time,PVUSA
2016-01-31,0.9882081672517236
2016-02-29,0.9797622069417926
2016-03-31,1.006377733031158
2016-04-30,0.9966558561610639
2016-05-31,0.9963728772706526
2016-06-30,0.9941470263492951
2016-07-31,0.9975382381926885
2016-08-31,0.9945542800045043
2016-09-30,0.990372409123835
2016-10-31,0.9937943032290559
2016-11-30,0.9799529055702391
2016-12-31,0.9791191191990987
2017-01-31,0.9700937126678353
2017-02-28,0.9737198024078063
2017-03-31,0.9659931080276165
2017-04-30,0.9502838669240478
2017-05-31,0.9499887286392805
2017-06-30,0.9461666693186691
2017-07-31,0.9482543032372319
2017-08-31,0.9474795703448584
2017-09-30,0.948688594079368
2017-10-31,0.9436571710798332
2017-11-30,0.9370942653713251
2017-12-31,0.9229918686896658
2018-01-31,0.923417273312403
2018-02-28,0.9189001577377672
2018-03-31,0.9154776732479464
2018-04-30,0.9046605545095572
2018-05-31,0.9027027642875564
2018-06-30,0.8969186400526535
2018-07-31,0.9001592309795867
2018-08-31,0.8977235699428896
2018-09-30,0.8980814237796422
2018-10-31,0.8930326404562899
2018-11-30,0.8857459604426565
2018-12-31,0.8764840080256042
2019-01-31,0.8711943874689435
2019-02-28,0.8734005663312113
2019-03-31,0.8693372438257538
2019-04-30,0.8578683768842171
2019-05-31,0.8574071339638047
2019-06-30,0.8552143097385347
2019-07-31,0.8533635193497776
2019-08-31,0.8528228202731549
2019-09-30,0.8524457646955128
2019-10-31,0.8474571696435407
2019-11-30,0.8397886632767787
2019-12-31,0.8266135681335416
2020-01-31,0.8014460628038573
2020-02-29,0.8172411785098178
2020-03-31,0.8162049357909916
2020-04-30,0.8114081446649918
2020-05-31,0.8087059833772317
2020-06-30,0.8115247496330419
2020-07-31,0.8103095778096703
2020-08-31,0.8071060058649113
2020-09-30,0.8021392306104813
2020-10-31,0.7856372620318676
2020-11-30,0.7704533089943291
2020-12-31,0.7604451435332568
