time,PRt
2017-04-30 00:00:00+00:00,0.9357945673868568
2017-05-07 00:00:00+00:00,0.9059116958336757
2017-05-14 00:00:00+00:00,0.9090235794810764
2017-05-21 00:00:00+00:00,0.9307266034126616
2017-05-28 00:00:00+00:00,0.9190192284084304
2017-06-04 00:00:00+00:00,0.9225497102904519
2017-06-11 00:00:00+00:00,0.9182514008972715
2017-06-18 00:00:00+00:00,0.9165018960152854
2017-06-25 00:00:00+00:00,0.9224138292402417
2017-07-02 00:00:00+00:00,0.9188869020200515
2017-07-09 00:00:00+00:00,0.918000789854294
2017-07-16 00:00:00+00:00,0.9276327274674305
2017-07-23 00:00:00+00:00,0.9470670760380331
2017-07-30 00:00:00+00:00,0.9529973170525678
2017-08-06 00:00:00+00:00,0.9426429298817633
2017-08-13 00:00:00+00:00,0.9442601047293555
2017-08-20 00:00:00+00:00,0.9266211868926165
2017-08-27 00:00:00+00:00,0.9515140172076219
2017-09-03 00:00:00+00:00,
2017-09-10 00:00:00+00:00,
2017-09-17 00:00:00+00:00,0.9296341100961492
2017-09-24 00:00:00+00:00,0.9148961306204858
2017-10-01 00:00:00+00:00,0.9045760620817945
2017-10-08 00:00:00+00:00,0.9002234789500442
2017-10-15 00:00:00+00:00,0.8864666220438849
2017-10-22 00:00:00+00:00,0.8439515286436852
2017-10-29 00:00:00+00:00,0.8331723667711923
2017-11-05 00:00:00+00:00,
2017-11-12 00:00:00+00:00,0.6087667348745585
2017-11-19 00:00:00+00:00,
2017-11-26 00:00:00+00:00,
2017-12-03 00:00:00+00:00,
2017-12-10 00:00:00+00:00,
2017-12-17 00:00:00+00:00,
2017-12-24 00:00:00+00:00,
2017-12-31 00:00:00+00:00,
2018-01-07 00:00:00+00:00,
2018-01-14 00:00:00+00:00,
2018-01-21 00:00:00+00:00,
2018-01-28 00:00:00+00:00,
2018-02-04 00:00:00+00:00,
2018-02-11 00:00:00+00:00,
2018-02-18 00:00:00+00:00,
2018-02-25 00:00:00+00:00,
2018-03-04 00:00:00+00:00,
2018-03-11 00:00:00+00:00,
2018-03-18 00:00:00+00:00,
2018-03-25 00:00:00+00:00,
2018-04-01 00:00:00+00:00,
2018-04-08 00:00:00+00:00,
2018-04-15 00:00:00+00:00,
2018-04-22 00:00:00+00:00,
2018-04-29 00:00:00+00:00,0.9093693451718579
2018-05-06 00:00:00+00:00,0.9198209988336626
2018-05-13 00:00:00+00:00,0.900498670725689
2018-05-20 00:00:00+00:00,0.8805570393286382
2018-05-27 00:00:00+00:00,0.8629598959191773
2018-06-03 00:00:00+00:00,0.8564686758416308
2018-06-10 00:00:00+00:00,0.9118887865738684
2018-06-17 00:00:00+00:00,0.9175882776860133
2018-06-24 00:00:00+00:00,0.911452789219039
2018-07-01 00:00:00+00:00,0.9174478404135193
2018-07-08 00:00:00+00:00,0.9197079511725276
2018-07-15 00:00:00+00:00,0.9069758583073079
2018-07-22 00:00:00+00:00,0.91233039122646
2018-07-29 00:00:00+00:00,0.9134974128540647
2018-08-05 00:00:00+00:00,0.9165797071054504
2018-08-12 00:00:00+00:00,0.9233190495085898
2018-08-19 00:00:00+00:00,0.9295511850094172
2018-08-26 00:00:00+00:00,0.9311235469606192
2018-09-02 00:00:00+00:00,0.9264246463572643
2018-09-09 00:00:00+00:00,0.9241399371267087
2018-09-16 00:00:00+00:00,0.8929094191841932
2018-09-23 00:00:00+00:00,0.8956947768014025
2018-09-30 00:00:00+00:00,0.8642520312730323
2018-10-07 00:00:00+00:00,0.8509719858527082
2018-10-14 00:00:00+00:00,0.8556218272038536
2018-10-21 00:00:00+00:00,0.8370572248254835
2018-10-28 00:00:00+00:00,0.7607882350405889
2018-11-04 00:00:00+00:00,0.7580731505640831
2018-11-11 00:00:00+00:00,0.6467953089787767
2018-11-18 00:00:00+00:00,0.5991345395360752
2018-11-25 00:00:00+00:00,0.5876858676987808
2018-12-02 00:00:00+00:00,
2018-12-09 00:00:00+00:00,
2018-12-16 00:00:00+00:00,
2018-12-23 00:00:00+00:00,
2018-12-30 00:00:00+00:00,
2019-01-06 00:00:00+00:00,
2019-01-13 00:00:00+00:00,
2019-01-20 00:00:00+00:00,
2019-01-27 00:00:00+00:00,
2019-02-03 00:00:00+00:00,
2019-02-10 00:00:00+00:00,
2019-02-17 00:00:00+00:00,
2019-02-24 00:00:00+00:00,
2019-03-03 00:00:00+00:00,
2019-03-10 00:00:00+00:00,
2019-03-17 00:00:00+00:00,
2019-03-24 00:00:00+00:00,
2019-03-31 00:00:00+00:00,
2019-04-07 00:00:00+00:00,0.8416791218066894
2019-04-14 00:00:00+00:00,0.9202267864300347
2019-04-21 00:00:00+00:00,0.9072251819178855
2019-04-28 00:00:00+00:00,0.9088596951800231
2019-05-05 00:00:00+00:00,0.8937940620321592
2019-05-12 00:00:00+00:00,0.9089309659771541
2019-05-19 00:00:00+00:00,0.9074158373747618
2019-05-26 00:00:00+00:00,0.9363481214390007
2019-06-02 00:00:00+00:00,0.9152778337741311
2019-06-09 00:00:00+00:00,0.9166306980123703
2019-06-16 00:00:00+00:00,0.9130616565446157
2019-06-23 00:00:00+00:00,0.918362978392872
2019-06-30 00:00:00+00:00,0.919910835518192
2019-07-07 00:00:00+00:00,0.9183840593357318
2019-07-14 00:00:00+00:00,0.9233448474821699
2019-07-21 00:00:00+00:00,0.9164309373975241
2019-07-28 00:00:00+00:00,0.9128749043318304
2019-08-04 00:00:00+00:00,0.9246711839494435
2019-08-11 00:00:00+00:00,0.908049010522565
2019-08-18 00:00:00+00:00,0.9259728165067483
2019-08-25 00:00:00+00:00,0.9261382874830648
2019-09-01 00:00:00+00:00,0.926492127606066
2019-09-08 00:00:00+00:00,0.9294539759507536
2019-09-15 00:00:00+00:00,0.9180377078670485
2019-09-22 00:00:00+00:00,0.9035364649002006
2019-09-29 00:00:00+00:00,0.8809445860358028
2019-10-06 00:00:00+00:00,0.8934566349665997
2019-10-13 00:00:00+00:00,0.8556594753659755
2019-10-20 00:00:00+00:00,0.8206913187853303
2019-10-27 00:00:00+00:00,0.8163884274788694
2019-11-03 00:00:00+00:00,
2019-11-10 00:00:00+00:00,
2019-11-17 00:00:00+00:00,
2019-11-24 00:00:00+00:00,
2019-12-01 00:00:00+00:00,
2019-12-08 00:00:00+00:00,
2019-12-15 00:00:00+00:00,
2019-12-22 00:00:00+00:00,
2019-12-29 00:00:00+00:00,
2020-01-05 00:00:00+00:00,
2020-01-12 00:00:00+00:00,
2020-01-19 00:00:00+00:00,
2020-01-26 00:00:00+00:00,
2020-02-02 00:00:00+00:00,
2020-02-09 00:00:00+00:00,
2020-02-16 00:00:00+00:00,
2020-02-23 00:00:00+00:00,
2020-03-01 00:00:00+00:00,0.7802414999325559
2020-03-08 00:00:00+00:00,
2020-03-15 00:00:00+00:00,
2020-03-22 00:00:00+00:00,
2020-03-29 00:00:00+00:00,0.8832876588788799
2020-04-05 00:00:00+00:00,
2020-04-12 00:00:00+00:00,0.9113054978775013
2020-04-19 00:00:00+00:00,0.9115549897176198
2020-04-26 00:00:00+00:00,0.9070085600072192
2020-05-03 00:00:00+00:00,0.9027995214177786
2020-05-10 00:00:00+00:00,0.9160949822275231
2020-05-17 00:00:00+00:00,0.904876593236448
2020-05-24 00:00:00+00:00,0.8946181238156307
2020-05-31 00:00:00+00:00,0.9036506530803675
2020-06-07 00:00:00+00:00,0.9121003795475191
2020-06-14 00:00:00+00:00,0.9051763061330992
2020-06-21 00:00:00+00:00,0.9009020572441077
2020-06-28 00:00:00+00:00,0.9042824810595504
2020-07-05 00:00:00+00:00,0.9174596222546882
2020-07-12 00:00:00+00:00,0.9194079487493774
2020-07-19 00:00:00+00:00,0.9055107334539797
2020-07-26 00:00:00+00:00,0.9240597637456373
2020-08-02 00:00:00+00:00,0.9154822572340515
2020-08-09 00:00:00+00:00,0.9117846919657127
2020-08-16 00:00:00+00:00,0.9211110186598099
2020-08-23 00:00:00+00:00,0.9141541725293382
2020-08-30 00:00:00+00:00,0.9197466799908268
2020-09-06 00:00:00+00:00,0.9177219257412288
2020-09-13 00:00:00+00:00,0.9165576359506095
2020-09-20 00:00:00+00:00,0.9029478227611991
2020-09-27 00:00:00+00:00,0.8832949196236902
2020-10-04 00:00:00+00:00,0.855801599779392
2020-10-11 00:00:00+00:00,0.8609195617073572
2020-10-18 00:00:00+00:00,0.8259713808498276
2020-10-25 00:00:00+00:00,0.7949358979653578
2020-11-01 00:00:00+00:00,0.7481015577580268
2020-11-08 00:00:00+00:00,0.6850202885797081
2020-11-15 00:00:00+00:00,0.7049382326346666
2020-11-22 00:00:00+00:00,0.7898849153371281
