time,P
2018-03-31 00:00:00+00:00,2750.511592086914
2018-04-30 00:00:00+00:00,2666.837169446046
2018-05-31 00:00:00+00:00,3013.6116339247174
2018-06-30 00:00:00+00:00,2987.542541075892
2018-07-31 00:00:00+00:00,2915.561852013555
2018-08-31 00:00:00+00:00,2827.065751249976
2018-09-30 00:00:00+00:00,2610.608885550382
2018-10-31 00:00:00+00:00,2337.579213960746
2018-11-30 00:00:00+00:00,
2018-12-31 00:00:00+00:00,
2019-01-31 00:00:00+00:00,
2019-02-28 00:00:00+00:00,2257.2497467106155
2019-03-31 00:00:00+00:00,2709.685492988901
2019-04-30 00:00:00+00:00,2776.158920734038
2019-05-31 00:00:00+00:00,3030.4766043645036
2019-06-30 00:00:00+00:00,2959.57419885391
2019-07-31 00:00:00+00:00,2890.822549820405
2019-08-31 00:00:00+00:00,2776.5859102021245
2019-09-30 00:00:00+00:00,2534.175790123605
2019-10-31 00:00:00+00:00,2194.001051893038
2019-11-30 00:00:00+00:00,
2019-12-31 00:00:00+00:00,
2020-01-31 00:00:00+00:00,
2020-02-29 00:00:00+00:00,2146.2472431125225
2020-03-31 00:00:00+00:00,2562.8194829433965
2020-04-30 00:00:00+00:00,2764.176203821143
2020-05-31 00:00:00+00:00,2993.970923321512
2020-06-30 00:00:00+00:00,2887.248463610088
2020-07-31 00:00:00+00:00,2774.9284504278053
2020-08-31 00:00:00+00:00,2711.0907551469
2020-09-30 00:00:00+00:00,2587.8519877736076
