time,P
2018-03-31 00:00:00+00:00,108.76688443110808
2018-04-30 00:00:00+00:00,121.5093839363486
2018-05-31 00:00:00+00:00,128.11759498083987
2018-06-30 00:00:00+00:00,129.31550131372126
2018-07-31 00:00:00+00:00,130.4681955825235
2018-08-31 00:00:00+00:00,113.70597768666161
2018-09-30 00:00:00+00:00,99.55122992848753
2018-10-31 00:00:00+00:00,66.35633594460687
2018-11-30 00:00:00+00:00,1.434921940668144
2018-12-31 00:00:00+00:00,
2019-01-31 00:00:00+00:00,
2019-02-28 00:00:00+00:00,
2019-03-31 00:00:00+00:00,
2019-04-30 00:00:00+00:00,117.08623078579011
2019-05-31 00:00:00+00:00,126.38213631329076
2019-06-30 00:00:00+00:00,127.02680853463487
2019-07-31 00:00:00+00:00,123.70836494936627
2019-08-31 00:00:00+00:00,107.52401810460375
2019-09-30 00:00:00+00:00,90.74315530203451
2019-10-31 00:00:00+00:00,59.06023894628464
2019-11-30 00:00:00+00:00,
2019-12-31 00:00:00+00:00,
2020-01-31 00:00:00+00:00,
2020-02-29 00:00:00+00:00,66.71113116229236
2020-03-31 00:00:00+00:00,86.46033676249883
2020-04-30 00:00:00+00:00,116.68781020813914
2020-05-31 00:00:00+00:00,130.5858450643776
2020-06-30 00:00:00+00:00,132.02894833349634
2020-07-31 00:00:00+00:00,113.67313179110724
2020-08-31 00:00:00+00:00,114.56312717146265
2020-09-30 00:00:00+00:00,91.33967117716091
2020-10-31 00:00:00+00:00,39.722398217840365
2020-11-30 00:00:00+00:00,18.095118952296172
2020-12-31 00:00:00+00:00,
2021-01-31 00:00:00+00:00,
2021-02-28 00:00:00+00:00,
2021-03-31 00:00:00+00:00,91.46241567999343
2021-04-30 00:00:00+00:00,118.66969967939828
2021-05-31 00:00:00+00:00,127.49873719814302
2021-06-30 00:00:00+00:00,129.47221378125485
2021-07-31 00:00:00+00:00,123.05891205004187
2021-08-31 00:00:00+00:00,109.80652992106346
2021-09-30 00:00:00+00:00,95.4814902702359
2021-10-31 00:00:00+00:00,58.2624947245825
2021-11-30 00:00:00+00:00,9.171474530084383
