time,PR
2017-04-29 00:00:00+00:00,0.9628169871339887
2017-04-30 00:00:00+00:00,
2017-05-01 00:00:00+00:00,0.9084954116608446
2017-05-02 00:00:00+00:00,0.9261768460963682
2017-05-03 00:00:00+00:00,0.9222891665845167
2017-05-04 00:00:00+00:00,0.903003420148105
2017-05-05 00:00:00+00:00,0.9148418820386898
2017-05-06 00:00:00+00:00,0.8972616377497104
2017-05-07 00:00:00+00:00,0.9361611348578167
2017-05-08 00:00:00+00:00,0.9532890127193304
2017-05-09 00:00:00+00:00,
2017-05-10 00:00:00+00:00,
2017-05-11 00:00:00+00:00,
2017-05-12 00:00:00+00:00,0.9315812698164244
2017-05-13 00:00:00+00:00,0.9011862471489738
2017-05-14 00:00:00+00:00,0.935762394321399
2017-05-15 00:00:00+00:00,
2017-05-16 00:00:00+00:00,0.8911508921915984
2017-05-17 00:00:00+00:00,0.9407225842425521
2017-05-18 00:00:00+00:00,0.9369312597975769
2017-05-19 00:00:00+00:00,0.9548131134486683
2017-05-20 00:00:00+00:00,0.929685670105173
2017-05-21 00:00:00+00:00,0.9348583970069397
2017-05-22 00:00:00+00:00,0.8859566606985149
2017-05-23 00:00:00+00:00,0.8932691518323267
2017-05-24 00:00:00+00:00,0.8940614491487986
2017-05-25 00:00:00+00:00,0.9266368704195439
2017-05-26 00:00:00+00:00,0.9086518229228158
2017-05-27 00:00:00+00:00,0.9207687777980789
2017-05-28 00:00:00+00:00,0.9259985492807464
2017-05-29 00:00:00+00:00,0.8382067050816767
2017-05-30 00:00:00+00:00,0.9049587233947946
2017-05-31 00:00:00+00:00,0.8463753081527323
2017-06-01 00:00:00+00:00,0.9240404690531921
2017-06-02 00:00:00+00:00,
2017-06-03 00:00:00+00:00,0.7432810007971078
2017-06-04 00:00:00+00:00,0.9244903031810582
2017-06-05 00:00:00+00:00,0.9196454953522952
2017-06-06 00:00:00+00:00,0.9109071288458627
2017-06-07 00:00:00+00:00,0.8755848772403431
2017-06-08 00:00:00+00:00,0.8922299897232785
2017-06-09 00:00:00+00:00,0.9148030716800374
2017-06-10 00:00:00+00:00,0.8806526870667725
2017-06-11 00:00:00+00:00,0.8864658469173134
2017-06-12 00:00:00+00:00,0.9437869874885655
2017-06-13 00:00:00+00:00,0.8323625930709129
2017-06-14 00:00:00+00:00,0.9048384929142503
2017-06-15 00:00:00+00:00,0.8716171844935225
2017-06-16 00:00:00+00:00,0.8929482863475519
2017-06-17 00:00:00+00:00,0.8995391387099547
2017-06-18 00:00:00+00:00,0.8458118695628034
2017-06-19 00:00:00+00:00,0.9090726400849227
2017-06-20 00:00:00+00:00,0.9071249633230501
2017-06-21 00:00:00+00:00,0.9192792599126781
2017-06-22 00:00:00+00:00,0.908559461528557
2017-06-23 00:00:00+00:00,0.9084024215323626
2017-06-24 00:00:00+00:00,0.9192620036426764
2017-06-25 00:00:00+00:00,0.8641250204621498
2017-06-26 00:00:00+00:00,0.9312079491691019
2017-06-27 00:00:00+00:00,0.9136459524303936
2017-06-28 00:00:00+00:00,0.8834419810262407
2017-06-29 00:00:00+00:00,0.8770877428132823
2017-06-30 00:00:00+00:00,0.8862333887115557
2017-07-01 00:00:00+00:00,0.8920102552415097
2017-07-02 00:00:00+00:00,0.8775471504207034
