time,PVUSA
2017-04-29 00:00:00+00:00,1.0031789560323698
2017-04-30 00:00:00+00:00,
2017-05-01 00:00:00+00:00,0.9989386037093477
2017-05-02 00:00:00+00:00,1.0096593472254942
2017-05-03 00:00:00+00:00,0.9460171252174543
2017-05-04 00:00:00+00:00,1.0097304455689518
2017-05-05 00:00:00+00:00,0.9999996564568013
2017-05-06 00:00:00+00:00,1.0298835533103654
2017-05-07 00:00:00+00:00,1.0081917157383529
2017-05-08 00:00:00+00:00,0.9410213660218534
2017-05-09 00:00:00+00:00,
2017-05-10 00:00:00+00:00,
2017-05-11 00:00:00+00:00,
2017-05-12 00:00:00+00:00,0.9783499872421297
2017-05-13 00:00:00+00:00,1.0002896527968637
2017-05-14 00:00:00+00:00,1.0342131798016068
2017-05-15 00:00:00+00:00,
2017-05-16 00:00:00+00:00,1.0027010931719946
2017-05-17 00:00:00+00:00,
2017-05-18 00:00:00+00:00,
2017-05-19 00:00:00+00:00,1.0288709493679866
2017-05-20 00:00:00+00:00,
2017-05-21 00:00:00+00:00,0.9950796056458546
2017-05-22 00:00:00+00:00,1.0015229487915018
2017-05-23 00:00:00+00:00,1.0097251440826855
2017-05-24 00:00:00+00:00,1.002143914601583
2017-05-25 00:00:00+00:00,0.9544427642603935
2017-05-26 00:00:00+00:00,1.0134407402315673
2017-05-27 00:00:00+00:00,
2017-05-28 00:00:00+00:00,
2017-05-29 00:00:00+00:00,
2017-05-30 00:00:00+00:00,0.9309290321404008
2017-05-31 00:00:00+00:00,0.9764740541147836
2017-06-01 00:00:00+00:00,1.0196105933583999
2017-06-02 00:00:00+00:00,
2017-06-03 00:00:00+00:00,0.7223493592889928
2017-06-04 00:00:00+00:00,0.9990000698289306
2017-06-05 00:00:00+00:00,0.7383044034175802
2017-06-06 00:00:00+00:00,1.041312717186165
2017-06-07 00:00:00+00:00,0.9956976082697734
2017-06-08 00:00:00+00:00,0.9992975070960836
2017-06-09 00:00:00+00:00,0.9978068256200626
2017-06-10 00:00:00+00:00,0.9909934399264037
2017-06-11 00:00:00+00:00,0.9908757671805367
2017-06-12 00:00:00+00:00,0.8634325386332152
2017-06-13 00:00:00+00:00,
2017-06-14 00:00:00+00:00,1.0045610934074778
2017-06-15 00:00:00+00:00,0.9902699094696105
2017-06-16 00:00:00+00:00,1.0083479628774743
2017-06-17 00:00:00+00:00,1.0148891115710958
2017-06-18 00:00:00+00:00,1.0244174431649078
2017-06-19 00:00:00+00:00,1.0056768108460754
2017-06-20 00:00:00+00:00,
2017-06-21 00:00:00+00:00,0.9809256980075683
2017-06-22 00:00:00+00:00,0.9328397478295348
2017-06-23 00:00:00+00:00,1.0102908173280722
2017-06-24 00:00:00+00:00,0.9912530732027204
2017-06-25 00:00:00+00:00,1.0937200101887288
2017-06-26 00:00:00+00:00,0.9990579568700316
