time,P
2017-04-29 00:00:00+00:00,16755.509017912795
2017-04-30 00:00:00+00:00,
2017-05-01 00:00:00+00:00,16008.748788984736
2017-05-02 00:00:00+00:00,16714.67261808049
2017-05-03 00:00:00+00:00,16969.631196129896
2017-05-04 00:00:00+00:00,16052.963776776263
2017-05-05 00:00:00+00:00,15896.912893212451
2017-05-06 00:00:00+00:00,16989.78045265281
2017-05-07 00:00:00+00:00,17050.671960917618
2017-05-08 00:00:00+00:00,16867.294616234696
2017-05-09 00:00:00+00:00,
2017-05-10 00:00:00+00:00,
2017-05-11 00:00:00+00:00,
2017-05-12 00:00:00+00:00,17187.539983493974
2017-05-13 00:00:00+00:00,16649.284075568838
2017-05-14 00:00:00+00:00,16801.852620311605
2017-05-15 00:00:00+00:00,
2017-05-16 00:00:00+00:00,16036.380574821405
2017-05-17 00:00:00+00:00,
2017-05-18 00:00:00+00:00,
2017-05-19 00:00:00+00:00,15813.673096765624
2017-05-20 00:00:00+00:00,16238.700262078246
2017-05-21 00:00:00+00:00,16480.346598151747
2017-05-22 00:00:00+00:00,15757.460048562056
2017-05-23 00:00:00+00:00,15995.48910779797
2017-05-24 00:00:00+00:00,15954.891300841991
2017-05-25 00:00:00+00:00,15468.956795190734
2017-05-26 00:00:00+00:00,16958.27506134166
2017-05-27 00:00:00+00:00,
2017-05-28 00:00:00+00:00,
2017-05-29 00:00:00+00:00,15514.1
2017-05-30 00:00:00+00:00,15739.619452221099
2017-05-31 00:00:00+00:00,17163.17854577638
2017-06-01 00:00:00+00:00,17647.449429975837
2017-06-02 00:00:00+00:00,
2017-06-03 00:00:00+00:00,15107.837408543995
2017-06-04 00:00:00+00:00,17138.70480103348
2017-06-05 00:00:00+00:00,14017.653835346571
2017-06-06 00:00:00+00:00,17016.47088272465
2017-06-07 00:00:00+00:00,15134.927636416971
2017-06-08 00:00:00+00:00,15875.27239386549
2017-06-09 00:00:00+00:00,16327.742764612549
2017-06-10 00:00:00+00:00,15542.16579832396
2017-06-11 00:00:00+00:00,15701.990895168474
2017-06-12 00:00:00+00:00,12991.1
2017-06-13 00:00:00+00:00,
2017-06-14 00:00:00+00:00,16284.46712483809
2017-06-15 00:00:00+00:00,15285.621537818872
2017-06-16 00:00:00+00:00,15969.221464354028
2017-06-17 00:00:00+00:00,15564.618972906163
2017-06-18 00:00:00+00:00,16136.111456166527
2017-06-19 00:00:00+00:00,17065.742093109842
2017-06-20 00:00:00+00:00,
2017-06-21 00:00:00+00:00,16600.6441195938
2017-06-22 00:00:00+00:00,15923.043919276193
2017-06-23 00:00:00+00:00,16825.66749454318
2017-06-24 00:00:00+00:00,15909.111971968614
2017-06-25 00:00:00+00:00,16782.17022666111
2017-06-26 00:00:00+00:00,16322.443924590752
2017-06-27 00:00:00+00:00,16748.903757551136
2017-06-28 00:00:00+00:00,16488.74015651159
2017-06-29 00:00:00+00:00,16009.36167107758
2017-06-30 00:00:00+00:00,16199.122772758717
2017-07-01 00:00:00+00:00,15980.165676456754
2017-07-02 00:00:00+00:00,15799.370089866285
2017-07-03 00:00:00+00:00,15555.909036265695
2017-07-04 00:00:00+00:00,15706.192238743362
2017-07-05 00:00:00+00:00,
2017-07-06 00:00:00+00:00,
2017-07-07 00:00:00+00:00,16372.623154672976
2017-07-08 00:00:00+00:00,16385.802958559565
2017-07-09 00:00:00+00:00,15512.162893752304
2017-07-10 00:00:00+00:00,
2017-07-11 00:00:00+00:00,
2017-07-12 00:00:00+00:00,
2017-07-13 00:00:00+00:00,15821.927026393065
2017-07-14 00:00:00+00:00,16444.12325919764
2017-07-15 00:00:00+00:00,15776.892834693193
2017-07-16 00:00:00+00:00,15712.938728463994
2017-07-17 00:00:00+00:00,
2017-07-18 00:00:00+00:00,16337.343803362048
2017-07-19 00:00:00+00:00,11440.44433780929
2017-07-20 00:00:00+00:00,15990.56721689941
2017-07-21 00:00:00+00:00,16313.285551446566
2017-07-22 00:00:00+00:00,16708.882985236927
2017-07-23 00:00:00+00:00,16089.703110600236
2017-07-24 00:00:00+00:00,
2017-07-25 00:00:00+00:00,
2017-07-26 00:00:00+00:00,16757.96262159281
2017-07-27 00:00:00+00:00,
2017-07-28 00:00:00+00:00,15377.351302768171
2017-07-29 00:00:00+00:00,16120.434489094592
2017-07-30 00:00:00+00:00,16932.368081974593
2017-07-31 00:00:00+00:00,16769.69489871749
2017-08-01 00:00:00+00:00,16437.8854710052
2017-08-02 00:00:00+00:00,
2017-08-03 00:00:00+00:00,
2017-08-04 00:00:00+00:00,16508.180960037094
2017-08-05 00:00:00+00:00,16724.283275027043
2017-08-06 00:00:00+00:00,
2017-08-07 00:00:00+00:00,
2017-08-08 00:00:00+00:00,15149.47633132018
2017-08-09 00:00:00+00:00,15150.637750552267
2017-08-10 00:00:00+00:00,11597.675648452867
2017-08-11 00:00:00+00:00,14967.331981810192
2017-08-12 00:00:00+00:00,14887.275588270468
2017-08-13 00:00:00+00:00,16755.716819034118
2017-08-14 00:00:00+00:00,15162.565779780543
2017-08-15 00:00:00+00:00,15777.864342007297
2017-08-16 00:00:00+00:00,15830.583928084216
2017-08-17 00:00:00+00:00,16347.376972887856
2017-08-18 00:00:00+00:00,
2017-08-19 00:00:00+00:00,17833.018681071208
2017-08-20 00:00:00+00:00,15691.154908921666
2017-08-21 00:00:00+00:00,15592.014401215369
2017-08-22 00:00:00+00:00,
2017-08-23 00:00:00+00:00,
2017-08-24 00:00:00+00:00,
2017-08-25 00:00:00+00:00,
2017-08-26 00:00:00+00:00,
2017-08-27 00:00:00+00:00,
2017-08-28 00:00:00+00:00,
2017-08-29 00:00:00+00:00,
2017-08-30 00:00:00+00:00,
2017-08-31 00:00:00+00:00,
2017-09-01 00:00:00+00:00,
2017-09-02 00:00:00+00:00,
2017-09-03 00:00:00+00:00,
2017-09-04 00:00:00+00:00,
2017-09-05 00:00:00+00:00,
2017-09-06 00:00:00+00:00,
2017-09-07 00:00:00+00:00,
2017-09-08 00:00:00+00:00,
2017-09-09 00:00:00+00:00,
2017-09-10 00:00:00+00:00,
2017-09-11 00:00:00+00:00,
2017-09-12 00:00:00+00:00,
2017-09-13 00:00:00+00:00,
2017-09-14 00:00:00+00:00,
2017-09-15 00:00:00+00:00,
2017-09-16 00:00:00+00:00,15654.1
2017-09-17 00:00:00+00:00,
2017-09-18 00:00:00+00:00,
2017-09-19 00:00:00+00:00,
2017-09-20 00:00:00+00:00,
2017-09-21 00:00:00+00:00,
2017-09-22 00:00:00+00:00,
2017-09-23 00:00:00+00:00,
2017-09-24 00:00:00+00:00,
2017-09-25 00:00:00+00:00,
2017-09-26 00:00:00+00:00,
2017-09-27 00:00:00+00:00,
2017-09-28 00:00:00+00:00,
2017-09-29 00:00:00+00:00,
2017-09-30 00:00:00+00:00,
2017-10-01 00:00:00+00:00,
2017-10-02 00:00:00+00:00,
2017-10-03 00:00:00+00:00,
2017-10-04 00:00:00+00:00,
2017-10-05 00:00:00+00:00,
2017-10-06 00:00:00+00:00,
2017-10-07 00:00:00+00:00,
2017-10-08 00:00:00+00:00,
2017-10-09 00:00:00+00:00,
2017-10-10 00:00:00+00:00,
2017-10-11 00:00:00+00:00,
2017-10-12 00:00:00+00:00,
