time,P
2016-01-03,519.4004039802544
2016-01-10,227.80455223410124
2016-01-17,552.928128048979
2016-01-24,272.82421508175764
2016-01-31,582.769605044156
2016-02-07,565.8957978047281
2016-02-14,699.5259511827151
2016-02-21,1013.4069563044831
2016-02-28,444.5253012073789
2016-03-06,789.7571240223602
2016-03-13,759.1869879039547
2016-03-20,754.0262767658522
2016-03-27,852.3543005550532
2016-04-03,874.8995596860127
2016-04-10,571.4222386610171
2016-04-17,1103.5751893337508
2016-04-24,1236.4698172797046
2016-05-01,998.6025853290921
2016-05-08,1171.5644205744975
2016-05-15,695.3111409365011
2016-05-22,908.0772379326469
2016-05-29,948.3507441080048
2016-06-05,1235.4358649804271
2016-06-12,838.6946060553229
2016-06-19,807.3976924919336
2016-06-26,868.7203087772978
2016-07-03,840.141782890388
2016-07-10,1212.0757735354537
2016-07-17,1184.3975520336173
2016-07-24,986.3147865769911
2016-07-31,908.0525048587947
2016-08-07,887.2274763211367
2016-08-14,1127.6758027191802
2016-08-21,1105.1391574937181
2016-08-28,1102.4286539777033
2016-09-04,1129.5797383045933
2016-09-11,832.2338611598168
2016-09-18,632.821210867216
2016-09-25,1021.298357052919
2016-10-02,651.9550529739197
2016-10-09,826.1021030432064
2016-10-16,709.3125364216179
2016-10-23,684.8429752042748
2016-10-30,747.9842421545749
2016-11-06,580.0629199505024
2016-11-13,700.5869652916093
2016-11-20,626.5015082248453
2016-11-27,458.87527941927624
2016-12-04,580.5136381570633
2016-12-11,726.9477593077179
2016-12-18,487.38124008595116
2016-12-25,633.8397073735619
2017-01-01,662.8434241328373
2017-01-08,370.890290275726
2017-01-15,621.9037085624366
2017-01-22,575.303621762527
2017-01-29,605.6634147510467
2017-02-05,674.653370067144
2017-02-12,736.541216350744
2017-02-19,694.2967415667509
2017-02-26,879.4524580941385
2017-03-05,894.8369500634243
2017-03-12,1100.9018089270417
2017-03-19,1037.6615886834338
2017-03-26,875.0780664567163
2017-04-02,960.221419980435
2017-04-09,964.2400628198658
2017-04-16,1245.3711313855797
2017-04-23,958.8467662418002
2017-04-30,921.8049004612684
2017-05-07,1039.5317104763215
2017-05-14,1063.6251849259454
2017-05-21,1143.0795951424338
2017-05-28,809.9346293034615
2017-06-04,908.5741506937211
2017-06-11,1227.6245172779943
2017-06-18,1257.7796061188672
2017-06-25,1065.9616998404415
2017-07-02,973.2598954706918
2017-07-09,1055.3870596104614
2017-07-16,879.7985869584253
2017-07-23,984.6220666808883
2017-07-30,1030.4718807498737
2017-08-06,936.4286193603656
2017-08-13,837.1814124824028
2017-08-20,917.8681627805499
2017-08-27,727.3485177002362
2017-09-03,1035.3844413668562
2017-09-10,988.2525576277292
2017-09-17,946.5138165422509
2017-09-24,935.2937866846621
2017-10-01,878.2447571323664
2017-10-08,864.0844174928225
2017-10-15,758.0806908088513
2017-10-22,673.5694449231227
2017-10-29,747.6728609943573
2017-11-05,773.5801634312024
2017-11-12,792.4221164689166
2017-11-19,506.5920991973776
2017-11-26,434.1498528617097
2017-12-03,606.244444088173
2017-12-10,533.1790363127819
2017-12-17,560.1009137821445
2017-12-24,444.4902892870008
2017-12-31,610.7613559610835
2018-01-07,567.7726680507576
2018-01-14,552.7658881205807
2018-01-21,716.0797644965827
2018-01-28,553.7497441880639
2018-02-04,622.6206380538928
2018-02-11,728.109429481515
2018-02-18,719.0648613480677
2018-02-25,633.8800918880302
2018-03-04,905.1706893363908
2018-03-11,953.9868508038464
2018-03-18,865.898736026417
2018-03-25,822.1689849477212
2018-04-01,688.6993888769902
2018-04-08,1169.3385979327538
2018-04-15,1141.1977847929575
2018-04-22,1262.435862832376
2018-04-29,889.6123597155859
2018-05-06,855.4212931596752
2018-05-13,1078.5224909663714
2018-05-20,1012.67421538152
2018-05-27,1077.9817974959917
2018-06-03,1097.358849619477
2018-06-10,1223.5988957083462
2018-06-17,1068.9211453319367
2018-06-24,1235.4000724872278
2018-07-01,1223.3630171320362
2018-07-08,1084.4164920129122
2018-07-15,1031.7907558246281
2018-07-22,865.2688990223128
2018-07-29,908.4261852309586
2018-08-05,1188.3284873868795
2018-08-12,1015.5738996816718
2018-08-19,756.9817004925615
2018-08-26,886.1693918731102
2018-09-02,943.138438681875
2018-09-09,997.0845861652997
2018-09-16,839.3688296007281
2018-09-23,808.734641041926
2018-09-30,1073.0901066822007
2018-10-07,804.9113422114797
2018-10-14,848.1703157033528
2018-10-21,592.1820207556129
2018-10-28,686.4654927349625
2018-11-04,780.8797924691894
2018-11-11,683.8737288371141
2018-11-18,631.5974502861285
2018-11-25,659.0478139043698
2018-12-02,438.22947191806236
2018-12-09,636.8464783985125
2018-12-16,389.53456857642084
2018-12-23,455.92700340703504
2018-12-30,503.3963502583182
2019-01-06,582.9793957463719
2019-01-13,549.9164602451227
2019-01-20,498.88684541796783
2019-01-27,625.3058837368085
2019-02-03,488.33788580192464
2019-02-10,752.9673993132237
2019-02-17,732.1116146208346
2019-02-24,669.5570570125815
2019-03-03,969.0394933601723
2019-03-10,678.0993179004992
2019-03-17,1079.7031173558225
2019-03-24,954.7944468230396
2019-03-31,864.5155813683443
2019-04-07,868.4435317210298
2019-04-14,956.428228107773
2019-04-21,1140.5135817005576
2019-04-28,770.2411461963209
2019-05-05,1232.875651283703
2019-05-12,856.0421051795379
2019-05-19,894.9028850593444
2019-05-26,968.8339026010052
2019-06-02,895.2983084445974
2019-06-09,862.58514526947
2019-06-16,797.5167903380542
2019-06-23,629.1290196495175
2019-06-30,816.9265610728522
2019-07-07,1023.3970007329648
2019-07-14,927.4582913830259
2019-07-21,1239.7653170059668
2019-07-28,886.5207467174137
2019-08-04,802.2347544871108
2019-08-11,1077.6997521531835
2019-08-18,1220.9500576830505
2019-08-25,1077.8627322906534
2019-09-01,1094.1772029427618
2019-09-08,1032.5113451937675
2019-09-15,772.9010756378742
2019-09-22,714.1200401875374
2019-09-29,894.6218711990726
2019-10-06,1032.270754545405
2019-10-13,865.5494624611165
2019-10-20,648.8128893992484
2019-10-27,709.7139166363795
2019-11-03,817.0636242106804
2019-11-10,709.8968128594503
2019-11-17,693.2004114166767
2019-11-24,622.1913658140523
2019-12-01,710.459197434959
2019-12-08,562.598282250266
2019-12-15,491.5250001429626
2019-12-22,422.0962483984908
2019-12-29,578.5888938782426
2020-01-05,363.40890260926744
2020-01-12,358.06889383011566
2020-01-19,314.9542776154392
2020-01-26,259.9225772189386
2020-02-02,380.20676212861
2020-02-09,477.1086573502875
2020-02-16,439.73737001864873
2020-02-23,568.7001377556519
2020-03-01,279.72781321850255
2020-03-08,713.5188828381989
2020-03-15,354.68186270214386
2020-03-22,614.8387857653051
2020-03-29,395.9472650686373
2020-04-05,577.4962841454844
2020-04-12,660.0379096462541
2020-04-19,1001.5695881321905
2020-04-26,714.6677793838865
2020-05-03,621.5711238473355
2020-05-10,729.477065951119
2020-05-17,728.3021453079363
2020-05-24,515.1741025696072
2020-05-31,691.0306356298188
2020-06-07,983.0323465365349
