time,PR
2016-01-17,0.9914756447672275
2016-01-24,
2016-01-31,0.9880519315045181
2016-02-07,1.005438987600364
2016-02-14,0.995741150177868
2016-02-21,0.9889755255651815
2016-02-28,1.0099756325003957
2016-03-06,0.9823220812788439
2016-03-13,0.9814983330749409
2016-03-20,0.9884120716256315
2016-03-27,0.9796816562202948
2016-04-03,0.9868156334349713
2016-04-10,0.9811431227189319
2016-04-17,0.9507661650975763
2016-04-24,0.9482281480099368
2016-05-01,0.9671643107525016
2016-05-08,0.9471569170472959
2016-05-15,0.9651686749362272
2016-05-22,0.9580662346315918
2016-05-29,0.9572778619360927
2016-06-05,0.9378937711354012
2016-06-12,0.9246652703706468
2016-06-19,0.9428138358719186
2016-06-26,0.9411931086779248
2016-07-03,0.9306769954837787
2016-07-10,0.9101374903759749
2016-07-17,0.908600375192303
2016-07-24,0.9101490953414362
2016-07-31,0.9256822179956992
2016-08-07,0.9262882326756178
2016-08-14,0.9253118441469068
2016-08-21,0.9187943571246945
2016-08-28,0.9233766235698818
2016-09-04,0.9179177080534624
2016-09-11,0.9414834868297169
2016-09-18,0.9608555851565124
2016-09-25,0.93078960845672
2016-10-02,0.9396479872959501
2016-10-09,0.951542907995688
2016-10-16,0.9671977929667063
2016-10-23,0.9630302812150715
2016-10-30,0.9749027901378983
2016-11-06,0.9819305078307458
2016-11-13,0.9866951540111253
2016-11-20,0.9964843323625293
2016-11-27,1.0017819898811713
2016-12-04,0.9973312948717267
2016-12-11,1.0058387498283305
2016-12-18,
2016-12-25,
2017-01-01,0.9914371358357208
2017-01-08,
2017-01-15,0.9942890677199397
2017-01-22,0.9935248592650959
2017-01-29,0.9840113754014596
2017-02-05,0.993570510493326
2017-02-12,0.9940953889108609
2017-02-19,0.9874206194750749
2017-02-26,0.9810214952982366
2017-03-05,0.9781380729641026
2017-03-12,0.958541925569603
2017-03-19,0.9636412815624101
2017-03-26,0.983748756536257
2017-04-02,0.9545568466831847
2017-04-09,0.95767188698654
2017-04-16,0.9484839220647824
2017-04-23,0.9574420211147499
2017-04-30,0.9549798758691217
2017-05-07,0.94928886336297
2017-05-14,0.9538484522983226
2017-05-21,0.9334754451598898
2017-05-28,0.9547820097240808
2017-06-04,0.9476630911530993
2017-06-11,0.9250153595996293
2017-06-18,0.9261562216298486
2017-06-25,0.9190927824941169
2017-07-02,0.9184358865091679
2017-07-09,0.9311882951919906
2017-07-16,0.9218747562569768
2017-07-23,0.9162704389472216
2017-07-30,0.9206950060791385
2017-08-06,0.9310017002573013
2017-08-13,0.9423827373812876
2017-08-20,0.9460519718121384
2017-08-27,0.9443124672662683
2017-09-03,0.9316256913903811
2017-09-10,0.9263762613057522
2017-09-17,0.9305480087442516
2017-09-24,0.9460988578037934
2017-10-01,0.9391378892266715
2017-10-08,0.9542392488909691
2017-10-15,0.9626019408077029
2017-10-22,0.9484156389344314
2017-10-29,0.9615991170971907
2017-11-05,0.966544998583255
2017-11-12,0.9779992099319516
2017-11-19,0.9757077398522875
2017-11-26,
2017-12-03,0.9750575509372172
2017-12-10,1.003296408418456
2017-12-17,1.002725052587684
2017-12-24,
2017-12-31,1.0120188847299574
2018-01-07,0.9904592747292645
2018-01-14,0.9851631388894975
2018-01-21,1.0041706308812386
2018-01-28,1.0027607083130323
2018-02-04,1.0066099440451806
2018-02-11,0.9981001148730303
2018-02-18,0.9939254619853612
2018-02-25,0.9956964138339586
2018-03-04,0.9883001548483301
2018-03-11,0.9699115886487035
2018-03-18,0.9694277604607764
2018-03-25,0.9775787936787619
2018-04-01,0.9706449043992118
2018-04-08,0.9555658198294487
2018-04-15,0.9352863745890883
2018-04-22,0.9348850777375254
2018-04-29,0.9628337603432475
2018-05-06,0.9615862026039199
2018-05-13,0.9426796551222478
2018-05-20,0.9559384840347679
2018-05-27,0.9430636952114169
2018-06-03,0.9392860356731176
2018-06-10,0.9341030890806822
2018-06-17,0.9378340262661373
2018-06-24,0.9202973531588914
2018-07-01,0.9172524993862056
2018-07-08,0.9172942208899768
2018-07-15,0.9181586415240702
2018-07-22,0.9336483097686556
2018-07-29,0.9410288045754959
2018-08-05,0.9176446744622324
2018-08-12,0.9213827268812321
2018-08-19,0.9361846863014117
2018-08-26,0.9350233196988034
2018-09-02,0.9410638032954366
2018-09-09,0.9340929869913156
2018-09-16,0.9584417026365842
2018-09-23,0.9492273717869143
2018-09-30,0.9485486472835767
2018-10-07,0.9571286176677523
2018-10-14,0.9648202635297283
2018-10-21,0.9678398526567669
2018-10-28,0.9680023721931171
2018-11-04,0.9566996728549075
2018-11-11,0.9611935956913991
2018-11-18,0.9733321992363008
2018-11-25,0.9948412987987028
2018-12-02,
2018-12-09,0.9951978183521488
2018-12-16,
2018-12-23,
2018-12-30,
2019-01-06,
2019-01-13,0.999314660741394
2019-01-20,1.0073356440409613
2019-01-27,0.984151025579438
2019-02-03,0.9820248274236367
2019-02-10,0.98799916533164
2019-02-17,0.998385927105539
2019-02-24,0.9915377269686311
2019-03-03,0.9866870006280178
2019-03-10,0.996056446750329
2019-03-17,0.9761328709319048
2019-03-24,0.9778418354334327
2019-03-31,0.9775030258845411
2019-04-07,0.9706863606499148
2019-04-14,0.9659903253590282
2019-04-21,0.9550767577145183
2019-04-28,0.974792307503531
2019-05-05,0.944330459306937
2019-05-12,0.9432127204877887
2019-05-19,0.9460139116814534
2019-05-26,0.9428154526416473
2019-06-02,0.9455366937010333
2019-06-09,0.9269449140972802
2019-06-16,0.9490427661238365
2019-06-23,0.9452633964099327
2019-06-30,0.941106272927967
2019-07-07,0.9246084508644163
