time,P
2018-05-17 00:00:00+00:00,3149.1928111000643
2018-05-18 00:00:00+00:00,3560.4928073518863
2018-05-19 00:00:00+00:00,3478.582591435321
2018-05-20 00:00:00+00:00,3425.2145452293016
2018-05-21 00:00:00+00:00,3430.328760445916
2018-05-22 00:00:00+00:00,3299.5274826255845
2018-05-23 00:00:00+00:00,3246.905128351789
2018-05-24 00:00:00+00:00,3479.473004901084
2018-05-25 00:00:00+00:00,3362.662487929212
2018-05-26 00:00:00+00:00,3308.292073271288
2018-05-27 00:00:00+00:00,3392.237528308055
2018-05-28 00:00:00+00:00,3276.784495487861
2018-05-29 00:00:00+00:00,3242.92918539344
2018-05-30 00:00:00+00:00,3124.6473076620423
2018-05-31 00:00:00+00:00,3294.5855829425896
2018-06-01 00:00:00+00:00,3376.1648253123017
2018-06-02 00:00:00+00:00,3343.6192802805367
2018-06-03 00:00:00+00:00,3376.366484644583
2018-06-04 00:00:00+00:00,3625.416073803785
2018-06-05 00:00:00+00:00,3379.5082597332
2018-06-06 00:00:00+00:00,3246.61500209433
2018-06-07 00:00:00+00:00,3073.1178809324956
2018-06-08 00:00:00+00:00,3389.131977982085
2018-06-09 00:00:00+00:00,2925.8287185610147
2018-06-10 00:00:00+00:00,3292.706999995941
2018-06-11 00:00:00+00:00,2912.408732439282
2018-06-12 00:00:00+00:00,3515.535406241384
2018-06-13 00:00:00+00:00,2944.7801374672395
2018-06-14 00:00:00+00:00,3342.768199225284
2018-06-15 00:00:00+00:00,3155.122844135477
2018-06-16 00:00:00+00:00,3427.5821639502365
2018-06-17 00:00:00+00:00,3315.962622519892
2018-06-18 00:00:00+00:00,
2018-06-19 00:00:00+00:00,3282.180599780958
2018-06-20 00:00:00+00:00,3534.7429295792845
2018-06-21 00:00:00+00:00,
2018-06-22 00:00:00+00:00,
2018-06-23 00:00:00+00:00,3531.891230189445
2018-06-24 00:00:00+00:00,3550.878633925468
2018-06-25 00:00:00+00:00,
2018-06-26 00:00:00+00:00,3317.163823476383
2018-06-27 00:00:00+00:00,3423.8543960544635
2018-06-28 00:00:00+00:00,3356.931280182811
2018-06-29 00:00:00+00:00,2677.408
2018-06-30 00:00:00+00:00,3515.604545281421
2018-07-01 00:00:00+00:00,3523.4721945331353
2018-07-02 00:00:00+00:00,
2018-07-03 00:00:00+00:00,
2018-07-04 00:00:00+00:00,3112.702894257554
2018-07-05 00:00:00+00:00,3401.3771531737552
2018-07-06 00:00:00+00:00,3134.7160000000003
2018-07-07 00:00:00+00:00,3337.1299341313775
2018-07-08 00:00:00+00:00,3441.2070644150713
2018-07-09 00:00:00+00:00,3517.45784895061
2018-07-10 00:00:00+00:00,2989.7782310907296
2018-07-11 00:00:00+00:00,3269.938
