time,PRt
2016-01-03,0.7721395534654973
2016-01-10,0.7533979708777451
2016-01-17,0.7772389815546531
2016-01-24,0.6987616218752433
2016-01-31,0.8578660159998044
2016-02-07,0.7788091021442793
2016-02-14,0.8407357355789268
2016-02-21,0.8896749318857302
2016-02-28,0.7899350798170157
2016-03-06,0.9276889184142233
2016-03-13,0.9327165077766171
2016-03-20,0.912559066442952
2016-03-27,0.9270148506359124
2016-04-03,0.910627297884424
2016-04-10,0.8973338481913895
2016-04-17,0.9564377138343829
2016-04-24,0.9657467617581628
2016-05-01,0.9366431885643567
2016-05-08,0.9627818736172948
2016-05-15,0.9112125600344165
2016-05-22,0.9281442339427811
2016-05-29,0.9354144547781869
2016-06-05,0.9609186533613105
2016-06-12,0.9147913705799398
2016-06-19,0.9192523714090604
2016-06-26,0.9276757864144523
2016-07-03,0.9192312774818895
2016-07-10,0.9597299822017626
2016-07-17,0.9610764473034551
2016-07-24,0.9430389935339497
2016-07-31,0.9246736397913794
2016-08-07,0.9286605507573237
2016-08-14,0.9506638019225161
2016-08-21,0.9470444374400891
2016-08-28,0.9493685773376599
2016-09-04,0.9505478302839332
2016-09-11,0.9130909484768064
2016-09-18,0.8881244700121699
2016-09-25,0.9431717941658498
2016-10-02,0.8928081722270947
2016-10-09,0.9238008744892711
2016-10-16,0.9017224164759059
2016-10-23,0.8940106798308539
2016-10-30,0.9072403050924458
2016-11-06,0.8638384495636009
2016-11-13,0.8855391061973116
2016-11-20,0.8781330148950816
2016-11-27,0.8543475444507386
2016-12-04,0.8602415883240111
2016-12-11,0.9046326113152142
2016-12-18,0.8397086660747739
2016-12-25,0.8510077925728485
2017-01-01,0.850509520938764
2017-01-08,0.8122047092056148
2017-01-15,0.8651420494122104
2017-01-22,0.861453986960468
2017-01-29,0.8618553582097475
2017-02-05,0.8788057892489471
2017-02-12,0.8893225983753972
2017-02-19,0.8885136535034805
2017-02-26,0.9097143166353109
2017-03-05,0.904888269922395
2017-03-12,0.927715448473722
2017-03-19,0.9167497753569017
2017-03-26,0.9035244895075706
2017-04-02,0.9076610167555437
2017-04-09,0.8945844574195696
2017-04-16,0.9237002287949279
2017-04-23,0.8939087664920254
2017-04-30,0.8856074399273183
2017-05-07,0.8995467845136828
2017-05-14,0.905400244385395
2017-05-21,0.9043339332589984
2017-05-28,0.878823359941957
2017-06-04,0.8890742842085783
2017-06-11,0.9147840931434161
2017-06-18,0.9119773158591631
2017-06-25,0.9017273888064963
2017-07-02,0.8854362891826247
2017-07-09,0.8934455812381895
2017-07-16,0.886752857086019
2017-07-23,0.8933008692470625
2017-07-30,0.8977382304855368
2017-08-06,0.8898963056817618
2017-08-13,0.8757230157900556
2017-08-20,0.8844238470480016
2017-08-27,0.8615953846890967
2017-09-03,0.8956600909524652
2017-09-10,0.8966910977107218
2017-09-17,0.8910653783777241
2017-09-24,0.8856775605772793
2017-10-01,0.8808629995597624
2017-10-08,0.8712513861691114
2017-10-15,0.8565191275884492
2017-10-22,0.8537588706678209
2017-10-29,0.8633526146120106
2017-11-05,0.8594179033997156
2017-11-12,0.8662231972418332
2017-11-19,0.8070047737814269
2017-11-26,0.7591445420987577
2017-12-03,0.8242051378171663
2017-12-10,0.8135348181437011
2017-12-17,0.8094523204705659
2017-12-24,0.7668916628985655
2017-12-31,0.8457420477349054
2018-01-07,0.7957982224590737
2018-01-14,0.8109826123338807
2018-01-21,0.8427660027203796
2018-01-28,0.8178284181284746
