time,PVUSA
2017-04-30 00:00:00+00:00,1.0382692696672393
2017-05-31 00:00:00+00:00,1.002198434951885
2017-06-30 00:00:00+00:00,0.9923916571182979
2017-07-31 00:00:00+00:00,1.000748769515488
2017-08-31 00:00:00+00:00,1.0164834423919116
2017-09-30 00:00:00+00:00,1.058009219849478
2017-10-31 00:00:00+00:00,1.017855775020861
2017-11-30 00:00:00+00:00,
2017-12-31 00:00:00+00:00,
2018-01-31 00:00:00+00:00,
2018-02-28 00:00:00+00:00,
2018-03-31 00:00:00+00:00,
2018-04-30 00:00:00+00:00,0.9704601523188868
2018-05-31 00:00:00+00:00,0.9565178955866636
2018-06-30 00:00:00+00:00,0.9453723269607037
2018-07-31 00:00:00+00:00,0.9710451304471867
2018-08-31 00:00:00+00:00,0.9770284263525717
2018-09-30 00:00:00+00:00,0.9680845254350933
2018-10-31 00:00:00+00:00,0.9545563244330736
2018-11-30 00:00:00+00:00,
2018-12-31 00:00:00+00:00,
2019-01-31 00:00:00+00:00,
2019-02-28 00:00:00+00:00,
2019-03-31 00:00:00+00:00,
2019-04-30 00:00:00+00:00,1.0034555694934442
2019-05-31 00:00:00+00:00,0.9986489976122911
2019-06-30 00:00:00+00:00,0.9908023926937243
2019-07-31 00:00:00+00:00,0.9908563807975106
2019-08-31 00:00:00+00:00,1.0094973498679383
2019-09-30 00:00:00+00:00,1.0393746754182218
2019-10-31 00:00:00+00:00,1.033544478458885
2019-11-30 00:00:00+00:00,
2019-12-31 00:00:00+00:00,
2020-01-31 00:00:00+00:00,
2020-02-29 00:00:00+00:00,
2020-03-31 00:00:00+00:00,1.0323506214224532
2020-04-30 00:00:00+00:00,1.0188455409179624
2020-05-31 00:00:00+00:00,0.9960875053849295
2020-06-30 00:00:00+00:00,0.9745049991209388
2020-07-31 00:00:00+00:00,0.9933786368033951
2020-08-31 00:00:00+00:00,1.002199979954336
2020-09-30 00:00:00+00:00,1.030209081054501
2020-10-31 00:00:00+00:00,1.0239830824867227
