time,PRt
2017-04-30 00:00:00+00:00,0.9286900341703852
2017-05-31 00:00:00+00:00,0.9089698179621001
2017-06-30 00:00:00+00:00,0.9173396661406662
2017-07-31 00:00:00+00:00,0.9277775411310529
2017-08-31 00:00:00+00:00,0.9510213493190589
2017-09-30 00:00:00+00:00,0.9264392069569137
2017-10-31 00:00:00+00:00,0.8322419596217023
2017-11-30 00:00:00+00:00,0.5685646160797582
2017-12-31 00:00:00+00:00,
2018-01-31 00:00:00+00:00,
2018-02-28 00:00:00+00:00,
2018-03-31 00:00:00+00:00,
2018-04-30 00:00:00+00:00,0.9639659393281783
2018-05-31 00:00:00+00:00,0.8852280850749807
2018-06-30 00:00:00+00:00,0.9427039981536821
2018-07-31 00:00:00+00:00,0.9203402288248516
2018-08-31 00:00:00+00:00,0.9606194088882796
2018-09-30 00:00:00+00:00,0.9457751890271937
2018-10-31 00:00:00+00:00,0.8305160246384655
2018-11-30 00:00:00+00:00,0.5087036292969936
2018-12-31 00:00:00+00:00,
2019-01-31 00:00:00+00:00,
2019-02-28 00:00:00+00:00,
2019-03-31 00:00:00+00:00,
2019-04-30 00:00:00+00:00,0.9076605547611698
2019-05-31 00:00:00+00:00,0.9095662879357593
2019-06-30 00:00:00+00:00,0.9194449478232296
2019-07-31 00:00:00+00:00,0.91385121305264
2019-08-31 00:00:00+00:00,0.9220694366014215
2019-09-30 00:00:00+00:00,0.9141316361488064
2019-10-31 00:00:00+00:00,0.7740705679259794
2019-11-30 00:00:00+00:00,
2019-12-31 00:00:00+00:00,
2020-01-31 00:00:00+00:00,
2020-02-29 00:00:00+00:00,0.7778384849061543
2020-03-31 00:00:00+00:00,0.8846919542309458
2020-04-30 00:00:00+00:00,0.9125683058397412
2020-05-31 00:00:00+00:00,0.9057935887843974
2020-06-30 00:00:00+00:00,0.9071588938590366
2020-07-31 00:00:00+00:00,0.9141388224486033
2020-08-31 00:00:00+00:00,0.920699588377863
2020-09-30 00:00:00+00:00,0.9064526748206367
2020-10-31 00:00:00+00:00,0.8019042680396419
2020-11-30 00:00:00+00:00,0.29882740375678196
