Description,POA_l,POA_u,CS,PvsG,day_only,Metric,Freq,Method,slope,intercept,PLR,uncertainty
CS20_POA200_PVUSA_D,200,,CS20,0,0,PVUSA,D,OLSLR,-0.0099046144627393,1.019180997190649,-0.0097182095133653,0.0043450297982492
CS20_POA200_PVUSA_D,200,,CS20,0,0,PVUSA,D,RLR,-0.0076331964330223,1.0135850600558924,-0.0075308888556441,0.0030454906255741
CS20_POA200_P_D,200,,CS20,0,0,P,D,OLSLR,-239.31966851462408,11125.240105705849,-0.0215114160450238,0.0180923505333258
CS20_POA200_P_D,200,,CS20,0,0,P,D,RLR,-208.0326043477938,11452.926588814582,-0.0181641437002632,0.0156359082730063
CS20_POA20_huld_D,20,,CS20,0,0,huld,D,OLSLR,-0.0111506529486071,1.0265744261113543,-0.0108620014925226,0.005151412369469
CS20_POA20_huld_D,20,,CS20,0,0,huld,D,RLR,-0.0085254871312974,1.015955188063779,-0.0083915976132229,0.0032704858620266
CS20_POA20_PI_D,20,,CS20,0,0,PI,D,OLSLR,-0.0087655628972534,0.9348264372905448,-0.0093766741585305,0.0038148656557481
CS20_POA20_PI_D,20,,CS20,0,0,PI,D,RLR,-0.0064269887042558,0.9284020675570664,-0.0069226350617328,0.002787363617549
CS20_POA20_PRt_D,20,,CS20,0,0,PRt,D,OLSLR,-0.0089695549072018,0.9346428418936226,-0.0095967726977175,0.0038590394171745
CS20_POA20_PRt_D,20,,CS20,0,0,PRt,D,RLR,-0.0065882836373148,0.9279657282544193,-0.0070997057722249,0.0028322630657866
CS20_POA20_PR_D,20,,CS20,0,0,PR,D,OLSLR,-0.0098623039245628,0.9212136030169584,-0.0107057732237821,0.0041682989235641
CS20_POA20_PR_D,20,,CS20,0,0,PR,D,RLR,-0.0081930812714102,0.9138235916960368,-0.0089657143302725,0.0032925801337734
CS20_POA20_PVUSA_D,20,,CS20,0,0,PVUSA,D,OLSLR,-0.0117698953604146,1.017665690699124,-0.011565581377052,0.0046092471562153
CS20_POA20_PVUSA_D,20,,CS20,0,0,PVUSA,D,RLR,-0.0089323493063982,1.0118045449277129,-0.0088281371646105,0.0032289802986061
CS20_POA20_P_D,20,,CS20,0,0,P,D,OLSLR,-233.49075515669315,10122.811812741096,-0.0230658002416689,0.0248321669372489
CS20_POA20_P_D,20,,CS20,0,0,P,D,RLR,-224.92943828389988,10645.790527773888,-0.0211284862027934,0.0207105274398743
CS20_POA500_huld_D,500,,CS20,0,0,huld,D,OLSLR,-0.0009277167038321,0.9942131183498472,-0.000933116538808,0.0029440697352234
CS20_POA500_huld_D,500,,CS20,0,0,huld,D,RLR,-0.0011572257005365,0.9957499632802144,-0.0011621649442239,0.0019256965663124
CS20_POA500_PI_D,500,,CS20,0,0,PI,D,OLSLR,-0.0012545825301051,0.9415718555147008,-0.0013324341873189,0.0027513115265212
CS20_POA500_PI_D,500,,CS20,0,0,PI,D,RLR,-0.0008467547820029,0.940542191144574,-0.0009002836767721,0.0017611686510131
CS20_POA500_PRt_D,500,,CS20,0,0,PRt,D,OLSLR,-0.0010420278461439,0.9408988100690242,-0.0011074813093529,0.0027953129801348
CS20_POA500_PRt_D,500,,CS20,0,0,PRt,D,RLR,-0.0008476247023294,0.9404271374616656,-0.0009013188460482,0.0017697676897748
CS20_POA500_PR_D,500,,CS20,0,0,PR,D,OLSLR,-0.0009174514196311,0.9143483043785904,-0.0010033937999749,0.0033921530365326
CS20_POA500_PR_D,500,,CS20,0,0,PR,D,RLR,-0.0003040879973424,0.9116973763411128,-0.0003335404984522,0.0029321145152851
CS20_POA500_PVUSA_D,500,,CS20,0,0,PVUSA,D,OLSLR,-0.0006955597969636,0.9973263880695936,-0.000697424439265,0.0029926822134234
CS20_POA500_PVUSA_D,500,,CS20,0,0,PVUSA,D,RLR,-0.0009419504335475,0.9981546057203828,-0.0009436919172133,0.0019534524731875
CS20_POA500_P_D,500,,CS20,0,0,P,D,OLSLR,-84.90997654780628,13083.080238777971,-0.006490060062166,0.0087874715513342
CS20_POA500_P_D,500,,CS20,0,0,P,D,RLR,-102.49170352402436,13241.749574620168,-0.0077400424276611,0.0082630850538117
CS20_POA50_huld_D,50,,CS20,0,0,huld,D,OLSLR,-0.0118505316686472,1.0337589124876003,-0.0114635351874553,0.0057251980533162
CS20_POA50_huld_D,50,,CS20,0,0,huld,D,RLR,-0.0087814768769092,1.0197822616638843,-0.0086111292645758,0.0033511372094494
CS20_POA50_PI_D,50,,CS20,0,0,PI,D,OLSLR,-0.009292251473589,0.9373142189645366,-0.0099136994676708,0.0037806100570957
CS20_POA50_PI_D,50,,CS20,0,0,PI,D,RLR,-0.0068514388728002,0.930765653031991,-0.0073610783235087,0.0027108610167949
CS20_POA50_PRt_D,50,,CS20,0,0,PRt,D,OLSLR,-0.0094912216721243,0.9372153342448658,-0.0101270447946433,0.0038241208974989
CS20_POA50_PRt_D,50,,CS20,0,0,PRt,D,RLR,-0.0070108776899888,0.9304238112737008,-0.0075351443127743,0.0027512287385564
CS20_POA50_PR_D,50,,CS20,0,0,PR,D,OLSLR,-0.0100400086578155,0.922854285944574,-0.0108793000268067,0.0041606455834673
CS20_POA50_PR_D,50,,CS20,0,0,PR,D,RLR,-0.0084243488773109,0.9157108007809248,-0.0091997919759455,0.0033324733733115
CS20_POA50_PVUSA_D,50,,CS20,0,0,PVUSA,D,OLSLR,-0.0112261685738632,1.019053077832328,-0.0110162746358049,0.0045779356523639
CS20_POA50_PVUSA_D,50,,CS20,0,0,PVUSA,D,RLR,-0.0088755712431136,1.0136553851561676,-0.008756004627496,0.003242668190702
CS20_POA50_P_D,50,,CS20,0,0,P,D,OLSLR,-238.6515050965522,10477.97662068556,-0.0227764876498586,0.0222706183972668
CS20_POA50_P_D,50,,CS20,0,0,P,D,RLR,-221.56190967422907,10910.30577043096,-0.0203075802215098,0.0189948002129887
CS20_POA5_huld_D,5,,CS20,0,0,huld,D,OLSLR,-0.0122896448602684,1.0270884069846629,-0.0119655180378761,0.0048717685399291
CS20_POA5_huld_D,5,,CS20,0,0,huld,D,RLR,-0.0089450676063248,1.0159163675468403,-0.0088049251809228,0.0031890256096635
CS20_POA5_PI_D,5,,CS20,0,0,PI,D,OLSLR,-0.0087364326753032,0.9339116460289896,-0.0093546672347975,0.0037767807238919
CS20_POA5_PI_D,5,,CS20,0,0,PI,D,RLR,-0.0064961790078848,0.9279261573991268,-0.0070007499584803,0.0027181568657371
CS20_POA5_PRt_D,5,,CS20,0,0,PRt,D,OLSLR,-0.0089370113618637,0.9336546462759538,-0.0095720739970722,0.0038210487386772
CS20_POA5_PRt_D,5,,CS20,0,0,PRt,D,RLR,-0.0066644997371946,0.9274545800124008,-0.0071857963514564,0.0027608536816701
CS20_POA5_PR_D,5,,CS20,0,0,PR,D,OLSLR,-0.0099478849082709,0.9200865134698476,-0.0108119016664587,0.0041232902100692
CS20_POA5_PR_D,5,,CS20,0,0,PR,D,RLR,-0.0084169340956998,0.913491670920115,-0.0092140239080909,0.0032920097486455
CS20_POA5_PVUSA_D,5,,CS20,0,0,PVUSA,D,OLSLR,-0.0124716730281823,1.0178189381760343,-0.0122533316687268,0.0045463537289098
CS20_POA5_PVUSA_D,5,,CS20,0,0,PVUSA,D,RLR,-0.009350534099066,1.0118303361418075,-0.0092412075078915,0.00322772671502
CS20_POA5_P_D,5,,CS20,0,0,P,D,OLSLR,-254.92174421330287,9670.31376396381,-0.0263612691827293,0.0286482307001533
CS20_POA5_P_D,5,,CS20,0,0,P,D,RLR,-248.7020317921021,10234.173720362567,-0.0243011344723676,0.0244656115233069
CS20_POA800_huld_D,800,,CS20,0,0,huld,D,OLSLR,0.0074162563198276,0.9766076431336488,0.0075938954317734,0.0030276734210163
CS20_POA800_huld_D,800,,CS20,0,0,huld,D,RLR,0.0059604332691226,0.9826260799293932,0.0060658203469939,0.0022880653823894
CS20_POA800_PI_D,800,,CS20,0,0,PI,D,OLSLR,0.00683098537471,0.9275682388550276,0.0073644019798931,0.0027072496683538
CS20_POA800_PI_D,800,,CS20,0,0,PI,D,RLR,0.005586018211621,0.9313659102632827,0.005997662304434,0.0020925426089581
CS20_POA800_PRt_D,800,,CS20,0,0,PRt,D,OLSLR,0.00681688572483,0.9275936805761414,0.0073489997480318,0.0027041931804566
CS20_POA800_PRt_D,800,,CS20,0,0,PRt,D,RLR,0.0055797076096895,0.9313639835869968,0.0059908990555982,0.0020926847945304
CS20_POA800_PR_D,800,,CS20,0,0,PR,D,OLSLR,0.0047702282213226,0.889199105965296,0.0053646345225956,0.0031582427378177
CS20_POA800_PR_D,800,,CS20,0,0,PR,D,RLR,0.0048632517727006,0.8889075978271291,0.005471043092205,0.003095699943983
CS20_POA800_PVUSA_D,800,,CS20,0,0,PVUSA,D,OLSLR,0.0074352769814353,0.9797819788296004,0.0075887055917452,0.003111353192568
CS20_POA800_PVUSA_D,800,,CS20,0,0,PVUSA,D,RLR,0.0064218981822076,0.9840735778521116,0.0065258313267839,0.0024874016353078
CS20_POA800_P_D,800,,CS20,0,0,P,D,OLSLR,192.2372554315328,15254.49975186909,0.0126020032487776,0.0061190647478069
CS20_POA800_P_D,800,,CS20,0,0,P,D,RLR,110.84076120363396,15482.439602890556,0.0071591276340545,0.0045339513548759
POA0_huld_D,0,,,0,0,huld,D,OLSLR,-0.0093264207197984,0.9943042733028264,-0.0093798457576959,0.0030074262113532
POA0_huld_D,0,,,0,0,huld,D,RLR,-0.0079165757158491,0.9955936562648424,-0.007951613257109,0.0022551786929156
POA0_PI_D,0,,,0,0,PI,D,OLSLR,-0.0041045779769451,0.9097190580526616,-0.004511918202232,0.002373050449475
POA0_PI_D,0,,,0,0,PI,D,RLR,-0.0040318439675548,0.9146439076942944,-0.0044081023594402,0.0018483350347706
POA0_PRt_D,0,,,0,0,PRt,D,OLSLR,-0.0042978905698711,0.9093735999417112,-0.0047262099649106,0.0023749918917144
POA0_PRt_D,0,,,0,0,PRt,D,RLR,-0.0042562588774518,0.9143296527217992,-0.0046550594359285,0.0018606229288593
POA0_PR_D,0,,,0,0,PR,D,OLSLR,-0.0066048856850153,0.9105353765612734,-0.0072538485104877,0.0028371499050712
POA0_PR_D,0,,,0,0,PR,D,RLR,-0.0064741575011382,0.9107160257475168,-0.0071088652424055,0.0029044024101898
POA0_PVUSA_D,0,,,0,0,PVUSA,D,OLSLR,-0.0093113822073895,0.9877962386372184,-0.0094264199874213,0.0031633449279351
POA0_PVUSA_D,0,,,0,0,PVUSA,D,RLR,-0.007217851921962,0.9915515287329566,-0.0072793513123673,0.0023978296744799
POA0_P_D,0,,,0,0,P,D,OLSLR,-188.26023927629325,7532.777874668156,-0.0249921400057992,0.0332663027700123
POA0_P_D,0,,,0,0,P,D,RLR,-189.57339083621335,7537.076250463807,-0.0251521126410984,0.0336551102922357
POA100_huld_D,100,,,0,0,huld,D,OLSLR,-0.0069439543278453,0.9985122256395788,-0.0069543007582081,0.0029186813303101
POA100_huld_D,100,,,0,0,huld,D,RLR,-0.0059478298120212,0.99973956467527,-0.0059493792405356,0.0022814283325163
POA100_PI_D,100,,,0,0,PI,D,OLSLR,-0.0050696518271716,0.9247586743843388,-0.0054821349262247,0.0023107335782886
POA100_PI_D,100,,,0,0,PI,D,RLR,-0.0046247516148155,0.9266352619440228,-0.0049909082945032,0.0019066845135826
POA100_PRt_D,100,,,0,0,PRt,D,OLSLR,-0.0052805748125536,0.9250111101901044,-0.0057086609602649,0.0022933557058679
POA100_PRt_D,100,,,0,0,PRt,D,RLR,-0.0048316850925961,0.9267111149658676,-0.0052137985771046,0.0019149432482019
POA100_PR_D,100,,,0,0,PR,D,OLSLR,-0.0064440474469186,0.9264590597897892,-0.0069555663348802,0.0032550184066793
POA100_PR_D,100,,,0,0,PR,D,RLR,-0.0067507619426251,0.926172597021916,-0.0072888811052411,0.0033793639591379
POA100_PVUSA_D,100,,,0,0,PVUSA,D,OLSLR,-0.0071542269497913,1.002531578547914,-0.00713616119719,0.0029648054100253
POA100_PVUSA_D,100,,,0,0,PVUSA,D,RLR,-0.0065415284317571,1.0047538619537215,-0.0065105780425041,0.0024302239817182
POA100_P_D,100,,,0,0,P,D,OLSLR,-35.3074962179255,8254.492439400221,-0.0042773673217503,0.0274413164214683
POA100_P_D,100,,,0,0,P,D,RLR,-31.097175618748015,8263.994473290471,-0.003762971492691,0.0284166636114842
POA200_huld_D,200,,,0,0,huld,D,OLSLR,-0.0043281228281955,0.9981853803816796,-0.0043359910025335,0.0031498017399838
POA200_huld_D,200,,,0,0,huld,D,RLR,-0.0031620796639705,0.998121375400196,-0.0031680312053258,0.0025999630261367
POA200_PI_D,200,,,0,0,PI,D,OLSLR,-0.0020710761490914,0.9248252486056602,-0.0022394243152573,0.0024120668922413
POA200_PI_D,200,,,0,0,PI,D,RLR,-0.0021239281606456,0.9264193041412,-0.0022926207940091,0.0021049046262287
POA200_PRt_D,200,,,0,0,PRt,D,OLSLR,-0.0022046789046052,0.9248365692017544,-0.0023838578382645,0.002419763141824
POA200_PRt_D,200,,,0,0,PRt,D,RLR,-0.002277244199621,0.9264581224121796,-0.0024580109392229,0.0021229618384331
POA200_PR_D,200,,,0,0,PR,D,OLSLR,-0.0036298915502859,0.9178125409839129,-0.0039549378420942,0.0035074962760824
POA200_PR_D,200,,,0,0,PR,D,RLR,-0.0037256550145259,0.9166508583179204,-0.0040644210177936,0.0034981199462764
POA200_PVUSA_D,200,,,0,0,PVUSA,D,OLSLR,-0.0047766421189531,1.000807931287112,-0.0047727860357881,0.0031765864723441
POA200_PVUSA_D,200,,,0,0,PVUSA,D,RLR,-0.0034627942965581,1.0007643170817713,-0.0034601496450788,0.0026528759532066
POA200_P_D,200,,,0,0,P,D,OLSLR,-81.19217300063781,9475.844555487589,-0.0085683310363737,0.0206753125057082
POA200_P_D,200,,,0,0,P,D,RLR,-68.39016473787635,9540.06347872716,-0.0071687326704246,0.0209440468857734
POA20_huld_D,20,,,0,0,huld,D,OLSLR,-0.0097499034242644,0.9952437778083985,-0.0097964977442355,0.0030965303221802
POA20_huld_D,20,,,0,0,huld,D,RLR,-0.008213408229917,0.9971104371725076,-0.0082372101662155,0.0023215846047612
POA20_PI_D,20,,,0,0,PI,D,OLSLR,-0.0048001753522059,0.9131143081406334,-0.0052569271003763,0.0023837524529864
POA20_PI_D,20,,,0,0,PI,D,RLR,-0.0043124203671866,0.9169568462251358,-0.0047029698125268,0.0019315210124519
POA20_PRt_D,20,,,0,0,PRt,D,OLSLR,-0.0049858454762598,0.9128766801323333,-0.0054616856633221,0.0023847538662367
POA20_PRt_D,20,,,0,0,PRt,D,RLR,-0.0045243237045612,0.9167701289148426,-0.004935068848629,0.0019483406178065
POA20_PR_D,20,,,0,0,PR,D,OLSLR,-0.0074907273596986,0.9157395646940336,-0.0081799756704859,0.002827318163329
POA20_PR_D,20,,,0,0,PR,D,RLR,-0.0075118642443541,0.9158576716498612,-0.0082019995867065,0.002902349758246
POA20_PVUSA_D,20,,,0,0,PVUSA,D,OLSLR,-0.0089945783705487,0.990329793755612,-0.0090824071206004,0.003146791236071
POA20_PVUSA_D,20,,,0,0,PVUSA,D,RLR,-0.0074127504108978,0.9942921716285256,-0.0074553040066248,0.0024531682386553
POA20_P_D,20,,,0,0,P,D,OLSLR,-158.1752174859371,7575.662875261357,-0.0208793897102344,0.0328149419132952
POA20_P_D,20,,,0,0,P,D,RLR,-159.39150958642767,7579.5454910233875,-0.0210291645818602,0.0332509996385825
POA500_huld_D,500,,,0,0,huld,D,OLSLR,0.0046567715240775,0.9817316490464252,0.004743426096735,0.0038341597828387
POA500_huld_D,500,,,0,0,huld,D,RLR,0.0047775130736098,0.984016156081532,0.0048551164979186,0.0023269029091803
POA500_PI_D,500,,,0,0,PI,D,OLSLR,0.0037789143236911,0.9251428886523908,0.0040846818043379,0.0035668279802559
POA500_PI_D,500,,,0,0,PI,D,RLR,0.0045791540195136,0.9247502380707312,0.0049517738206447,0.0019884612450456
POA500_PRt_D,500,,,0,0,PRt,D,OLSLR,0.0037207376557816,0.9251927996164508,0.0040215808611179,0.0035632924746611
POA500_PRt_D,500,,,0,0,PRt,D,RLR,0.0045293428266438,0.9247586226587556,0.0048978649300091,0.0019864925011072
POA500_PR_D,500,,,0,0,PR,D,OLSLR,0.0037306347189749,0.9000188071766873,0.0041450630689348,0.0041589270055574
POA500_PR_D,500,,,0,0,PR,D,RLR,0.0054711374316602,0.894847066191164,0.0061140474594699,0.0032544678917871
POA500_PVUSA_D,500,,,0,0,PVUSA,D,OLSLR,0.0049744793658203,0.9862232904155788,0.0050439686571629,0.0039191636617695
POA500_PVUSA_D,500,,,0,0,PVUSA,D,RLR,0.0058776149904771,0.9853413629031472,0.005965054560543,0.0025489250603222
POA500_P_D,500,,,0,0,P,D,OLSLR,27.196964014917032,12763.52826364259,0.002130834315805,0.0092027860723115
POA500_P_D,500,,,0,0,P,D,RLR,27.311342048882068,12900.17584511924,0.0021171294389149,0.0087348370025619
POA50_huld_D,50,,,0,0,huld,D,OLSLR,-0.0101489440010446,0.9991131721134164,-0.0101579523564649,0.0028902591311478
POA50_huld_D,50,,,0,0,huld,D,RLR,-0.008251287230807,0.9991998432519116,-0.0082578948410891,0.0023199129089085
POA50_PI_D,50,,,0,0,PI,D,OLSLR,-0.0061891498666466,0.919485504941546,-0.0067311010705275,0.0023422576261159
POA50_PI_D,50,,,0,0,PI,D,RLR,-0.0051763884630052,0.9214400040890284,-0.0056177162268126,0.0020275659752226
POA50_PRt_D,50,,,0,0,PRt,D,OLSLR,-0.0063548237182164,0.9193825096587656,-0.0069120563546234,0.0023429890241813
POA50_PRt_D,50,,,0,0,PRt,D,RLR,-0.0053854566004548,0.9213648176099356,-0.0058450860045046,0.002045539976477
POA50_PR_D,50,,,0,0,PR,D,OLSLR,-0.0081300187188407,0.9232600625694188,-0.0088057732035056,0.0028896225027554
POA50_PR_D,50,,,0,0,PR,D,RLR,-0.0083813591085707,0.923442302082018,-0.0090762130884343,0.0029722518635057
POA50_PVUSA_D,50,,,0,0,PVUSA,D,OLSLR,-0.0103114290657782,1.0002373093309156,-0.0103089826480036,0.0028357562349025
POA50_PVUSA_D,50,,,0,0,PVUSA,D,RLR,-0.0085517861661351,1.001381394681185,-0.0085399890706555,0.0023426681064766
POA50_P_D,50,,,0,0,P,D,OLSLR,-137.63579672867195,7857.917801787288,-0.0175155556726957,0.0307765035207057
POA50_P_D,50,,,0,0,P,D,RLR,-138.05745873730592,7860.075439177484,-0.0175643935997327,0.0312062193594714
POA5_huld_D,5,,,0,0,huld,D,OLSLR,-0.0093154585114982,0.9943683854641192,-0.0093682166968233,0.0030057167028359
POA5_huld_D,5,,,0,0,huld,D,RLR,-0.0079177570530595,0.995660022835284,-0.0079522697220609,0.0022554871372183
POA5_PI_D,5,,,0,0,PI,D,OLSLR,-0.0041839366715574,0.909776169099034,-0.0045988637795391,0.0023856365459605
POA5_PI_D,5,,,0,0,PI,D,RLR,-0.0040543085766981,0.914671000892638,-0.0044325321047037,0.0018589240534846
POA5_PRt_D,5,,,0,0,PRt,D,OLSLR,-0.0043762446525565,0.9094317413230852,-0.0048120650002712,0.0023873515647261
POA5_PRt_D,5,,,0,0,PRt,D,RLR,-0.0042817677581992,0.914327427286062,-0.0046829698316155,0.001875213511804
POA5_PR_D,5,,,0,0,PR,D,OLSLR,-0.0068337076874107,0.9107645030992596,-0.0075032652943282,0.0028505124391265
POA5_PR_D,5,,,0,0,PR,D,RLR,-0.006616628624558,0.9108607942833342,-0.0072641491060815,0.0029141589887156
POA5_PVUSA_D,5,,,0,0,PVUSA,D,OLSLR,-0.0093050617001819,0.9878798825277096,-0.0094192237991251,0.0031583243818119
POA5_PVUSA_D,5,,,0,0,PVUSA,D,RLR,-0.0072139044648651,0.9916070954597362,-0.0072749625309211,0.0023909954541205
POA5_P_D,5,,,0,0,P,D,OLSLR,-188.19315637130205,7533.0810016744945,-0.0249822292272536,0.0332636101224664
POA5_P_D,5,,,0,0,P,D,RLR,-189.50192055013625,7537.365646129131,-0.0251416648000162,0.0336525311018257
POA800_huld_D,800,,,0,0,huld,D,OLSLR,0.0101234847944478,0.9650516019370576,0.0104900968757814,0.0036998054746996
POA800_huld_D,800,,,0,0,huld,D,RLR,0.0077595913191685,0.9744021159789452,0.0079634384941505,0.0031580097056554
POA800_PI_D,800,,,0,0,PI,D,OLSLR,0.009288213475042,0.921424148557674,0.0100802800638349,0.0030685163247414
POA800_PI_D,800,,,0,0,PI,D,RLR,0.0070739243642322,0.9284747846835778,0.0076188653487698,0.0023346455788676
POA800_PRt_D,800,,,0,0,PRt,D,OLSLR,0.0092735021996352,0.9214443514006636,0.0100640935999431,0.0030655158490099
POA800_PRt_D,800,,,0,0,PRt,D,RLR,0.0070639160316564,0.9284771402939758,0.0076080667203286,0.0023334637118865
POA800_PR_D,800,,,0,0,PR,D,OLSLR,0.006114525093842,0.8869986852104199,0.0068934996136905,0.0033430297543553
POA800_PR_D,800,,,0,0,PR,D,RLR,0.0052902686005432,0.8890597329270012,0.0059504085098156,0.0034801160745335
POA800_PVUSA_D,800,,,0,0,PVUSA,D,OLSLR,0.0102950942877067,0.9738472492190856,0.0105715699212193,0.0035089174556272
POA800_PVUSA_D,800,,,0,0,PVUSA,D,RLR,0.0081389101390615,0.981309398621306,0.0082939286533852,0.0029659972512641
POA800_P_D,800,,,0,0,P,D,OLSLR,222.20196553850565,15423.161928769145,0.0144070305793799,0.0061220024679722
POA800_P_D,800,,,0,0,P,D,RLR,185.5123230557733,15521.06619853314,0.0119522924960725,0.0057356374722344
PvsPOA_CS20_POA0_huld_D,0,,CS20,1,0,huld,D,OLSLR,-0.0052051305081747,1.0126397561966398,-0.0051401601372284,0.004687272245199
PvsPOA_CS20_POA0_huld_D,0,,CS20,1,0,huld,D,RLR,-0.0036670259474861,1.0066254199567075,-0.0036428902695938,0.0026251393426066
PvsPOA_CS20_POA0_PI_D,0,,CS20,1,0,PI,D,OLSLR,-0.0023924241150921,0.9127516985357336,-0.0026211116549332,0.0026578386830471
PvsPOA_CS20_POA0_PI_D,0,,CS20,1,0,PI,D,RLR,-0.0024082764060933,0.9147153131258638,-0.002632815228449,0.0023269616971445
PvsPOA_CS20_POA0_PRt_D,0,,CS20,1,0,PRt,D,OLSLR,-0.0024394319343346,0.9119937289501712,-0.0026748341100357,0.0026734040793474
PvsPOA_CS20_POA0_PRt_D,0,,CS20,1,0,PRt,D,RLR,-0.0024714736735036,0.9139331505121336,-0.0027042171214806,0.0023596496386204
PvsPOA_CS20_POA0_PR_D,0,,CS20,1,0,PR,D,OLSLR,-0.0033685959863925,0.8981534830363289,-0.0037505794388332,0.003040067334938
PvsPOA_CS20_POA0_PR_D,0,,CS20,1,0,PR,D,RLR,-0.0040299229283979,0.8990323645542846,-0.0044825115171419,0.0028600491416873
PvsPOA_CS20_POA0_PVUSA_D,0,,CS20,1,0,PVUSA,D,OLSLR,-0.0042123757622372,1.0000356552277487,-0.004212225574375,0.0036178901624401
PvsPOA_CS20_POA0_PVUSA_D,0,,CS20,1,0,PVUSA,D,RLR,-0.0038672332289371,1.0015778052073896,-0.0038611411004024,0.0027644596380264
PvsPOA_CS20_POA0_P_D,0,,CS20,1,0,P,D,OLSLR,-207.86964619888957,9598.298104683015,-0.0216569275023318,0.028827828426999
PvsPOA_CS20_POA0_P_D,0,,CS20,1,0,P,D,RLR,-196.32107640926,10141.339668455355,-0.0193584953100345,0.0246088242115572
PvsPOA_CS20_POA100_huld_D,100,,CS20,1,0,huld,D,OLSLR,-0.0021973361902633,1.005178795195695,-0.0021860152649117,0.0039917951043462
PvsPOA_CS20_POA100_huld_D,100,,CS20,1,0,huld,D,RLR,-0.0025520583761151,1.0041867348985083,-0.0025414181321296,0.0026144226173482
PvsPOA_CS20_POA100_PI_D,100,,CS20,1,0,PI,D,OLSLR,-0.0028517938987761,0.918437350925827,-0.0031050500024867,0.0026247333721078
PvsPOA_CS20_POA100_PI_D,100,,CS20,1,0,PI,D,RLR,-0.0026183820129968,0.9195994813180156,-0.0028473069702519,0.0022279852556963
PvsPOA_CS20_POA100_PRt_D,100,,CS20,1,0,PRt,D,OLSLR,-0.0029056318144891,0.9179653691597164,-0.003165295676839,0.0026375957545739
PvsPOA_CS20_POA100_PRt_D,100,,CS20,1,0,PRt,D,RLR,-0.0026731528075932,0.9190587349343388,-0.002908576683931,0.0022492384485932
PvsPOA_CS20_POA100_PR_D,100,,CS20,1,0,PR,D,OLSLR,-0.0032617004357039,0.9025618744031052,-0.0036138247451024,0.0031429753888317
PvsPOA_CS20_POA100_PR_D,100,,CS20,1,0,PR,D,RLR,-0.0036282287341306,0.9024549751318716,-0.0040203986172278,0.0029349480200084
PvsPOA_CS20_POA100_PVUSA_D,100,,CS20,1,0,PVUSA,D,OLSLR,-0.0027829819542756,1.0037455913520763,-0.0027725969391575,0.0035597244359148
PvsPOA_CS20_POA100_PVUSA_D,100,,CS20,1,0,PVUSA,D,RLR,-0.0027418659982001,1.0038787430418823,-0.002731272095564,0.0027678178845366
PvsPOA_CS20_POA100_P_D,100,,CS20,1,0,P,D,OLSLR,-163.81855896029876,10624.687855486764,-0.0154186702883417,0.0203379221736608
PvsPOA_CS20_POA100_P_D,100,,CS20,1,0,P,D,RLR,-165.63678510999907,11025.143372168935,-0.0150235493107618,0.0176734393925452
PvsPOA_CS20_POA200_huld_D,200,,CS20,1,0,huld,D,OLSLR,-0.0034142162967212,1.0056379661615362,-0.0033950749788744,0.0036045031424202
PvsPOA_CS20_POA200_huld_D,200,,CS20,1,0,huld,D,RLR,-0.0026891160170291,1.0037940999632915,-0.00267895180608,0.002600056357896
PvsPOA_CS20_POA200_PI_D,200,,CS20,1,0,PI,D,OLSLR,-0.0022901527729365,0.9206616845020972,-0.0024875074215508,0.0025979485205425
PvsPOA_CS20_POA200_PI_D,200,,CS20,1,0,PI,D,RLR,-0.0022945928390276,0.9221395981801724,-0.0024883356528187,0.0021679907254973
PvsPOA_CS20_POA200_PRt_D,200,,CS20,1,0,PRt,D,OLSLR,-0.002340825845271,0.9202935097768892,-0.0025435644393912,0.0026084815710161
PvsPOA_CS20_POA200_PRt_D,200,,CS20,1,0,PRt,D,RLR,-0.0023428839233293,0.921709535503972,-0.0025418896442774,0.0021953558114523
PvsPOA_CS20_POA200_PR_D,200,,CS20,1,0,PR,D,OLSLR,-0.0029540344552261,0.9043470738715595,-0.0032664831242056,0.003142064656608
PvsPOA_CS20_POA200_PR_D,200,,CS20,1,0,PR,D,RLR,-0.0032113070109693,0.9041142925898942,-0.0035518817004544,0.0029089220215979
PvsPOA_CS20_POA200_PVUSA_D,200,,CS20,1,0,PVUSA,D,OLSLR,-0.003561201091955,1.0063514524075683,-0.0035387250482277,0.0034184082521156
PvsPOA_CS20_POA200_PVUSA_D,200,,CS20,1,0,PVUSA,D,RLR,-0.0027260446393419,1.0050106390836813,-0.0027124535137532,0.002767594615739
PvsPOA_CS20_POA200_P_D,200,,CS20,1,0,P,D,OLSLR,-166.03675019464208,11028.233700838611,-0.0150556067905975,0.0178428525306915
PvsPOA_CS20_POA200_P_D,200,,CS20,1,0,P,D,RLR,-161.98013589513005,11368.473152252363,-0.0142481873973584,0.0159527318442914
PvsPOA_CS20_POA20_huld_D,20,,CS20,1,0,huld,D,OLSLR,-0.0045296227114287,1.0132722584277998,-0.0044702918428428,0.0050242844225321
PvsPOA_CS20_POA20_huld_D,20,,CS20,1,0,huld,D,RLR,-0.0034217445961902,1.006764308958188,-0.0033987543715481,0.0026884129184395
PvsPOA_CS20_POA20_PI_D,20,,CS20,1,0,PI,D,OLSLR,-0.0029692521047154,0.913975905708105,-0.00324872032859,0.0027858415136331
