Description,POA_l,POA_u,CS,PvsG,day_only,Metric,Freq,Method,slope,intercept,PLR,uncertainty
CS20_POA20_PI_D,20,,CS20,0,0,PI,D,RLR,-0.0077267128115195,0.9264105054279468,-0.0083404848781915,0.0012193474805086
CS20_POA20_PRt_D,20,,CS20,0,0,PRt,D,OLSLR,-0.0071658019971657,0.9209234641763808,-0.0077811048104571,0.0013352876303775
CS20_POA20_PRt_D,20,,CS20,0,0,PRt,D,RLR,-0.007706647102054,0.9258302765263552,-0.0083240387546719,0.0012339709856294
CS20_POA20_PR_D,20,,CS20,0,0,PR,D,OLSLR,-0.0077431253796254,0.9154713849896318,-0.0084580747214869,0.0012936879011112
CS20_POA20_PR_D,20,,CS20,0,0,PR,D,RLR,-0.0080975525103536,0.9160222136513236,-0.0088399084538313,0.0012362526592306
CS20_POA20_PVUSA_D,20,,CS20,0,0,PVUSA,D,OLSLR,-0.0100346735975687,1.0089848912534447,-0.0099453160146955,0.0016166343815305
CS20_POA20_PVUSA_D,20,,CS20,0,0,PVUSA,D,RLR,-0.0102326299822852,1.0135973530782003,-0.0100953598104905,0.0012560788493325
CS20_POA20_P_D,20,,CS20,0,0,P,D,OLSLR,-195.14749459387977,10017.398475120952,-0.0194808557409935,0.0127734139779604
CS20_POA20_P_D,20,,CS20,0,0,P,D,RLR,-239.11036953270204,10522.340531755332,-0.0227240668377051,0.0120166328252719
CS20_POA500_huld_D,500,,CS20,0,0,huld,D,OLSLR,-0.0076945730152038,1.0153945801813598,-0.0075779142073316,0.0012433160483541
CS20_POA500_huld_D,500,,CS20,0,0,huld,D,RLR,-0.0073037532635848,1.010938915978152,-0.0072247226297723,0.0007698322320406
CS20_POA500_PI_D,500,,CS20,0,0,PI,D,OLSLR,-0.0081556052208128,0.9406023613751489,-0.0086706195473392,0.0011920433651042
CS20_POA500_PI_D,500,,CS20,0,0,PI,D,RLR,-0.0078770057361996,0.9406428394095702,-0.0083740665491526,0.0009665951120638
CS20_POA500_PRt_D,500,,CS20,0,0,PRt,D,OLSLR,-0.0081516439377696,0.9405579362445576,-0.0086668174533909,0.001194198373338
CS20_POA500_PRt_D,500,,CS20,0,0,PRt,D,RLR,-0.0078778957369542,0.9406385970536332,-0.0083750504833952,0.0009673126646158
CS20_POA500_PR_D,500,,CS20,0,0,PR,D,OLSLR,-0.0081771497040079,0.927672956889098,-0.008814690180718,0.0012345317028668
CS20_POA500_PR_D,500,,CS20,0,0,PR,D,RLR,-0.0077087090260983,0.92388568727093,-0.0083437909389733,0.0011207618926956
CS20_POA500_PVUSA_D,500,,CS20,0,0,PVUSA,D,OLSLR,-0.0097641810564365,1.0171916498665807,-0.0095991557320759,0.0011818133511674
CS20_POA500_PVUSA_D,500,,CS20,0,0,PVUSA,D,RLR,-0.0092385603443881,1.0150995555155324,-0.0091011372177147,0.0008586251705284
CS20_POA500_P_D,500,,CS20,0,0,P,D,OLSLR,-156.41389735274353,13608.019299010955,-0.0114942442331862,0.0042687764229562
CS20_POA500_P_D,500,,CS20,0,0,P,D,RLR,-150.35578720033382,13687.376129860302,-0.0109849971078327,0.0042201734205453
CS20_POA50_huld_D,50,,CS20,0,0,huld,D,OLSLR,-0.0233850384789976,1.1163241672386708,-0.0209482506652548,0.0130666887676084
CS20_POA50_huld_D,50,,CS20,0,0,huld,D,RLR,-0.0082282565641766,1.019888903553296,-0.0080677969291649,0.0014558290023476
CS20_POA50_PI_D,50,,CS20,0,0,PI,D,OLSLR,-0.0072431980130491,0.9241870602077508,-0.0078373722430401,0.0013484478952103
CS20_POA50_PI_D,50,,CS20,0,0,PI,D,RLR,-0.0077231580990994,0.9290313043655244,-0.0083131300988548,0.00126054761988
CS20_POA50_PRt_D,50,,CS20,0,0,PRt,D,OLSLR,-0.0071714548859929,0.9235604215204956,-0.0077650088926356,0.0013609274659888
CS20_POA50_PRt_D,50,,CS20,0,0,PRt,D,RLR,-0.0076876454369254,0.92852699633541,-0.0082793989482977,0.001270259811519
CS20_POA50_PR_D,50,,CS20,0,0,PR,D,OLSLR,-0.0084367823597888,0.9209096234137372,-0.0091613575809039,0.0013246349639348
CS20_POA50_PR_D,50,,CS20,0,0,PR,D,RLR,-0.0084585491290671,0.9201278702695992,-0.0091927974386742,0.0012882882069978
CS20_POA50_PVUSA_D,50,,CS20,0,0,PVUSA,D,OLSLR,-0.0105651671251844,1.0145120687196063,-0.0104140378916522,0.0016209143912017
CS20_POA50_PVUSA_D,50,,CS20,0,0,PVUSA,D,RLR,-0.0105123137688329,1.0175473852444163,-0.0103310311846636,0.0013011754305523
CS20_POA50_P_D,50,,CS20,0,0,P,D,OLSLR,-200.6025865448125,10295.200123459214,-0.0194850594586994,0.0119713165643589
CS20_POA50_P_D,50,,CS20,0,0,P,D,RLR,-240.7761075855194,10801.659805806985,-0.0222906582797652,0.0111131620199998
CS20_POA5_huld_D,5,,CS20,0,0,huld,D,OLSLR,-0.0163702592832828,1.099300347904261,-0.0148915256094401,0.0079192841261174
CS20_POA5_huld_D,5,,CS20,0,0,huld,D,RLR,-0.0085980643118561,1.0207402788165234,-0.0084233614468755,0.0015340686457248
CS20_POA5_PI_D,5,,CS20,0,0,PI,D,OLSLR,-0.00704042483279,0.9200782325490028,-0.0076519849983681,0.001327304620445
CS20_POA5_PI_D,5,,CS20,0,0,PI,D,RLR,-0.0076433002847942,0.9253252576416664,-0.0082601228288897,0.0012229241097312
CS20_POA5_PRt_D,5,,CS20,0,0,PRt,D,OLSLR,-0.00702465974613,0.9193532359623916,-0.0076408712901048,0.0013419685269515
CS20_POA5_PRt_D,5,,CS20,0,0,PRt,D,RLR,-0.007643358014813,0.9247093260045032,-0.0082656871731126,0.0012348759225844
CS20_POA5_PR_D,5,,CS20,0,0,PR,D,OLSLR,-0.0075106189676846,0.9137651283884504,-0.0082194195579893,0.0012573298162304
CS20_POA5_PR_D,5,,CS20,0,0,PR,D,RLR,-0.007937073936452,0.9147409623104404,-0.0086768541734532,0.0011921652638818
CS20_POA5_PVUSA_D,5,,CS20,0,0,PVUSA,D,OLSLR,-0.0099665014720087,1.007275426163967,-0.0098945146611631,0.0015923936057512
CS20_POA5_PVUSA_D,5,,CS20,0,0,PVUSA,D,RLR,-0.0101858740479244,1.0123749369035684,-0.01006136528733,0.0012383336713744
CS20_POA5_P_D,5,,CS20,0,0,P,D,OLSLR,-129.45924795985053,9433.47818014239,-0.0137233844704664,0.0143043274890064
CS20_POA5_P_D,5,,CS20,0,0,P,D,RLR,-182.44264697086305,9928.208423160304,-0.0183761902646266,0.0140793745379431
CS20_POA800_huld_D,800,,CS20,0,0,huld,D,OLSLR,-0.0073949421897594,1.0087933932121476,-0.0073304823757943,0.0007378547714546
CS20_POA800_huld_D,800,,CS20,0,0,huld,D,RLR,-0.007470932563388,1.0086693988579398,-0.0074067207470028,0.0006006460947268
CS20_POA800_PI_D,800,,CS20,0,0,PI,D,OLSLR,-0.0077108161607107,0.9410316074895084,-0.0081940033675188,0.0009532424785252
CS20_POA800_PI_D,800,,CS20,0,0,PI,D,RLR,-0.007516182561837,0.9390504893851468,-0.0080040239015885,0.0008544473939756
CS20_POA800_PRt_D,800,,CS20,0,0,PRt,D,OLSLR,-0.0077109136764336,0.9410177488820154,-0.0081942276706201,0.0009534040320897
CS20_POA800_PRt_D,800,,CS20,0,0,PRt,D,RLR,-0.0075150447471375,0.9390266442680534,-0.0080030154554296,0.0008540802233899
CS20_POA800_PR_D,800,,CS20,0,0,PR,D,OLSLR,-0.0083139462535706,0.9125163007761696,-0.0091110112186478,0.0011912247276376
CS20_POA800_PR_D,800,,CS20,0,0,PR,D,RLR,-0.0080637022570466,0.910722126750585,-0.0088541850693993,0.001188220879548
CS20_POA800_PVUSA_D,800,,CS20,0,0,PVUSA,D,OLSLR,-0.008641310410762,1.0164718954674967,-0.0085012782441837,0.0008915907612643
CS20_POA800_PVUSA_D,800,,CS20,0,0,PVUSA,D,RLR,-0.0086585686022764,1.0146038437593077,-0.0085339402718944,0.0007173752527935
CS20_POA800_P_D,800,,CS20,0,0,P,D,OLSLR,-169.21660952799027,16640.619226877807,-0.0101688889830898,0.0017924391115431
CS20_POA800_P_D,800,,CS20,0,0,P,D,RLR,-167.85481755099053,16631.636541218493,-0.0100925015487798,0.0018459714853508
POA0_huld_D,0,,,0,0,huld,D,OLSLR,-0.0147045288189311,1.0473862377005558,-0.0140392610573284,0.0028157752828822
POA0_huld_D,0,,,0,0,huld,D,RLR,-0.0112168073292439,1.020130823039107,-0.0109954596762673,0.0017337083668172
POA0_PI_D,0,,,0,0,PI,D,OLSLR,-0.0085604738522475,0.918794340589518,-0.0093170729009442,0.0012944349115684
POA0_PI_D,0,,,0,0,PI,D,RLR,-0.0089641366104472,0.923315595507715,-0.0097086377118086,0.001250945977158
POA0_PRt_D,0,,,0,0,PRt,D,OLSLR,-0.0087866729999867,0.9191353682408632,-0.0095597159064867,0.0012831912372694
POA0_PRt_D,0,,,0,0,PRt,D,RLR,-0.0091061225307336,0.9232827994384752,-0.009862766355305,0.0012515928265815
POA0_PR_D,0,,,0,0,PR,D,OLSLR,-0.0112235499531137,0.9301948774977328,-0.012065804945417,0.0012649981178545
POA0_PR_D,0,,,0,0,PR,D,RLR,-0.0110860760974102,0.9291969360871648,-0.011930814305193,0.0012805728023213
POA0_PVUSA_D,0,,,0,0,PVUSA,D,OLSLR,-0.0136508929927049,1.013783474432285,-0.0134652944509175,0.0015748683538162
POA0_PVUSA_D,0,,,0,0,PVUSA,D,RLR,-0.0135167454205217,1.016975862428591,-0.0132911172426875,0.0013809677840696
POA0_P_D,0,,,0,0,P,D,OLSLR,-159.72096296552826,7358.809446539937,-0.0217047287507394,0.0171095424350148
POA0_P_D,0,,,0,0,P,D,RLR,-159.7209629655267,7358.808954107912,-0.0217047302031622,0.0171095435869114
POA100_huld_D,100,,,0,0,huld,D,OLSLR,-0.0128698945715717,1.0484256978938915,-0.0122754474612985,0.0026470237186805
POA100_huld_D,100,,,0,0,huld,D,RLR,-0.0098368048605268,1.0237673069828863,-0.0096084381611252,0.0015687837725807
POA100_PI_D,100,,,0,0,PI,D,OLSLR,-0.0097223360963878,0.9373548350405688,-0.0103720978789926,0.001292121735496
POA100_PI_D,100,,,0,0,PI,D,RLR,-0.0097288338749751,0.9403246654405844,-0.0103462497927954,0.0012024421734077
POA100_PRt_D,100,,,0,0,PRt,D,OLSLR,-0.0097271856215557,0.937014598965932,-0.0103810395614864,0.0013037512780847
POA100_PRt_D,100,,,0,0,PRt,D,RLR,-0.0097600136996992,0.9401167052848676,-0.0103817043616322,0.0012124088294729
POA100_PR_D,100,,,0,0,PR,D,OLSLR,-0.0110140196997703,0.9463065168668094,-0.0116389557753838,0.0015180425544296
POA100_PR_D,100,,,0,0,PR,D,RLR,-0.0104854685701384,0.9426012961305852,-0.0111239700318488,0.0015348985424478
POA100_PVUSA_D,100,,,0,0,PVUSA,D,OLSLR,-0.0137893633069414,1.0332191631511531,-0.0133460197010729,0.0016108557991216
POA100_PVUSA_D,100,,,0,0,PVUSA,D,RLR,-0.0129971920437179,1.0316262743996751,-0.0125987408097775,0.0014949757137052
POA100_P_D,100,,,0,0,P,D,OLSLR,-135.26056167227466,8689.85249582023,-0.0155653461019429,0.0132322944647459
POA100_P_D,100,,,0,0,P,D,RLR,-143.6825785652609,8740.797093248642,-0.0164381551284654,0.0135498523641843
POA200_huld_D,200,,,0,0,huld,D,OLSLR,-0.0093305642195776,1.030951353281919,-0.0090504408281485,0.00222555153537
POA200_huld_D,200,,,0,0,huld,D,RLR,-0.0082472619678381,1.0184075062321152,-0.0080981944038798,0.0013715636657919
POA200_PI_D,200,,,0,0,PI,D,OLSLR,-0.0087635576169011,0.9384954696112654,-0.0093378795110551,0.0013217345001429
POA200_PI_D,200,,,0,0,PI,D,RLR,-0.0085840824536846,0.9405517811229436,-0.009126645258633,0.0011952892265124
POA200_PRt_D,200,,,0,0,PRt,D,OLSLR,-0.0087620991320556,0.9382573146356324,-0.0093386952548921,0.0013319055105971
POA200_PRt_D,200,,,0,0,PRt,D,RLR,-0.008601537889901,0.9404531954321272,-0.0091461626497518,0.001203814376157
POA200_PR_D,200,,,0,0,PR,D,OLSLR,-0.0095315457726013,0.9394374739574036,-0.0101460140103305,0.0015093506757635
POA200_PR_D,200,,,0,0,PR,D,RLR,-0.0091961088998114,0.9361379371893002,-0.0098234550000422,0.0014755381663641
POA200_PVUSA_D,200,,,0,0,PVUSA,D,OLSLR,-0.0120913432489659,1.029500057210564,-0.0117448689432106,0.0016266487478601
POA200_PVUSA_D,200,,,0,0,PVUSA,D,RLR,-0.0115463872923876,1.0277882399720388,-0.0112342084131082,0.0014575255006462
POA200_P_D,200,,,0,0,P,D,OLSLR,-184.1830627153305,10118.127396304571,-0.0182032757150892,0.0101631129920518
POA200_P_D,200,,,0,0,P,D,RLR,-188.4042854997573,10244.266668976745,-0.0183911930046014,0.0100810612205105
POA20_huld_D,20,,,0,0,huld,D,OLSLR,-0.015065779449503,1.0497125700437522,-0.0143522902168115,0.0027389085171172
POA20_huld_D,20,,,0,0,huld,D,RLR,-0.0117368897450946,1.024039608818184,-0.0114613630605947,0.0017136396769862
POA20_PI_D,20,,,0,0,PI,D,OLSLR,-0.0092056754550394,0.922797186936723,-0.0099758382289809,0.0012876599891675
POA20_PI_D,20,,,0,0,PI,D,RLR,-0.00935547073843,0.9262012382948572,-0.0101009050210875,0.001266352924286
POA20_PRt_D,20,,,0,0,PRt,D,OLSLR,-0.0093089119918501,0.922547631029968,-0.0100904405135779,0.0012916852541107
POA20_PRt_D,20,,,0,0,PRt,D,RLR,-0.0094394698891452,0.9257659430595307,-0.0101963892276584,0.0012704262228879
POA20_PR_D,20,,,0,0,PR,D,OLSLR,-0.0107912372076734,0.9318771394847474,-0.0115801072377846,0.0013325636487204
POA20_PR_D,20,,,0,0,PR,D,RLR,-0.0109235484001755,0.9319233240065096,-0.0117215098268097,0.0013244710592958
POA20_PVUSA_D,20,,,0,0,PVUSA,D,OLSLR,-0.013533635291717,1.0137040398642805,-0.0133506770807868,0.0016883866961326
POA20_PVUSA_D,20,,,0,0,PVUSA,D,RLR,-0.0135637621918386,1.0187244862320135,-0.0133144558466513,0.0014437813382413
POA20_P_D,20,,,0,0,P,D,OLSLR,-146.19265807661245,7521.496903804427,-0.0194366440545454,0.0165269333490825
POA20_P_D,20,,,0,0,P,D,RLR,-146.1926580766138,7521.49719163747,-0.0194366433107431,0.0165269327135464
POA500_huld_D,500,,,0,0,huld,D,OLSLR,-0.0081031861898947,1.017189188480838,-0.0079662527695528,0.0012135778072307
POA500_huld_D,500,,,0,0,huld,D,RLR,-0.0072461879218209,1.011395395831474,-0.0071645450945164,0.0007982407152991
POA500_PI_D,500,,,0,0,PI,D,OLSLR,-0.0083745839371314,0.9426405693903064,-0.0088841751660954,0.0011844277288076
POA500_PI_D,500,,,0,0,PI,D,RLR,-0.0078582488645644,0.9417853677750676,-0.0083439912462531,0.0009591302221712
POA500_PRt_D,500,,,0,0,PRt,D,OLSLR,-0.0083688507255156,0.9425775599640708,-0.0088786865728424,0.0011867389794061
POA500_PRt_D,500,,,0,0,PRt,D,RLR,-0.0078561318635176,0.941759455253763,-0.0083419729100577,0.0009567652780611
POA500_PR_D,500,,,0,0,PR,D,OLSLR,-0.0086151515881009,0.930878870735528,-0.0092548578111927,0.0012328972043145
POA500_PR_D,500,,,0,0,PR,D,RLR,-0.0079743426833411,0.9265614427555764,-0.0086063830366452,0.0011424657848717
POA500_PVUSA_D,500,,,0,0,PVUSA,D,OLSLR,-0.0103740231141217,1.0209317960095643,-0.0101613282637193,0.0011728547668796
POA500_PVUSA_D,500,,,0,0,PVUSA,D,RLR,-0.0093196410383944,1.0170189518498458,-0.0091636847292206,0.0008859506077163
POA500_P_D,500,,,0,0,P,D,OLSLR,-146.6871825936329,13576.969212005975,-0.0108041183789323,0.0041741798574078
POA500_P_D,500,,,0,0,P,D,RLR,-142.3749063302132,13679.99969621206,-0.0104075226236763,0.0040974052574581
POA50_huld_D,50,,,0,0,huld,D,OLSLR,-0.0150803466397465,1.0541154698243866,-0.0143061619636972,0.0025752770706068
POA50_huld_D,50,,,0,0,huld,D,RLR,-0.0116998645229045,1.028032755755661,-0.0113808285362508,0.001666265604132
POA50_PI_D,50,,,0,0,PI,D,OLSLR,-0.009759427768791,0.9299955703238592,-0.0104940583377106,0.001271705821577
POA50_PI_D,50,,,0,0,PI,D,RLR,-0.0098479375529177,0.9329909168734002,-0.0105552341130176,0.0012454512688615
POA50_PRt_D,50,,,0,0,PRt,D,OLSLR,-0.0097784213386343,0.9295729249983202,-0.0105192622070527,0.0012816887284204
POA50_PRt_D,50,,,0,0,PRt,D,RLR,-0.0098856420579081,0.9326875704694496,-0.0105990927411334,0.0012582996267445
POA50_PR_D,50,,,0,0,PR,D,OLSLR,-0.0123423863506818,0.9444002561105804,-0.0130690205459206,0.0013725504870172
POA50_PR_D,50,,,0,0,PR,D,RLR,-0.0120700647502272,0.942674997146714,-0.0128040573758304,0.0014195707651448
POA50_PVUSA_D,50,,,0,0,PVUSA,D,OLSLR,-0.0148507292740887,1.0309454850151385,-0.0144049607762438,0.0015635428092312
POA50_PVUSA_D,50,,,0,0,PVUSA,D,RLR,-0.0145936435756697,1.0325493295066617,-0.0141336042343298,0.0014173278919119
POA50_P_D,50,,,0,0,P,D,OLSLR,-111.80089516320622,8000.279646990117,-0.0139746234002292,0.0150241058643933
POA50_P_D,50,,,0,0,P,D,RLR,-111.88456637493157,8000.746750086786,-0.0139842654529363,0.0150322709408721
POA5_huld_D,5,,,0,0,huld,D,OLSLR,-0.0146693906002789,1.0473953481932616,-0.014005590750029,0.0028165375200017
POA5_huld_D,5,,,0,0,huld,D,RLR,-0.0111832338047771,1.0200831388306169,-0.0109630611261716,0.0017299181422325
POA5_PI_D,5,,,0,0,PI,D,OLSLR,-0.0085529014642351,0.918828043976502,-0.0093084897879476,0.0012938936554097
POA5_PI_D,5,,,0,0,PI,D,RLR,-0.0089562979454785,0.923321497763844,-0.0097000860124772,0.001251265627958
POA5_PRt_D,5,,,0,0,PRt,D,OLSLR,-0.0087998507834112,0.919153778214902,-0.009573861297183,0.0012853671876502
POA5_PRt_D,5,,,0,0,PRt,D,RLR,-0.0091093339021857,0.923294466042504,-0.0098661198969716,0.0012530721086785
POA5_PR_D,5,,,0,0,PR,D,OLSLR,-0.0112125153943204,0.9302288154269884,-0.0120535025451492,0.0012650497706738
POA5_PR_D,5,,,0,0,PR,D,RLR,-0.0110779585922203,0.9292273828161643,-0.0119216876268184,0.001281582522684
POA5_PVUSA_D,5,,,0,0,PVUSA,D,OLSLR,-0.0136345742826747,1.0138169408510151,-0.0134487536489868,0.0015740405128893
POA5_PVUSA_D,5,,,0,0,PVUSA,D,RLR,-0.0135098505535806,1.017012445629166,-0.0132838596141495,0.0013813388584511
POA5_P_D,5,,,0,0,P,D,OLSLR,-159.61331360481182,7358.89196742873,-0.0216898568848785,0.0171087813131553
POA5_P_D,5,,,0,0,P,D,RLR,-159.6133136048108,7358.891787785862,-0.0216898574143641,0.0171087817333488
POA800_huld_D,800,,,0,0,huld,D,OLSLR,-0.0072308601164266,1.0069170450110587,-0.0071811875191239,0.0007636657411935
POA800_huld_D,800,,,0,0,huld,D,RLR,-0.0072130701082225,1.007028253188671,-0.007162728637834,0.0006787964697621
POA800_PI_D,800,,,0,0,PI,D,OLSLR,-0.0073293342299999,0.9428798740420212,-0.0077733488981792,0.0009308879688499
POA800_PI_D,800,,,0,0,PI,D,RLR,-0.0072804817790566,0.9410864751747188,-0.00773625163161,0.0008591642776855
POA800_PRt_D,800,,,0,0,PRt,D,OLSLR,-0.0073306325723317,0.9428654974896395,-0.0077748444415979,0.0009310150817049
POA800_PRt_D,800,,,0,0,PRt,D,RLR,-0.0072807293945475,0.9410686971928884,-0.0077366609008091,0.0008589354767029
POA800_PR_D,800,,,0,0,PR,D,OLSLR,-0.0074865812590805,0.914734733093888,-0.0081844287619415,0.0012535132451035
POA800_PR_D,800,,,0,0,PR,D,RLR,-0.0074375642983214,0.9131620963431624,-0.0081448456173398,0.0012417598980906
POA800_PVUSA_D,800,,,0,0,PVUSA,D,OLSLR,-0.0080264673798188,1.0170875853348813,-0.0078916186723251,0.000878741318839
POA800_PVUSA_D,800,,,0,0,PVUSA,D,RLR,-0.0080854645066752,1.0153765910959216,-0.0079630203981248,0.0007796374278605
POA800_P_D,800,,,0,0,P,D,OLSLR,-154.35887796955865,16826.596764977996,-0.0091735054999851,0.0019536602043848
POA800_P_D,800,,,0,0,P,D,RLR,-153.62957820214285,16816.547564758286,-0.0091356194016956,0.0020794731758078
PvsPOA_CS20_POA0_huld_D,0,,CS20,1,0,huld,D,OLSLR,-0.0148722958944717,1.0518469478971704,-0.0141392204675824,0.0035250719335766
PvsPOA_CS20_POA0_huld_D,0,,CS20,1,0,huld,D,RLR,-0.0085619442284359,1.012740667333858,-0.0084542316751001,0.0010204138881879
PvsPOA_CS20_POA0_PI_D,0,,CS20,1,0,PI,D,OLSLR,-0.0067792037645912,0.920472854535245,-0.0073649143819826,0.0011219700954438
PvsPOA_CS20_POA0_PI_D,0,,CS20,1,0,PI,D,RLR,-0.0073887656333926,0.9245540830165028,-0.0079917073204474,0.0010160284766144
PvsPOA_CS20_POA0_PRt_D,0,,CS20,1,0,PRt,D,OLSLR,-0.0068704244453269,0.9203789536329526,-0.0074647778702541,0.0011189015310816
PvsPOA_CS20_POA0_PRt_D,0,,CS20,1,0,PRt,D,RLR,-0.0074238364613227,0.9242314204801096,-0.0080324432786177,0.0010183910797277
PvsPOA_CS20_POA0_PR_D,0,,CS20,1,0,PR,D,OLSLR,-0.006942607061507,0.9175551772849232,-0.0075664191466397,0.0010157897263289
PvsPOA_CS20_POA0_PR_D,0,,CS20,1,0,PR,D,RLR,-0.0073275263859804,0.9181319367446572,-0.0079809078550965,0.000941836300985
PvsPOA_CS20_POA0_PVUSA_D,0,,CS20,1,0,PVUSA,D,OLSLR,-0.0088737079606764,0.9979004397586896,-0.0088923780440684,0.0012227262187392
PvsPOA_CS20_POA0_PVUSA_D,0,,CS20,1,0,PVUSA,D,RLR,-0.0089328947684114,1.0025825306244465,-0.0089098847182662,0.0007409736773973
PvsPOA_CS20_POA0_P_D,0,,CS20,1,0,P,D,OLSLR,-92.6058577923587,9519.813427238852,-0.0097276967138229,0.0139910392321337
PvsPOA_CS20_POA0_P_D,0,,CS20,1,0,P,D,RLR,-142.50763766341422,10155.727709070115,-0.0140322428629255,0.0128296245850242
PvsPOA_CS20_POA100_huld_D,100,,CS20,1,0,huld,D,OLSLR,-0.0083966048357442,1.0160006051823374,-0.0082643699156432,0.0016814426377967
PvsPOA_CS20_POA100_huld_D,100,,CS20,1,0,huld,D,RLR,-0.0082403939933926,1.0107075588681218,-0.0081530942566818,0.0009549294961613
PvsPOA_CS20_POA100_PI_D,100,,CS20,1,0,PI,D,OLSLR,-0.0075148744303096,0.92930068747341,-0.0080865908436387,0.0011178918613776
PvsPOA_CS20_POA100_PI_D,100,,CS20,1,0,PI,D,RLR,-0.0077945449297424,0.931750958156776,-0.0083654809920045,0.0010556268599646
PvsPOA_CS20_POA100_PRt_D,100,,CS20,1,0,PRt,D,OLSLR,-0.0075178982946381,0.9290877226862564,-0.0080916991055503,0.0011220527129924
PvsPOA_CS20_POA100_PRt_D,100,,CS20,1,0,PRt,D,RLR,-0.0078062708348339,0.9315663544925512,-0.0083797260358187,0.0010567364281795
PvsPOA_CS20_POA100_PR_D,100,,CS20,1,0,PR,D,OLSLR,-0.0076146083641995,0.9261306704111968,-0.0082219589605198,0.0011014683835989
PvsPOA_CS20_POA100_PR_D,100,,CS20,1,0,PR,D,RLR,-0.0075971295546748,0.9245028433714888,-0.0082175296800273,0.0010474511726151
PvsPOA_CS20_POA100_PVUSA_D,100,,CS20,1,0,PVUSA,D,OLSLR,-0.0099938081138429,1.0083578468959131,-0.0099109737129605,0.0011751122203344
PvsPOA_CS20_POA100_PVUSA_D,100,,CS20,1,0,PVUSA,D,RLR,-0.0094304123830615,1.0093482274736996,-0.0093430712279199,0.0007965818976822
PvsPOA_CS20_POA100_P_D,100,,CS20,1,0,P,D,OLSLR,-218.23108166385128,11080.4720752391,-0.01969510686747,0.0097966483786681
PvsPOA_CS20_POA100_P_D,100,,CS20,1,0,P,D,RLR,-208.0479579891221,11462.415719027334,-0.0181504460393778,0.008587430597667
PvsPOA_CS20_POA200_huld_D,200,,CS20,1,0,huld,D,OLSLR,-0.0084434116562642,1.015346995722808,-0.0083157892738467,0.001314107211303
PvsPOA_CS20_POA200_huld_D,200,,CS20,1,0,huld,D,RLR,-0.0080932680947841,1.0108606505903803,-0.0080063143125191,0.0008801760086637
PvsPOA_CS20_POA200_PI_D,200,,CS20,1,0,PI,D,OLSLR,-0.0074853197198531,0.9321700915310208,-0.0080299934398871,0.0011179445269979
PvsPOA_CS20_POA200_PI_D,200,,CS20,1,0,PI,D,RLR,-0.0077080305743596,0.934147934351544,-0.008251402471612,0.0010513323523023
PvsPOA_CS20_POA200_PRt_D,200,,CS20,1,0,PRt,D,OLSLR,-0.0074868776915794,0.9320347515438108,-0.0080328310496773,0.0011219821176055
PvsPOA_CS20_POA200_PRt_D,200,,CS20,1,0,PRt,D,RLR,-0.007716061734079,0.9340397350577893,-0.0082609566215099,0.0010547256259433
PvsPOA_CS20_POA200_PR_D,200,,CS20,1,0,PR,D,OLSLR,-0.0075463338270336,0.9275461289204324,-0.0081358043462666,0.0011219178108148
PvsPOA_CS20_POA200_PR_D,200,,CS20,1,0,PR,D,RLR,-0.0073671687401217,0.9249744778215098,-0.0079647265051818,0.0010488082278432
PvsPOA_CS20_POA200_PVUSA_D,200,,CS20,1,0,PVUSA,D,OLSLR,-0.0096899058310386,1.0112860653122675,-0.009581765400917,0.0011228040543461
PvsPOA_CS20_POA200_PVUSA_D,200,,CS20,1,0,PVUSA,D,RLR,-0.0092315172029085,1.0114083391130098,-0.0091273888556272,0.0007928542624246
PvsPOA_CS20_POA200_P_D,200,,CS20,1,0,P,D,OLSLR,-267.232180320939,11787.332521979984,-0.0226711327454814,0.0080679796281572
PvsPOA_CS20_POA200_P_D,200,,CS20,1,0,P,D,RLR,-225.2108056781757,11966.977751381346,-0.0188193552588647,0.0074006111489391
PvsPOA_CS20_POA20_huld_D,20,,CS20,1,0,huld,D,OLSLR,-0.0125948801259106,1.0454211410419496,-0.0120476615896226,0.0031792178323354
PvsPOA_CS20_POA20_huld_D,20,,CS20,1,0,huld,D,RLR,-0.0081636780352914,1.012718473046844,-0.0080611524846884,0.0010570883616614
PvsPOA_CS20_POA20_PI_D,20,,CS20,1,0,PI,D,OLSLR,-0.0069400783196254,0.9220508753903032,-0.0075267845895029,0.001112621899696
PvsPOA_CS20_POA20_PI_D,20,,CS20,1,0,PI,D,RLR,-0.0074470030215654,0.9255539136868194,-0.0080459959289689,0.0010164296158129
PvsPOA_CS20_POA20_PRt_D,20,,CS20,1,0,PRt,D,OLSLR,-0.0070308615080341,0.9220065263328682,-0.0076256092633077,0.0011092641512822
PvsPOA_CS20_POA20_PRt_D,20,,CS20,1,0,PRt,D,RLR,-0.0074818119141193,0.9252864239109514,-0.0080859415212163,0.0010208561051326
PvsPOA_CS20_POA20_PR_D,20,,CS20,1,0,PR,D,OLSLR,-0.0070439596996354,0.9190619672829028,-0.0076642924529453,0.0010528803779738
PvsPOA_CS20_POA20_PR_D,20,,CS20,1,0,PR,D,RLR,-0.0073526285259953,0.9191359194114844,-0.0079995008036495,0.0009639104367829
