Description,POA_l,POA_u,CS,PvsG,day_only,Metric,Freq,Method,slope,intercept,PLR,uncertainty
CS20_POA5_PRt_W,5,,CS20,0,0,PRt,W,YOY,,,-0.0165619775452061,0.0063886391024062
PvsPOA_CS20_POA0_PI_W,0,,CS20,1,0,PI,W,YOY,,,-0.0151958840715917,0.0068478396719678
PvsPOA_POA100_PRt_W,100,,,1,0,PRt,W,YOY,,,-0.0176544828877616,0.0092620687443773
POA5_P_W,5,,,0,0,P,W,YOY,,,-0.0561114543853101,0.0816068587598775
PvsPOA_CS20_POA20_PVUSA_W,20,,CS20,1,0,PVUSA,W,YOY,,,-0.018545704067878,0.0045702353401004
PvsPOA_POA0_huld_W,0,,,1,0,huld,W,YOY,,,-0.0219793509280263,0.0124527899563473
PvsPOA_CS20_POA0_huld_W,0,,CS20,1,0,huld,W,YOY,,,-0.0159188357967572,0.0061019740978662
CS20_POA5_PR_W,5,,CS20,0,0,PR,W,YOY,,,-0.0250529146419381,0.0075337891228436
CS20_POA0_P_W,0,,CS20,0,0,P,W,YOY,,,-0.02763449822796,0.0286878749848697
CS20_POA800_P_W,800,,CS20,0,0,P,W,YOY,,,-0.0120079123748923,0.0107169083025898
CS20_POA500_PR_W,500,,CS20,0,0,PR,W,YOY,,,-0.0147118931510699,0.0046971484496587
PvsPOA_CS20_POA500_huld_W,500,,CS20,1,0,huld,W,YOY,,,-0.0128981366633083,0.0088929776554159
PvsPOA_POA100_PI_W,100,,,1,0,PI,W,YOY,,,-0.0173957894915197,0.0091230543957887
PvsPOA_CS20_POA0_P_W,0,,CS20,1,0,P,W,YOY,,,-0.0290361326499126,0.03469709358768
PvsPOA_POA20_PRt_W,20,,,1,0,PRt,W,YOY,,,-0.022697757999852,0.0193802490227948
POA800_PVUSA_W,800,,,0,0,PVUSA,W,YOY,,,-0.0129004822908386,0.004745761580223
CS20_POA800_huld_W,800,,CS20,0,0,huld,W,YOY,,,-0.0210799786922423,0.0135320425033569
CS20_POA20_PRt_W,20,,CS20,0,0,PRt,W,YOY,,,-0.0166217910472273,0.0070431864647209
PvsPOA_CS20_POA100_PRt_W,100,,CS20,1,0,PRt,W,YOY,,,-0.0138214636202449,0.0084286313654598
PvsPOA_POA500_PI_W,500,,,1,0,PI,W,YOY,,,-0.0132603015539781,0.0055585654999689
PvsPOA_POA100_P_W,100,,,1,0,P,W,YOY,,,-0.0475727884595927,0.044831393751494
CS20_POA100_PR_W,100,,CS20,0,0,PR,W,YOY,,,-0.0191753291376838,0.0066319686383249
PvsPOA_CS20_POA800_P_W,800,,CS20,1,0,P,W,YOY,,,-0.0138998955407875,0.0083745353305436
PvsPOA_POA800_PVUSA_W,800,,,1,0,PVUSA,W,YOY,,,-0.013150145021089,0.0032414959849051
PvsPOA_POA0_PVUSA_W,0,,,1,0,PVUSA,W,YOY,,,-0.0236885510686272,0.0144877391202109
POA100_huld_W,100,,,0,0,huld,W,YOY,,,-0.0191273317343462,0.0110066519432633
POA0_PVUSA_W,0,,,0,0,PVUSA,W,YOY,,,-0.0255774849187331,0.0153745622487081
PvsPOA_CS20_POA5_PRt_W,5,,CS20,1,0,PRt,W,YOY,,,-0.0152614736814061,0.0067353668318925
PvsPOA_POA0_P_W,0,,,1,0,P,W,YOY,,,-0.0525492718277594,0.0772724756815362
POA100_P_W,100,,,0,0,P,W,YOY,,,-0.0460602363486174,0.0543264048600775
POA50_PVUSA_W,50,,,0,0,PVUSA,W,YOY,,,-0.0274710513832112,0.0102059133451261
PvsPOA_POA200_PRt_W,200,,,1,0,PRt,W,YOY,,,-0.0150706568818208,0.0073822762445619
POA0_PRt_W,0,,,0,0,PRt,W,YOY,,,-0.019293050319358,0.018754273749426
CS20_POA50_PI_W,50,,CS20,0,0,PI,W,YOY,,,-0.0170712132820221,0.0062006663762012
CS20_POA200_PR_W,200,,CS20,0,0,PR,W,YOY,,,-0.0163354192461286,0.0054681268985059
PvsPOA_POA50_P_W,50,,,1,0,P,W,YOY,,,-0.0584148043249495,0.0684905365149608
POA200_PI_W,200,,,0,0,PI,W,YOY,,,-0.0168352138321354,0.0078056326934269
POA100_PVUSA_W,100,,,0,0,PVUSA,W,YOY,,,-0.0214718744118579,0.0048602282036989
PvsPOA_CS20_POA200_huld_W,200,,CS20,1,0,huld,W,YOY,,,-0.0138616031713562,0.0084726998426843
PvsPOA_POA800_PI_W,800,,,1,0,PI,W,YOY,,,-0.009938922291496,0.0059956731902299
PvsPOA_CS20_POA500_P_W,500,,CS20,1,0,P,W,YOY,,,-0.0106294457160558,0.018813838614929
PvsPOA_CS20_POA500_PRt_W,500,,CS20,1,0,PRt,W,YOY,,,-0.0132941372311018,0.0054849274556913
PvsPOA_POA500_PRt_W,500,,,1,0,PRt,W,YOY,,,-0.0135334792002192,0.0056536806963203
CS20_POA0_PR_W,0,,CS20,0,0,PR,W,YOY,,,-0.0250529146419381,0.0075337891228436
POA0_PR_W,0,,,0,0,PR,W,YOY,,,-0.0240080841789348,0.0156274807099704
CS20_POA20_P_W,20,,CS20,0,0,P,W,YOY,,,-0.0280047402870301,0.0319760038042968
CS20_POA5_PI_W,5,,CS20,0,0,PI,W,YOY,,,-0.0164271626029053,0.0065943066562925
PvsPOA_POA100_PVUSA_W,100,,,1,0,PVUSA,W,YOY,,,-0.016848407986993,0.0058326080963618
CS20_POA20_PI_W,20,,CS20,0,0,PI,W,YOY,,,-0.0165188766393378,0.0070957285213984
POA50_PRt_W,50,,,0,0,PRt,W,YOY,,,-0.0192949561417263,0.0126334912372085
POA500_PRt_W,500,,,0,0,PRt,W,YOY,,,-0.0113240446684495,0.0055446090161639
POA20_huld_W,20,,,0,0,huld,W,YOY,,,-0.0210176729609702,0.0160505574427525
PvsPOA_POA500_PVUSA_W,500,,,1,0,PVUSA,W,YOY,,,-0.0121391209148653,0.0027200629849318
PvsPOA_CS20_POA500_PI_W,500,,CS20,1,0,PI,W,YOY,,,-0.0133518983090341,0.0062794208205292
CS20_POA500_PI_W,500,,CS20,0,0,PI,W,YOY,,,-0.0110975156897161,0.0054545808995187
PvsPOA_CS20_POA200_PI_W,200,,CS20,1,0,PI,W,YOY,,,-0.0148393780073386,0.0063330184095953
POA20_PI_W,20,,,0,0,PI,W,YOY,,,-0.019866145765685,0.0174384066117099
CS20_POA100_huld_W,100,,CS20,0,0,huld,W,YOY,,,-0.0167580426863904,0.0082780420780181
PvsPOA_POA5_P_W,5,,,1,0,P,W,YOY,,,-0.0524970206288957,0.0772692234689656
CS20_POA5_PVUSA_W,5,,CS20,0,0,PVUSA,W,YOY,,,-0.0230415976754417,0.0051487990306072
PvsPOA_CS20_POA500_PR_W,500,,CS20,1,0,PR,W,YOY,,,-0.0144587999405565,0.0045332184056387
PvsPOA_CS20_POA5_PI_W,5,,CS20,1,0,PI,W,YOY,,,-0.0151958840715917,0.0069433213726208
CS20_POA50_PR_W,50,,CS20,0,0,PR,W,YOY,,,-0.0224331712144404,0.0066641916965217
POA0_PI_W,0,,,0,0,PI,W,YOY,,,-0.0186634252495521,0.0178571890868909
CS20_POA800_PRt_W,800,,CS20,0,0,PRt,W,YOY,,,-0.0098781412181185,0.008299533890264
PvsPOA_CS20_POA100_PI_W,100,,CS20,1,0,PI,W,YOY,,,-0.0138698715084003,0.0083951182121215
PvsPOA_POA20_PVUSA_W,20,,,1,0,PVUSA,W,YOY,,,-0.0239962680802512,0.0128240441536967
PvsPOA_CS20_POA200_P_W,200,,CS20,1,0,P,W,YOY,,,-0.0232980040848415,0.0220415968457964
PvsPOA_POA20_P_W,20,,,1,0,P,W,YOY,,,-0.0515482142929118,0.077166279740732
PvsPOA_CS20_POA0_PVUSA_W,0,,CS20,1,0,PVUSA,W,YOY,,,-0.0187788301240401,0.004538238781562
PvsPOA_CS20_POA800_PVUSA_W,800,,CS20,1,0,PVUSA,W,YOY,,,-0.0124602080034117,0.0024992074927872
POA800_PRt_W,800,,,0,0,PRt,W,YOY,,,-0.0109617624964032,0.0069005283303659
POA5_huld_W,5,,,0,0,huld,W,YOY,,,-0.0224693525190944,0.0146875854129739
POA5_PI_W,5,,,0,0,PI,W,YOY,,,-0.0186634252495521,0.0178074617832497
CS20_POA100_PVUSA_W,100,,CS20,0,0,PVUSA,W,YOY,,,-0.0168902187977197,0.0041462191834925
PvsPOA_POA5_PRt_W,5,,,1,0,PRt,W,YOY,,,-0.0218850273809664,0.0201867789753042
PvsPOA_CS20_POA20_PI_W,20,,CS20,1,0,PI,W,YOY,,,-0.0155855514450535,0.0070488013106215
PvsPOA_CS20_POA20_PR_W,20,,CS20,1,0,PR,W,YOY,,,-0.0183406375810463,0.0058793154045577
POA200_PVUSA_W,200,,,0,0,PVUSA,W,YOY,,,-0.0161059289126383,0.0049208186948395
PvsPOA_POA0_PR_W,0,,,1,0,PR,W,YOY,,,-0.0258193777577896,0.0147641126839619
CS20_POA20_PR_W,20,,CS20,0,0,PR,W,YOY,,,-0.0244974407224321,0.0077160883624598
PvsPOA_CS20_POA50_PVUSA_W,50,,CS20,1,0,PVUSA,W,YOY,,,-0.0160503375401715,0.0056759201773414
CS20_POA500_PRt_W,500,,CS20,0,0,PRt,W,YOY,,,-0.0110980434559104,0.0053070116075222
PvsPOA_POA50_PVUSA_W,50,,,1,0,PVUSA,W,YOY,,,-0.0233130747417234,0.0109041773405357
PvsPOA_POA500_huld_W,500,,,1,0,huld,W,YOY,,,-0.0132269056820162,0.0078579548475234
POA200_PR_W,200,,,0,0,PR,W,YOY,,,-0.0176412887329039,0.0046568373745342
PvsPOA_CS20_POA20_huld_W,20,,CS20,1,0,huld,W,YOY,,,-0.0162245883453245,0.0062743190806509
PvsPOA_POA200_huld_W,200,,,1,0,huld,W,YOY,,,-0.0130146850312173,0.008506066394302
POA500_huld_W,500,,,0,0,huld,W,YOY,,,-0.0139792657123421,0.0077738641005642
CS20_POA800_PI_W,800,,CS20,0,0,PI,W,YOY,,,-0.0098106457859358,0.0081825457171931
CS20_POA500_PVUSA_W,500,,CS20,0,0,PVUSA,W,YOY,,,-0.0128808376602728,0.0040515731126471
POA50_PR_W,50,,,0,0,PR,W,YOY,,,-0.0277312987576919,0.0096465691401952
PvsPOA_POA100_huld_W,100,,,1,0,huld,W,YOY,,,-0.0158194691505072,0.0102542479324212
POA20_PR_W,20,,,0,0,PR,W,YOY,,,-0.0246087407487422,0.0132315676167326
PvsPOA_CS20_POA200_PVUSA_W,200,,CS20,1,0,PVUSA,W,YOY,,,-0.0131178046815157,0.0022750534619282
PvsPOA_CS20_POA5_PR_W,5,,CS20,1,0,PR,W,YOY,,,-0.0180968095992774,0.0059480422911939
POA50_PI_W,50,,,0,0,PI,W,YOY,,,-0.0181458918553478,0.0126665059446967
PvsPOA_CS20_POA100_PR_W,100,,CS20,1,0,PR,W,YOY,,,-0.01666591816514,0.0058343086763212
POA100_PI_W,100,,,0,0,PI,W,YOY,,,-0.0179619653366325,0.008725646451477
POA200_huld_W,200,,,0,0,huld,W,YOY,,,-0.0158472648367406,0.0059632009091081
PvsPOA_POA800_PRt_W,800,,,1,0,PRt,W,YOY,,,-0.009906875155364,0.0057722521679741
CS20_POA200_PVUSA_W,200,,CS20,0,0,PVUSA,W,YOY,,,-0.0150016954324316,0.0033847698464869
CS20_POA5_huld_W,5,,CS20,0,0,huld,W,YOY,,,-0.0166772358179735,0.0103727856856792
PvsPOA_CS20_POA100_huld_W,100,,CS20,1,0,huld,W,YOY,,,-0.0147196923626079,0.0094941326710734
PvsPOA_CS20_POA0_PRt_W,0,,CS20,1,0,PRt,W,YOY,,,-0.0152614736814061,0.0068434416203486
PvsPOA_CS20_POA5_PVUSA_W,5,,CS20,1,0,PVUSA,W,YOY,,,-0.0187762499337569,0.0046523033498191
POA20_PVUSA_W,20,,,0,0,PVUSA,W,YOY,,,-0.0271549780735108,0.0152684231893714
PvsPOA_POA50_huld_W,50,,,1,0,huld,W,YOY,,,-0.0201585282373299,0.0079064506967112
PvsPOA_POA800_P_W,800,,,1,0,P,W,YOY,,,-0.0121975563607125,0.0114545935006797
POA200_PRt_W,200,,,0,0,PRt,W,YOY,,,-0.016766428304811,0.0073495254201709
PvsPOA_POA800_PR_W,800,,,1,0,PR,W,YOY,,,-0.0144330859987562,0.0037226574922186
CS20_POA50_huld_W,50,,CS20,0,0,huld,W,YOY,,,-0.0166717822339656,0.010337092564755
PvsPOA_POA200_PI_W,200,,,1,0,PI,W,YOY,,,-0.0150650860164364,0.0072568731327262
CS20_POA5_P_W,5,,CS20,0,0,P,W,YOY,,,-0.02763449822796,0.0292570268449114
PvsPOA_CS20_POA500_PVUSA_W,500,,CS20,1,0,PVUSA,W,YOY,,,-0.0125486968019901,0.003249016653174
PvsPOA_POA20_PI_W,20,,,1,0,PI,W,YOY,,,-0.0205789526517821,0.0176723976180238
PvsPOA_CS20_POA100_P_W,100,,CS20,1,0,P,W,YOY,,,-0.0239565976546459,0.0271456248837339
PvsPOA_CS20_POA800_PR_W,800,,CS20,1,0,PR,W,YOY,,,-0.0147667221945893,0.003714975562057
POA5_PRt_W,5,,,0,0,PRt,W,YOY,,,-0.019293050319358,0.0191945327902739
CS20_POA50_P_W,50,,CS20,0,0,P,W,YOY,,,-0.0190384031306058,0.0365616188377061
PvsPOA_POA100_PR_W,100,,,1,0,PR,W,YOY,,,-0.0182546410117187,0.0051745716130958
PvsPOA_POA500_P_W,500,,,1,0,P,W,YOY,,,-0.0161299422744792,0.0128422374272282
PvsPOA_CS20_POA800_huld_W,800,,CS20,1,0,huld,W,YOY,,,-0.0214831920646914,0.0115838815581123
PvsPOA_CS20_POA100_PVUSA_W,100,,CS20,1,0,PVUSA,W,YOY,,,-0.0160792767198259,0.0038833329780403
PvsPOA_CS20_POA200_PRt_W,200,,CS20,1,0,PRt,W,YOY,,,-0.0144743397229444,0.0068061314824456
PvsPOA_CS20_POA5_P_W,5,,CS20,1,0,P,W,YOY,,,-0.0290903659040394,0.0347111685256752
POA800_huld_W,800,,,0,0,huld,W,YOY,,,-0.0141752135721499,0.0150632681551005
CS20_POA0_PRt_W,0,,CS20,0,0,PRt,W,YOY,,,-0.0165619775452061,0.0066412364325995
PvsPOA_POA500_PR_W,500,,,1,0,PR,W,YOY,,,-0.0153004697390965,0.0030386725043993
PvsPOA_CS20_POA50_PI_W,50,,CS20,1,0,PI,W,YOY,,,-0.0163314903200154,0.0059199534015192
PvsPOA_POA800_huld_W,800,,,1,0,huld,W,YOY,,,-0.0189628152834437,0.0113527346251788
PvsPOA_CS20_POA0_PR_W,0,,CS20,1,0,PR,W,YOY,,,-0.018104491529439,0.0059420316206477
PvsPOA_POA5_huld_W,5,,,1,0,huld,W,YOY,,,-0.0206093285282988,0.0123824504507841
CS20_POA50_PRt_W,50,,CS20,0,0,PRt,W,YOY,,,-0.0173462381099433,0.0066436967759762
POA500_PI_W,500,,,0,0,PI,W,YOY,,,-0.0116139349108436,0.0057920752861348
PvsPOA_CS20_POA800_PI_W,800,,CS20,1,0,PI,W,YOY,,,-0.008891628919586,0.007321847015314
CS20_POA50_PVUSA_W,50,,CS20,0,0,PVUSA,W,YOY,,,-0.0203814801340797,0.0059029915824412
PvsPOA_CS20_POA5_huld_W,5,,CS20,1,0,huld,W,YOY,,,-0.0159108606631543,0.0071685602562125
CS20_POA20_PVUSA_W,20,,CS20,0,0,PVUSA,W,YOY,,,-0.0231022614674426,0.0049756037578428
PvsPOA_CS20_POA800_PRt_W,800,,CS20,1,0,PRt,W,YOY,,,-0.0089553127070321,0.0074719964975938
CS20_POA500_P_W,500,,CS20,0,0,P,W,YOY,,,-0.0164490648999689,0.0190838203436602
POA0_huld_W,0,,,0,0,huld,W,YOY,,,-0.0224689420342766,0.0146717242796144
PvsPOA_CS20_POA20_PRt_W,20,,CS20,1,0,PRt,W,YOY,,,-0.0156680002527416,0.0070669945841529
POA5_PR_W,5,,,0,0,PR,W,YOY,,,-0.0240080841789348,0.0156339311856786
CS20_POA0_huld_W,0,,CS20,0,0,huld,W,YOY,,,-0.0166771185365969,0.0103693449432959
PvsPOA_POA50_PI_W,50,,,1,0,PI,W,YOY,,,-0.0182632318725483,0.0161972031439089
CS20_POA200_PI_W,200,,CS20,0,0,PI,W,YOY,,,-0.0150749376520635,0.0074501821615625
POA0_P_W,0,,,0,0,P,W,YOY,,,-0.0561114543853101,0.0816068587598775
CS20_POA500_huld_W,500,,CS20,0,0,huld,W,YOY,,,-0.0158140448868435,0.0095189376822057
POA50_P_W,50,,,0,0,P,W,YOY,,,-0.055373815513364,0.0719961636471298
PvsPOA_POA20_PR_W,20,,,1,0,PR,W,YOY,,,-0.0261976688377298,0.0149956261211971
PvsPOA_POA0_PRt_W,0,,,1,0,PRt,W,YOY,,,-0.0218219886410911,0.0205406309620068
CS20_POA500_PRt_ME,500,,CS20,0,0,PRt,ME,YOY,,,-0.0117604732513427,0.0079725106231501
CS20_POA50_huld_ME,50,,CS20,0,0,huld,ME,YOY,,,-0.0120430627807241,0.0108543187379837
PvsPOA_CS20_POA20_PI_ME,20,,CS20,1,0,PI,ME,YOY,,,-0.0148797631263732,0.0104928568738405
PvsPOA_POA200_PVUSA_ME,200,,,1,0,PVUSA,ME,YOY,,,-0.0147475004196167,0.0049989628172963
POA0_P_ME,0,,,0,0,P,ME,YOY,,,-0.0557188632384023,0.0713261137601456
POA50_P_ME,50,,,0,0,P,ME,YOY,,,-0.0312041165561623,0.0681379269413609
POA50_PRt_ME,50,,,0,0,PRt,ME,YOY,,,-0.0215295553207397,0.0237062275409698
CS20_POA0_P_ME,0,,CS20,0,0,P,ME,YOY,,,-0.0155551883855152,0.0511809733233165
PvsPOA_CS20_POA0_huld_ME,0,,CS20,1,0,huld,ME,YOY,,,-0.0180527095586224,0.0108507213696756
PvsPOA_CS20_POA100_huld_ME,100,,CS20,1,0,huld,ME,YOY,,,-0.0174701213836669,0.0108883645528001
CS20_POA5_PVUSA_ME,5,,CS20,0,0,PVUSA,ME,YOY,,,-0.0214547514915466,0.0099137947370445
POA500_PI_ME,500,,,0,0,PI,ME,YOY,,,-0.0132607221603393,0.008425623178482
PvsPOA_POA50_PI_ME,50,,,1,0,PI,ME,YOY,,,-0.021884274368729,0.0165087013834161
PvsPOA_CS20_POA50_PI_ME,50,,CS20,1,0,PI,ME,YOY,,,-0.0138540981245822,0.0087749063968658
PvsPOA_CS20_POA800_PI_ME,800,,CS20,1,0,PI,ME,YOY,,,-0.0148951709270477,0.0111632191174017
CS20_POA5_P_ME,5,,CS20,0,0,P,ME,YOY,,,-0.0155551883855152,0.0511809733233165
PvsPOA_POA50_PVUSA_ME,50,,,1,0,PVUSA,ME,YOY,,,-0.020682485947192,0.0100964903831481
PvsPOA_CS20_POA500_PRt_ME,500,,CS20,1,0,PRt,ME,YOY,,,-0.0100469703231352,0.0071069002151489
CS20_POA800_PRt_ME,800,,CS20,0,0,PRt,ME,YOY,,,-0.0174504518508911,0.0121734357678173
POA100_PVUSA_ME,100,,,0,0,PVUSA,ME,YOY,,,-0.0207699537277221,0.0110410790218681
CS20_POA5_PRt_ME,5,,CS20,0,0,PRt,ME,YOY,,,-0.0189406871795654,0.0141974074430153
CS20_POA100_PVUSA_ME,100,,CS20,0,0,PVUSA,ME,YOY,,,-0.0166787162341706,0.007271948489335
PvsPOA_POA5_PR_ME,5,,,1,0,PR,ME,YOY,,,-0.0249298864700755,0.0149214447163493
CS20_POA5_huld_ME,5,,CS20,0,0,huld,ME,YOY,,,-0.0121851212502828,0.0130897299920926
PvsPOA_POA0_PVUSA_ME,0,,,1,0,PVUSA,ME,YOY,,,-0.0243799088756894,0.0198489594198966
PvsPOA_POA100_PVUSA_ME,100,,,1,0,PVUSA,ME,YOY,,,-0.0176133513450622,0.0064918198139289
CS20_POA50_P_ME,50,,CS20,0,0,P,ME,YOY,,,-0.01445734500885,0.0503775843017088
PvsPOA_POA50_huld_ME,50,,,1,0,huld,ME,YOY,,,-0.025356650352478,0.0089815823676807
PvsPOA_CS20_POA20_PVUSA_ME,20,,CS20,1,0,PVUSA,ME,YOY,,,-0.0168121755123138,0.0080028611128447
PvsPOA_CS20_POA0_P_ME,0,,CS20,1,0,P,ME,YOY,,,-0.0231128346920013,0.0489810670334133
CS20_POA20_PVUSA_ME,20,,CS20,0,0,PVUSA,ME,YOY,,,-0.0210126042366027,0.0101075172424316
CS20_POA200_huld_ME,200,,CS20,0,0,huld,ME,YOY,,,-0.0157623887062072,0.0106525038435159
PvsPOA_POA800_PRt_ME,800,,,1,0,PRt,ME,YOY,,,-0.0152245759963989,0.0058497486055874
POA200_huld_ME,200,,,0,0,huld,ME,YOY,,,-0.0163699984550476,0.0095777809619903
POA0_PVUSA_ME,0,,,0,0,PVUSA,ME,YOY,,,-0.0295092977298413,0.0206834771447494
PvsPOA_POA500_P_ME,500,,,1,0,P,ME,YOY,,,-0.0304569005966186,0.024396299123764
PvsPOA_POA500_PI_ME,500,,,1,0,PI,ME,YOY,,,-0.0111098885536193,0.0058731025522523
PvsPOA_CS20_POA200_P_ME,200,,CS20,1,0,P,ME,YOY,,,-0.0200093388557434,0.0267934799194335
PvsPOA_CS20_POA200_PI_ME,200,,CS20,1,0,PI,ME,YOY,,,-0.0138170719146728,0.0082021854777153
POA200_PR_ME,200,,,0,0,PR,ME,YOY,,,-0.0161021947860717,0.0084160533759111
PvsPOA_CS20_POA0_PVUSA_ME,0,,CS20,1,0,PVUSA,ME,YOY,,,-0.0171067118644714,0.0080960907571302
POA5_PR_ME,5,,,0,0,PR,ME,YOY,,,-0.0296917779198109,0.017573117135001
CS20_POA0_PI_ME,0,,CS20,0,0,PI,ME,YOY,,,-0.0185380578041076,0.0140438872119768
PvsPOA_POA20_PRt_ME,20,,,1,0,PRt,ME,YOY,,,-0.0236388146877288,0.0223690000371854
PvsPOA_POA100_P_ME,100,,,1,0,P,ME,YOY,,,-0.0350982251519062,0.0543915436144083
PvsPOA_CS20_POA50_huld_ME,50,,CS20,1,0,huld,ME,YOY,,,-0.0170480838564575,0.0123822185429718
PvsPOA_CS20_POA5_PR_ME,5,,CS20,1,0,PR,ME,YOY,,,-0.0167976555928506,0.0055322647094726
PvsPOA_CS20_POA20_PRt_ME,20,,CS20,1,0,PRt,ME,YOY,,,-0.0153964161872863,0.0115701258182525
PvsPOA_POA5_huld_ME,5,,,1,0,huld,ME,YOY,,,-0.0313726067543029,0.0173281878232955
POA0_PI_ME,0,,,0,0,PI,ME,YOY,,,-0.0216609239578247,0.0269902342557907
PvsPOA_POA800_P_ME,800,,,1,0,P,ME,YOY,,,-0.016253644325694,0.0174611503960656
PvsPOA_CS20_POA20_P_ME,20,,CS20,1,0,P,ME,YOY,,,-0.0245813345909118,0.0501457008996296
POA0_PR_ME,0,,,0,0,PR,ME,YOY,,,-0.0296919862917863,0.0175731920739992
POA200_PRt_ME,200,,,0,0,PRt,ME,YOY,,,-0.0142440306521504,0.0121288592698144
PvsPOA_POA50_PR_ME,50,,,1,0,PR,ME,YOY,,,-0.0206506550312042,0.0099240541458129
PvsPOA_CS20_POA50_PVUSA_ME,50,,CS20,1,0,PVUSA,ME,YOY,,,-0.0164522230625152,0.0059582167635849
PvsPOA_POA100_PI_ME,100,,,1,0,PI,ME,YOY,,,-0.0175018310546875,0.0099507719278335
POA50_PVUSA_ME,50,,,0,0,PVUSA,ME,YOY,,,-0.0236265447621788,0.0148207253217697
