Description,POA_l,POA_u,CS,PvsG,day_only,Metric,Freq,Method,slope,intercept,PLR,uncertainty
PvsPOA_POA0_huld_W,0,,,1,0,huld,W,YOY,,,-0.0504358614230091,0.0008898138035982
PvsPOA_POA100_PI_W,100,,,1,0,PI,W,YOY,,,-0.0490552250587072,0.0031570082404864
PvsPOA_POA20_PRt_W,20,,,1,0,PRt,W,YOY,,,-0.0492090677315334,0.0035545792059114
POA800_PVUSA_W,800,,,0,0,PVUSA,W,YOY,,,-0.0462515527668667,0.0004602273680129
PvsPOA_POA500_PI_W,500,,,1,0,PI,W,YOY,,,-0.0465260803217515,0.0008281085529738
PvsPOA_POA100_P_W,100,,,1,0,P,W,YOY,,,-0.0646139178957257,0.0328970742675493
PvsPOA_POA800_PVUSA_W,800,,,1,0,PVUSA,W,YOY,,,-0.0462763272848412,0.000420280158359
PvsPOA_POA0_PVUSA_W,0,,,1,0,PVUSA,W,YOY,,,-0.0484838301923397,0.0015377934088282
POA100_huld_W,100,,,0,0,huld,W,YOY,,,-0.0484249549413305,0.0008017354898375
POA0_PVUSA_W,0,,,0,0,PVUSA,W,YOY,,,-0.0493655515809586,0.0018631905879614
PvsPOA_POA0_P_W,0,,,1,0,P,W,YOY,,,-0.0644294061429417,0.0387947295473592
POA100_P_W,100,,,0,0,P,W,YOY,,,-0.0788888487854415,0.0316210822114404
POA50_PVUSA_W,50,,,0,0,PVUSA,W,YOY,,,-0.0485262250643213,0.0013823369442613
PvsPOA_POA200_PRt_W,200,,,1,0,PRt,W,YOY,,,-0.0481245363497669,0.0018178918290973
POA0_PRt_W,0,,,0,0,PRt,W,YOY,,,-0.0500448429680898,0.0036812583391235
PvsPOA_POA50_P_W,50,,,1,0,P,W,YOY,,,-0.0618619948384575,0.0387741906462975
POA200_PI_W,200,,,0,0,PI,W,YOY,,,-0.0480863589160847,0.0012755522509469
POA100_PVUSA_W,100,,,0,0,PVUSA,W,YOY,,,-0.048070174086126,0.0012445594743898
PvsPOA_POA800_PI_W,800,,,1,0,PI,W,YOY,,,-0.0466108724113423,0.0013220925797831
PvsPOA_POA500_PRt_W,500,,,1,0,PRt,W,YOY,,,-0.0465119760634121,0.0007667246533211
POA0_PR_W,0,,,0,0,PR,W,YOY,,,-0.0480714688725227,0.0035067741440312
PvsPOA_POA100_PVUSA_W,100,,,1,0,PVUSA,W,YOY,,,-0.0476185281964325,0.001181023461478
POA50_PRt_W,50,,,0,0,PRt,W,YOY,,,-0.0491753774833165,0.0028898717579494
POA500_PRt_W,500,,,0,0,PRt,W,YOY,,,-0.0467739803129129,0.0008851456529689
POA20_huld_W,20,,,0,0,huld,W,YOY,,,-0.0507130536107682,0.0010823593306734
PvsPOA_POA500_PVUSA_W,500,,,1,0,PVUSA,W,YOY,,,-0.0465578354272559,0.0003301916418049
POA20_PI_W,20,,,0,0,PI,W,YOY,,,-0.0498902356206888,0.0032890236763298
PvsPOA_POA5_P_W,5,,,1,0,P,W,YOY,,,-0.0644294061429417,0.0387947295473592
POA0_PI_W,0,,,0,0,PI,W,YOY,,,-0.0499274443102011,0.0034980337494467
PvsPOA_POA20_PVUSA_W,20,,,1,0,PVUSA,W,YOY,,,-0.0486155934732236,0.0015316056434034
PvsPOA_POA20_P_W,20,,,1,0,P,W,YOY,,,-0.0639473186991606,0.0389254396414821
POA800_PRt_W,800,,,0,0,PRt,W,YOY,,,-0.046749323076315,0.0012269531941478
POA5_huld_W,5,,,0,0,huld,W,YOY,,,-0.0509090870859809,0.0010369737835907
POA5_PI_W,5,,,0,0,PI,W,YOY,,,-0.0498946360179356,0.0035426598996164
PvsPOA_POA5_PRt_W,5,,,1,0,PRt,W,YOY,,,-0.0490206270526361,0.0035602943273888
POA200_PVUSA_W,200,,,0,0,PVUSA,W,YOY,,,-0.0475789996812928,0.000827947877488
PvsPOA_POA0_PR_W,0,,,1,0,PR,W,YOY,,,-0.047031004795167,0.0033046678391428
PvsPOA_POA50_PVUSA_W,50,,,1,0,PVUSA,W,YOY,,,-0.0479160663573889,0.0013101807501759
PvsPOA_POA500_huld_W,500,,,1,0,huld,W,YOY,,,-0.0469293828280466,0.0007996830657486
POA200_PR_W,200,,,0,0,PR,W,YOY,,,-0.0461231906459016,0.0026326432061002
PvsPOA_POA200_huld_W,200,,,1,0,huld,W,YOY,,,-0.047671773941369,0.0006757752914634
POA500_huld_W,500,,,0,0,huld,W,YOY,,,-0.0471453541372664,0.0007508353724312
POA50_PR_W,50,,,0,0,PR,W,YOY,,,-0.0480147328338211,0.0035174748968242
PvsPOA_POA100_huld_W,100,,,1,0,huld,W,YOY,,,-0.0483460198836827,0.0006058755910621
POA20_PR_W,20,,,0,0,PR,W,YOY,,,-0.0489869672975771,0.0030489357976579
POA50_PI_W,50,,,0,0,PI,W,YOY,,,-0.0492595292165915,0.0028461258045104
POA100_PI_W,100,,,0,0,PI,W,YOY,,,-0.0493914660739127,0.0023774999171254
POA200_huld_W,200,,,0,0,huld,W,YOY,,,-0.0474775559818648,0.000663608521464
PvsPOA_POA800_PRt_W,800,,,1,0,PRt,W,YOY,,,-0.0465040877180279,0.0013780573468323
POA20_PVUSA_W,20,,,0,0,PVUSA,W,YOY,,,-0.04903915281887,0.0018976994601864
PvsPOA_POA50_huld_W,50,,,1,0,huld,W,YOY,,,-0.0493535278942385,0.0007593077790705
PvsPOA_POA800_P_W,800,,,1,0,P,W,YOY,,,-0.0453610047818515,0.0059570706115578
POA200_PRt_W,200,,,0,0,PRt,W,YOY,,,-0.0480688886822394,0.0012670774986801
PvsPOA_POA800_PR_W,800,,,1,0,PR,W,YOY,,,-0.0459375905219435,0.0040740116494845
PvsPOA_POA200_PI_W,200,,,1,0,PI,W,YOY,,,-0.0480682975841018,0.0016162851428728
PvsPOA_POA20_PI_W,20,,,1,0,PI,W,YOY,,,-0.0488064384203394,0.0034035782608381
POA5_PRt_W,5,,,0,0,PRt,W,YOY,,,-0.0500091589364722,0.0037423314431285
PvsPOA_POA100_PR_W,100,,,1,0,PR,W,YOY,,,-0.0456565233575044,0.0020487297256037
PvsPOA_POA500_P_W,500,,,1,0,P,W,YOY,,,-0.0530387128138477,0.0108765575763671
POA800_huld_W,800,,,0,0,huld,W,YOY,,,-0.0467458632757079,0.0010528372625777
PvsPOA_POA500_PR_W,500,,,1,0,PR,W,YOY,,,-0.0455925205647142,0.0023340335038473
PvsPOA_POA800_huld_W,800,,,1,0,huld,W,YOY,,,-0.0462879381411159,0.0010523939389745
PvsPOA_POA5_huld_W,5,,,1,0,huld,W,YOY,,,-0.0504437145839804,0.0008889341932744
POA500_PI_W,500,,,0,0,PI,W,YOY,,,-0.0466642049444974,0.0009420650024619
POA0_huld_W,0,,,0,0,huld,W,YOY,,,-0.0481909176088729,0.006486129246632
POA5_PR_W,5,,,0,0,PR,W,YOY,,,-0.0481309868254751,0.003486862111927
PvsPOA_POA50_PI_W,50,,,1,0,PI,W,YOY,,,-0.0484358574180911,0.0032995051129487
POA0_P_W,0,,,0,0,P,W,YOY,,,-0.0790858252029213,0.0348834970890672
POA50_P_W,50,,,0,0,P,W,YOY,,,-0.0813826636805367,0.0348153589549411
PvsPOA_POA20_PR_W,20,,,1,0,PR,W,YOY,,,-0.0469967586332254,0.0032504533500362
PvsPOA_POA0_PRt_W,0,,,1,0,PRt,W,YOY,,,-0.0490206270526361,0.0035602943273888
PvsPOA_POA200_PVUSA_ME,200,,,1,0,PVUSA,ME,YOY,,,-0.0470251750946044,0.0001672506332397
POA0_P_ME,0,,,0,0,P,ME,YOY,,,-0.0458177947998046,0.0042625975608825
POA50_P_ME,50,,,0,0,P,ME,YOY,,,-0.0458151030410182,0.0041473197937011
POA50_PRt_ME,50,,,0,0,PRt,ME,YOY,,,-0.0480730183788987,9.736299514770508e-05
POA500_PI_ME,500,,,0,0,PI,ME,YOY,,,-0.0460996282035535,0.0002125191688537
PvsPOA_POA50_PI_ME,50,,,1,0,PI,ME,YOY,,,-0.0479155182838439,0.0001064252853393
PvsPOA_POA50_PVUSA_ME,50,,,1,0,PVUSA,ME,YOY,,,-0.0482123804092407,0.0002542722225189
POA100_PVUSA_ME,100,,,0,0,PVUSA,ME,YOY,,,-0.0477353906631469,0.0002325165271759
PvsPOA_POA5_PR_ME,5,,,1,0,PR,ME,YOY,,,-0.0496452140808105,0.0009329605102539
PvsPOA_POA0_PVUSA_ME,0,,,1,0,PVUSA,ME,YOY,,,-0.0488999509811401,0.0003402233123779
PvsPOA_POA100_PVUSA_ME,100,,,1,0,PVUSA,ME,YOY,,,-0.0478174090385437,0.0002337706089019
PvsPOA_POA50_huld_ME,50,,,1,0,huld,ME,YOY,,,-0.0483510208129882,0.0003502655029296
PvsPOA_POA800_PRt_ME,800,,,1,0,PRt,ME,YOY,,,-0.0463476181030273,0.0004296939425129
POA200_huld_ME,200,,,0,0,huld,ME,YOY,,,-0.047232024819473,0.0002209258079528
POA0_PVUSA_ME,0,,,0,0,PVUSA,ME,YOY,,,-0.0488576889038085,0.0002930190426404
PvsPOA_POA500_P_ME,500,,,1,0,P,ME,YOY,,,-0.0456011295318603,0.0017542730459098
PvsPOA_POA500_PI_ME,500,,,1,0,PI,ME,YOY,,,-0.0464281993485539,0.0002359595324823
POA200_PR_ME,200,,,0,0,PR,ME,YOY,,,-0.0471637248992919,0.0006178578392403
POA5_PR_ME,5,,,0,0,PR,ME,YOY,,,-0.0497976851463317,0.0007285745808335
PvsPOA_POA20_PRt_ME,20,,,1,0,PRt,ME,YOY,,,-0.0486518144607543,0.0002166652679443
PvsPOA_POA100_P_ME,100,,,1,0,P,ME,YOY,,,-0.0423389233526636,0.0056509886934457
PvsPOA_POA5_huld_ME,5,,,1,0,huld,ME,YOY,,,-0.0494087010784878,0.0005554699897766
POA0_PI_ME,0,,,0,0,PI,ME,YOY,,,-0.0486692810058593,0.0001847124099731
PvsPOA_POA800_P_ME,800,,,1,0,P,ME,YOY,,,-0.0464947509765625,0.0007256533734785
POA0_PR_ME,0,,,0,0,PR,ME,YOY,,,-0.0497994995117187,0.0007264924049377
POA200_PRt_ME,200,,,0,0,PRt,ME,YOY,,,-0.0468849221344202,0.0001429772377014
PvsPOA_POA50_PR_ME,50,,,1,0,PR,ME,YOY,,,-0.0490825486183166,0.0008896589279174
PvsPOA_POA100_PI_ME,100,,,1,0,PI,ME,YOY,,,-0.0475118764241536,0.0001171517372131
POA50_PVUSA_ME,50,,,0,0,PVUSA,ME,YOY,,,-0.048203649520874,0.0002139210700988
POA20_PI_ME,20,,,0,0,PI,ME,YOY,,,-0.0487372180803225,0.0001574311256408
PvsPOA_POA50_PRt_ME,50,,,1,0,PRt,ME,YOY,,,-0.0479836463928222,0.0001040410995483
PvsPOA_POA200_huld_ME,200,,,1,0,huld,ME,YOY,,,-0.0473353266716003,0.0002296555042266
POA20_huld_ME,20,,,0,0,huld,ME,YOY,,,-0.0493557224052199,0.0003687143325805
POA5_PRt_ME,5,,,0,0,PRt,ME,YOY,,,-0.0487632751464843,0.0001874593958828
PvsPOA_POA20_PR_ME,20,,,1,0,PR,ME,YOY,,,-0.0496506094932556,0.0009341835975646
POA0_huld_ME,0,,,0,0,huld,ME,YOY,,,-0.0504370927810668,0.0006954546183184
POA5_PI_ME,5,,,0,0,PI,ME,YOY,,,-0.0486708879470825,0.0001990031544628
PvsPOA_POA5_PI_ME,5,,,1,0,PI,ME,YOY,,,-0.0485195541381835,0.0002162624447723
POA5_PVUSA_ME,5,,,0,0,PVUSA,ME,YOY,,,-0.0488591480255126,0.0003052045413053
PvsPOA_POA20_huld_ME,20,,,1,0,huld,ME,YOY,,,-0.0494269584827735,0.0005824732780456
POA20_PVUSA_ME,20,,,0,0,PVUSA,ME,YOY,,,-0.0488656163215637,0.000309453010559
POA20_PRt_ME,20,,,0,0,PRt,ME,YOY,,,-0.0488441514838588,0.0001568222045898
PvsPOA_POA20_P_ME,20,,,1,0,P,ME,YOY,,,-0.0430062961708652,0.0065128517150878
POA500_PVUSA_ME,500,,,0,0,PVUSA,ME,YOY,,,-0.0462158608436584,0.0002125346660614
POA500_PRt_ME,500,,,0,0,PRt,ME,YOY,,,-0.0461047702148312,0.0002194941043853
POA100_PRt_ME,100,,,0,0,PRt,ME,YOY,,,-0.0475176431442219,9.940743446350096e-05
POA500_huld_ME,500,,,0,0,huld,ME,YOY,,,-0.0463358048011696,0.0002536410013508
POA20_PR_ME,20,,,0,0,PR,ME,YOY,,,-0.0497724103927612,0.0007412147521972
POA800_PR_ME,800,,,0,0,PR,ME,YOY,,,-0.0466299847370939,0.0006247305870056
PvsPOA_POA800_PVUSA_ME,800,,,1,0,PVUSA,ME,YOY,,,-0.0463167738914489,0.0003994727134704
POA5_P_ME,5,,,0,0,P,ME,YOY,,,-0.0458175539970397,0.0042833399772644
PvsPOA_POA50_P_ME,50,,,1,0,P,ME,YOY,,,-0.0429407350222269,0.0064500164243041
POA200_PI_ME,200,,,0,0,PI,ME,YOY,,,-0.0468755460827728,0.0001445412635803
POA0_PRt_ME,0,,,0,0,PRt,ME,YOY,,,-0.0487617874145507,0.0001390862464904
PvsPOA_POA0_huld_ME,0,,,1,0,huld,ME,YOY,,,-0.0494201424343338,0.0005511927604675
POA100_huld_ME,100,,,0,0,huld,ME,YOY,,,-0.0478908109664917,0.0001704122557666
PvsPOA_POA0_PR_ME,0,,,1,0,PR,ME,YOY,,,-0.0496452140808105,0.0009329605102539
PvsPOA_POA500_PVUSA_ME,500,,,1,0,PVUSA,ME,YOY,,,-0.0462967157363891,0.0002462291717529
PvsPOA_POA0_PRt_ME,0,,,1,0,PRt,ME,YOY,,,-0.0485715293884277,0.000242919921875
POA100_PI_ME,100,,,0,0,PI,ME,YOY,,,-0.0474838653548819,0.000112144947052
POA500_PR_ME,500,,,0,0,PR,ME,YOY,,,-0.0466284427291057,0.0006309742549729
POA5_huld_ME,5,,,0,0,huld,ME,YOY,,,-0.0493709130169915,0.000359878540039
PvsPOA_POA200_PI_ME,200,,,1,0,PI,ME,YOY,,,-0.0468961882591247,0.0001903176307678
PvsPOA_POA0_P_ME,0,,,1,0,P,ME,YOY,,,-0.0429803053407721,0.0064996778964996
PvsPOA_POA200_PR_ME,200,,,1,0,PR,ME,YOY,,,-0.0467181458368978,0.0007718942269601
POA200_PVUSA_ME,200,,,0,0,PVUSA,ME,YOY,,,-0.0470006465911865,0.0001684151842294
PvsPOA_POA200_P_ME,200,,,1,0,P,ME,YOY,,,-0.0451686692237854,0.0053445075020764
PvsPOA_POA200_PRt_ME,200,,,1,0,PRt,ME,YOY,,,-0.0469180631637573,0.0001846849918365
POA800_PRt_ME,800,,,0,0,PRt,ME,YOY,,,-0.0461755394935607,0.0003103625774383
POA800_huld_ME,800,,,0,0,huld,ME,YOY,,,-0.0463402891159057,0.0004032458698814
PvsPOA_POA500_huld_ME,500,,,1,0,huld,ME,YOY,,,-0.0465861558914184,0.0002675366401672
POA50_huld_ME,50,,,0,0,huld,ME,YOY,,,-0.0483545256312427,0.0002452373634922
PvsPOA_POA20_PI_ME,20,,,1,0,PI,ME,YOY,,,-0.0485844322241069,0.000228013894597
POA100_P_ME,100,,,0,0,P,ME,YOY,,,-0.0458307266235351,0.0038024187088012
PvsPOA_POA5_PVUSA_ME,5,,,1,0,PVUSA,ME,YOY,,,-0.0488998889923095,0.0003472113609313
PvsPOA_POA800_huld_ME,800,,,1,0,huld,ME,YOY,,,-0.0462968635559082,0.0004087806757681
POA50_PR_ME,50,,,0,0,PR,ME,YOY,,,-0.0490835251834223,0.0007098912235166
POA800_PVUSA_ME,800,,,0,0,PVUSA,ME,YOY,,,-0.0461362600326538,0.0003965640068054
POA800_P_ME,800,,,0,0,P,ME,YOY,,,-0.0461182284355163,0.0007454520594226
PvsPOA_POA500_PR_ME,500,,,1,0,PR,ME,YOY,,,-0.0462749004364013,0.0006307983398437
PvsPOA_POA5_PRt_ME,5,,,1,0,PRt,ME,YOY,,,-0.0486242771148681,0.000242919921875
POA200_P_ME,200,,,0,0,P,ME,YOY,,,-0.0455484390258789,0.0034126353263854
PvsPOA_POA0_PI_ME,0,,,1,0,PI,ME,YOY,,,-0.0484958267211914,0.0002205371856689
POA100_PR_ME,100,,,0,0,PR,ME,YOY,,,-0.0481955327622877,0.0005667470126855
POA800_PI_ME,800,,,0,0,PI,ME,YOY,,,-0.0461758685111999,0.0003145360946655
PvsPOA_POA20_PVUSA_ME,20,,,1,0,PVUSA,ME,YOY,,,-0.0488929462432861,0.0003376579284667
PvsPOA_POA5_P_ME,5,,,1,0,P,ME,YOY,,,-0.0428601582323918,0.006498247385025
PvsPOA_POA100_huld_ME,100,,,1,0,huld,ME,YOY,,,-0.0479109597206115,0.000321238040924
PvsPOA_POA800_PI_ME,800,,,1,0,PI,ME,YOY,,,-0.0463462495803833,0.0004116289602602
PvsPOA_POA500_PRt_ME,500,,,1,0,PRt,ME,YOY,,,-0.0464394362246403,0.0002335737181491
POA20_P_ME,20,,,0,0,P,ME,YOY,,,-0.0458152294158935,0.0042508387565612
PvsPOA_POA100_PR_ME,100,,,1,0,PR,ME,YOY,,,-0.0481741428375244,0.0008416848755925
PvsPOA_POA800_PR_ME,800,,,1,0,PR,ME,YOY,,,-0.0468470886300821,0.0005940651893615
PvsPOA_POA100_PRt_ME,100,,,1,0,PRt,ME,YOY,,,-0.0475745283840784,0.00011354804039
POA500_P_ME,500,,,0,0,P,ME,YOY,,,-0.046116455689154,0.0013636493682861
POA50_PI_ME,50,,,0,0,PI,ME,YOY,,,-0.0480286609279653,0.0001030278205871
POA20_PR_D,20,,,0,0,PR,D,YOY,,,-0.049758014678955,0.0001814651489257
POA0_PR_D,0,,,0,0,PR,D,YOY,,,-0.049678087234497,0.0001783061027526
PvsPOA_POA800_PVUSA_D,800,,,1,0,PVUSA,D,YOY,,,-0.0466327095031738,0.0001503229141235
POA800_PR_D,800,,,0,0,PR,D,YOY,,,-0.0468437051773071,0.0002068877220153
PvsPOA_POA100_P_D,100,,,1,0,P,D,YOY,,,-0.0481666326522827,0.0022092151641845
POA20_PRt_D,20,,,0,0,PRt,D,YOY,,,-0.0490824621101546,0.000126986503601
PvsPOA_POA5_P_D,5,,,1,0,P,D,YOY,,,-0.0487428283691406,0.0022570776939392
POA50_PR_D,50,,,0,0,PR,D,YOY,,,-0.0492151379585266,0.0001619411408901
PvsPOA_POA200_PI_D,200,,,1,0,PI,D,YOY,,,-0.0473281145095825,4.210948944091797e-05
PvsPOA_POA500_PVUSA_D,500,,,1,0,PVUSA,D,YOY,,,-0.0465642213821411,5.787849426269531e-05
PvsPOA_POA0_PVUSA_D,0,,,1,0,PVUSA,D,YOY,,,-0.049202561378479,0.0001212072372436
PvsPOA_POA500_huld_D,500,,,1,0,huld,D,YOY,,,-0.046741304397583,5.4688453674316405e-05
PvsPOA_POA100_PR_D,100,,,1,0,PR,D,YOY,,,-0.0487588930130004,0.0001326513290405
POA200_PRt_D,200,,,0,0,PRt,D,YOY,,,-0.0472294092178344,4.717588424682617e-05
PvsPOA_POA20_P_D,20,,,1,0,P,D,YOY,,,-0.0487535572052001,0.0022804737091064
POA800_PRt_D,800,,,0,0,PRt,D,YOY,,,-0.0466440916061401,9.634971618652344e-05
POA50_PRt_D,50,,,0,0,PRt,D,YOY,,,-0.0486077356338501,5.8788269758225374e-05
PvsPOA_POA800_PR_D,800,,,1,0,PR,D,YOY,,,-0.0469308471679687,0.0001851606369018
POA0_PRt_D,0,,,0,0,PRt,D,YOY,,,-0.049075903892517,0.0001481330394744
PvsPOA_POA5_PR_D,5,,,1,0,PR,D,YOY,,,-0.0498882532119751,0.000183789730072
PvsPOA_POA500_P_D,500,,,1,0,P,D,YOY,,,-0.0462062931060791,0.0009052753448486
POA5_P_D,5,,,0,0,P,D,YOY,,,-0.0475686168670654,0.0023372769355773
PvsPOA_POA800_PRt_D,800,,,1,0,PRt,D,YOY,,,-0.0466862297058105,9.965896606445312e-05
POA100_PI_D,100,,,0,0,PI,D,YOY,,,-0.0480803251266479,3.740310668945312e-05
PvsPOA_POA20_huld_D,20,,,1,0,huld,D,YOY,,,-0.0494951009750366,0.0001759243011474
PvsPOA_POA0_huld_D,0,,,1,0,huld,D,YOY,,,-0.0495086288452148,0.0002016584729887
POA50_PI_D,50,,,0,0,PI,D,YOY,,,-0.0485663127899169,5.766630172729492e-05
PvsPOA_POA200_PRt_D,200,,,1,0,PRt,D,YOY,,,-0.0473392581939697,4.44936752319336e-05
PvsPOA_POA50_PR_D,50,,,1,0,PR,D,YOY,,,-0.04932302236557,0.0001576840877532
PvsPOA_POA20_PR_D,20,,,1,0,PR,D,YOY,,,-0.0498903369903564,0.0001996159553527
POA100_PVUSA_D,100,,,0,0,PVUSA,D,YOY,,,-0.0480909347534179,6.177902221679688e-05
PvsPOA_POA5_PVUSA_D,5,,,1,0,PVUSA,D,YOY,,,-0.0491997623443603,0.0001223969459533
PvsPOA_POA500_PRt_D,500,,,1,0,PRt,D,YOY,,,-0.0465233898162841,6.175041198730469e-05
POA200_huld_D,200,,,0,0,huld,D,YOY,,,-0.0474453054490636,7.200241088867188e-05
POA20_PI_D,20,,,0,0,PI,D,YOY,,,-0.0490409755706787,0.0001294612884521
PvsPOA_POA100_huld_D,100,,,1,0,huld,D,YOY,,,-0.0480757498350299,0.0001224589347839
PvsPOA_POA0_PR_D,0,,,1,0,PR,D,YOY,,,-0.0498882532119751,0.000190405845642
PvsPOA_POA800_P_D,800,,,1,0,P,D,YOY,,,-0.0467153167724609,0.0004775524139404
POA200_PR_D,200,,,0,0,PR,D,YOY,,,-0.0476945638656616,0.0001246333122253
POA50_P_D,50,,,0,0,P,D,YOY,,,-0.0474741458892822,0.0021977710723876
POA100_huld_D,100,,,0,0,huld,D,YOY,,,-0.0480875396728515,0.0001276731491088
PvsPOA_POA200_huld_D,200,,,1,0,huld,D,YOY,,,-0.047474980354309,6.665778160095393e-05
POA0_PVUSA_D,0,,,0,0,PVUSA,D,YOY,,,-0.0489886689186096,0.0001139485836029
PvsPOA_POA5_huld_D,5,,,1,0,huld,D,YOY,,,-0.0495033264160156,0.0002016735076904
PvsPOA_POA50_PI_D,50,,,1,0,PI,D,YOY,,,-0.0488544702529907,5.567073822021485e-05
PvsPOA_POA5_PRt_D,5,,,1,0,PRt,D,YOY,,,-0.0495071983337402,0.0001052045822143
PvsPOA_POA0_P_D,0,,,1,0,P,D,YOY,,,-0.0487428283691406,0.0022570776939392
POA5_PRt_D,5,,,0,0,PRt,D,YOY,,,-0.0490888977050781,0.0001452565193176
POA800_PI_D,800,,,0,0,PI,D,YOY,,,-0.0466442418098449,9.743809700012208e-05
POA500_huld_D,500,,,0,0,huld,D,YOY,,,-0.0466833734512329,5.976137462039066e-05
POA500_PR_D,500,,,0,0,PR,D,YOY,,,-0.0467829418182373,0.0001558038836619
POA500_PI_D,500,,,0,0,PI,D,YOY,,,-0.0464581251144409,6.350994110107422e-05
POA5_PVUSA_D,5,,,0,0,PVUSA,D,YOY,,,-0.0489819359779357,0.0001142024993896
PvsPOA_POA500_PI_D,500,,,1,0,PI,D,YOY,,,-0.0465254211425781,6.314992904663086e-05
POA5_huld_D,5,,,0,0,huld,D,YOY,,,-0.0495991992950439,0.0002068412303924
POA200_PI_D,200,,,0,0,PI,D,YOY,,,-0.0472146892547607,4.601478576660156e-05
PvsPOA_POA20_PVUSA_D,20,,,1,0,PVUSA,D,YOY,,,-0.0492192196846008,0.0001146650314331
PvsPOA_POA200_PR_D,200,,,1,0,PR,D,YOY,,,-0.0476080179214477,0.0001247501373291
POA0_huld_D,0,,,0,0,huld,D,YOY,,,-0.0501295948028564,0.0001747368872165
POA800_PVUSA_D,800,,,0,0,PVUSA,D,YOY,,,-0.0466035318374633,0.0001238429546356
PvsPOA_POA20_PRt_D,20,,,1,0,PRt,D,YOY,,,-0.0495282411575317,9.250640869140624e-05
PvsPOA_POA200_P_D,200,,,1,0,P,D,YOY,,,-0.0469121932983398,0.001476137638092
PvsPOA_POA200_PVUSA_D,200,,,1,0,PVUSA,D,YOY,,,-0.0473612546920776,4.00233268737793e-05
PvsPOA_POA50_huld_D,50,,,1,0,huld,D,YOY,,,-0.0485040569305419,0.0001608729362487
POA500_PRt_D,500,,,0,0,PRt,D,YOY,,,-0.0464617323875427,6.520867347717285e-05
PvsPOA_POA800_huld_D,800,,,1,0,huld,D,YOY,,,-0.0467404127120971,0.0001123833656311
POA5_PR_D,5,,,0,0,PR,D,YOY,,,-0.049679160118103,0.0001785159111022
PvsPOA_POA50_P_D,50,,,1,0,P,D,YOY,,,-0.0483937263488769,0.0022405385971069
PvsPOA_POA0_PRt_D,0,,,1,0,PRt,D,YOY,,,-0.0495084524154663,0.0001093858480453
PvsPOA_POA5_PI_D,5,,,1,0,PI,D,YOY,,,-0.0494776964187622,0.000104933977127
POA800_huld_D,800,,,0,0,huld,D,YOY,,,-0.0466732668876647,0.0001070928573608
POA100_PRt_D,100,,,0,0,PRt,D,YOY,,,-0.0481072664260864,3.874301910400391e-05
PvsPOA_POA100_PRt_D,100,,,1,0,PRt,D,YOY,,,-0.0483399939537048,3.5614967346191405e-05
