time,PRt
2018-03-04 00:00:00+00:00,0.8031501983080744
2018-03-11 00:00:00+00:00,0.7936170539860208
2018-03-18 00:00:00+00:00,0.8280896331801227
2018-03-25 00:00:00+00:00,0.8142471125513578
2018-04-01 00:00:00+00:00,0.833799699801648
2018-04-08 00:00:00+00:00,0.8388910211718963
2018-04-15 00:00:00+00:00,0.8576233095962961
2018-04-22 00:00:00+00:00,0.87669433926263
2018-04-29 00:00:00+00:00,0.8735415645629283
2018-05-06 00:00:00+00:00,0.8631728554809096
2018-05-13 00:00:00+00:00,0.853374532846998
2018-05-20 00:00:00+00:00,0.8610320647668878
2018-05-27 00:00:00+00:00,0.8348236160455355
2018-06-03 00:00:00+00:00,0.8512465927595174
2018-06-10 00:00:00+00:00,0.8203056639368943
2018-06-17 00:00:00+00:00,0.8543825078253928
2018-06-24 00:00:00+00:00,0.8345801889707418
2018-07-01 00:00:00+00:00,0.846719803671711
2018-07-08 00:00:00+00:00,0.8657026526118334
2018-07-15 00:00:00+00:00,0.8844826415424315
2018-07-22 00:00:00+00:00,
2018-07-29 00:00:00+00:00,0.8722254889738666
2018-08-05 00:00:00+00:00,0.885734698288799
2018-08-12 00:00:00+00:00,0.8709203742721989
2018-08-19 00:00:00+00:00,0.8405420703422938
2018-08-26 00:00:00+00:00,0.8528073382597389
2018-09-02 00:00:00+00:00,0.8453881871810445
2018-09-09 00:00:00+00:00,0.849292031412279
2018-09-16 00:00:00+00:00,0.831840055639925
2018-09-23 00:00:00+00:00,0.8439977617157116
2018-09-30 00:00:00+00:00,0.8392407998314434
2018-10-07 00:00:00+00:00,0.824067743347965
2018-10-14 00:00:00+00:00,0.8442245425985895
2018-10-21 00:00:00+00:00,0.8301741576831478
2018-10-28 00:00:00+00:00,0.8209156654081979
2018-11-04 00:00:00+00:00,0.7931014547758034
2018-11-11 00:00:00+00:00,
2018-11-18 00:00:00+00:00,0.8130519394676664
2018-11-25 00:00:00+00:00,0.6147891286833287
2018-12-02 00:00:00+00:00,
2018-12-09 00:00:00+00:00,
2018-12-16 00:00:00+00:00,
2018-12-23 00:00:00+00:00,
2018-12-30 00:00:00+00:00,
2019-01-06 00:00:00+00:00,
2019-01-13 00:00:00+00:00,
2019-01-20 00:00:00+00:00,
2019-01-27 00:00:00+00:00,0.2686541995633194
2019-02-03 00:00:00+00:00,0.2709545820641038
2019-02-10 00:00:00+00:00,0.5162009623354532
2019-02-17 00:00:00+00:00,0.7855722160628749
2019-02-24 00:00:00+00:00,0.7974933982973449
2019-03-03 00:00:00+00:00,0.7897519630032155
2019-03-10 00:00:00+00:00,0.7879461624890138
2019-03-17 00:00:00+00:00,0.7913698984065393
2019-03-24 00:00:00+00:00,0.7951426610058462
2019-03-31 00:00:00+00:00,0.8069239805903967
2019-04-07 00:00:00+00:00,
2019-04-14 00:00:00+00:00,
2019-04-21 00:00:00+00:00,
2019-04-28 00:00:00+00:00,
2019-05-05 00:00:00+00:00,
2019-05-12 00:00:00+00:00,
2019-05-19 00:00:00+00:00,
2019-05-26 00:00:00+00:00,
2019-06-02 00:00:00+00:00,0.7902828463115114
2019-06-09 00:00:00+00:00,0.84220493898026
2019-06-16 00:00:00+00:00,0.8275578171487702
2019-06-23 00:00:00+00:00,0.8299990721131807
2019-06-30 00:00:00+00:00,0.8247014240380064
2019-07-07 00:00:00+00:00,0.8315834002463409
2019-07-14 00:00:00+00:00,0.8319551825265201
2019-07-21 00:00:00+00:00,0.832565626360826
2019-07-28 00:00:00+00:00,0.8531810779621908
2019-08-04 00:00:00+00:00,0.8253541529848147
2019-08-11 00:00:00+00:00,0.8362234965815283
2019-08-18 00:00:00+00:00,0.8244373612822072
2019-08-25 00:00:00+00:00,0.8279550145757653
2019-09-01 00:00:00+00:00,0.8452421789718624
2019-09-08 00:00:00+00:00,0.8240234529051846
2019-09-15 00:00:00+00:00,0.8180846555368241
2019-09-22 00:00:00+00:00,0.8071374843385167
2019-09-29 00:00:00+00:00,0.7162959494361765
2019-10-06 00:00:00+00:00,0.7876655653672268
2019-10-13 00:00:00+00:00,0.7662121805811472
2019-10-20 00:00:00+00:00,0.6810413960993625
2019-10-27 00:00:00+00:00,0.7188543313015826
2019-11-03 00:00:00+00:00,0.7466817310646348
2019-11-10 00:00:00+00:00,0.511374997890846
2019-11-17 00:00:00+00:00,
2019-11-24 00:00:00+00:00,
2019-12-01 00:00:00+00:00,
2019-12-08 00:00:00+00:00,
2019-12-15 00:00:00+00:00,
2019-12-22 00:00:00+00:00,
2019-12-29 00:00:00+00:00,
2020-01-05 00:00:00+00:00,
2020-01-12 00:00:00+00:00,
2020-01-19 00:00:00+00:00,
2020-01-26 00:00:00+00:00,0.575621755246355
2020-02-02 00:00:00+00:00,
2020-02-09 00:00:00+00:00,0.652297593411263
2020-02-16 00:00:00+00:00,0.5954701090125755
2020-02-23 00:00:00+00:00,0.4489687361635051
2020-03-01 00:00:00+00:00,0.7879083253461546
2020-03-08 00:00:00+00:00,0.7773135112661426
2020-03-15 00:00:00+00:00,0.774030246768757
2020-03-22 00:00:00+00:00,0.798915541481659
2020-03-29 00:00:00+00:00,0.8121118104761936
2020-04-05 00:00:00+00:00,0.7953415912683258
2020-04-12 00:00:00+00:00,0.8144376703480919
2020-04-19 00:00:00+00:00,0.8320467313748825
2020-04-26 00:00:00+00:00,0.823637251541067
2020-05-03 00:00:00+00:00,0.8244373626573314
2020-05-10 00:00:00+00:00,0.8388152297286875
2020-05-17 00:00:00+00:00,0.844429253126465
2020-05-24 00:00:00+00:00,0.8238893800588407
2020-05-31 00:00:00+00:00,0.8116890438985382
2020-06-07 00:00:00+00:00,0.8072595009607734
2020-06-14 00:00:00+00:00,0.8275153795868975
2020-06-21 00:00:00+00:00,0.8305255836583496
2020-06-28 00:00:00+00:00,0.8271152024667865
2020-07-05 00:00:00+00:00,0.8317074835843529
2020-07-12 00:00:00+00:00,0.8141974434268533
2020-07-19 00:00:00+00:00,0.8390831438994681
2020-07-26 00:00:00+00:00,0.8501426537065639
2020-08-02 00:00:00+00:00,0.8535879138280912
2020-08-09 00:00:00+00:00,0.8534581395037422
2020-08-16 00:00:00+00:00,0.8309683759468315
2020-08-23 00:00:00+00:00,0.8373061499561383
2020-08-30 00:00:00+00:00,0.8444492000760777
2020-09-06 00:00:00+00:00,0.8100012276622031
2020-09-13 00:00:00+00:00,0.8123990453517307
2020-09-20 00:00:00+00:00,0.7747056607050291
2020-09-27 00:00:00+00:00,0.7885377480777604
2020-10-04 00:00:00+00:00,0.7316382336897074
2020-10-11 00:00:00+00:00,0.6336708691601063
2020-10-18 00:00:00+00:00,0.7683802937442943
2020-10-25 00:00:00+00:00,0.7090229151019222
2020-11-01 00:00:00+00:00,0.7758487097754496
2020-11-08 00:00:00+00:00,0.7148250884634516
2020-11-15 00:00:00+00:00,0.6810839359059876
2020-11-22 00:00:00+00:00,
2020-11-29 00:00:00+00:00,
2020-12-06 00:00:00+00:00,
2020-12-13 00:00:00+00:00,
2020-12-20 00:00:00+00:00,
2020-12-27 00:00:00+00:00,
2021-01-03 00:00:00+00:00,
2021-01-10 00:00:00+00:00,
2021-01-17 00:00:00+00:00,
2021-01-24 00:00:00+00:00,
2021-01-31 00:00:00+00:00,
2021-02-07 00:00:00+00:00,0.6664009091232941
2021-02-14 00:00:00+00:00,0.7252947997790796
2021-02-21 00:00:00+00:00,0.735759479648466
2021-02-28 00:00:00+00:00,0.8036206579327366
2021-03-07 00:00:00+00:00,0.7728100337947351
2021-03-14 00:00:00+00:00,0.76349858084624
2021-03-21 00:00:00+00:00,0.8076147076698311
2021-03-28 00:00:00+00:00,0.7910696426967165
2021-04-04 00:00:00+00:00,0.7971615458039093
2021-04-11 00:00:00+00:00,0.7970890153737993
2021-04-18 00:00:00+00:00,0.8145307646272807
2021-04-25 00:00:00+00:00,0.8228805675191353
2021-05-02 00:00:00+00:00,0.796084730273109
2021-05-09 00:00:00+00:00,0.7835990607781106
2021-05-16 00:00:00+00:00,0.8031100940259062
2021-05-23 00:00:00+00:00,0.6549263736754368
2021-05-30 00:00:00+00:00,0.7840506354437188
2021-06-06 00:00:00+00:00,0.8116041060868905
2021-06-13 00:00:00+00:00,0.8317204315626838
2021-06-20 00:00:00+00:00,0.7875426357946161
2021-06-27 00:00:00+00:00,0.8052626032438466
2021-07-04 00:00:00+00:00,0.8064593703745251
2021-07-11 00:00:00+00:00,0.8461943180091376
2021-07-18 00:00:00+00:00,0.842077296221453
2021-07-25 00:00:00+00:00,0.8203105590886932
2021-08-01 00:00:00+00:00,0.8293427786659684
2021-08-08 00:00:00+00:00,0.8163957710980874
2021-08-15 00:00:00+00:00,0.76061775506449
2021-08-22 00:00:00+00:00,0.747638531514788
2021-08-29 00:00:00+00:00,0.802846640572224
2021-09-05 00:00:00+00:00,0.8008099943099585
2021-09-12 00:00:00+00:00,0.8078135076615784
2021-09-19 00:00:00+00:00,0.7573906970073591
2021-09-26 00:00:00+00:00,0.7397680654713414
2021-10-03 00:00:00+00:00,0.7912686246470968
2021-10-10 00:00:00+00:00,0.7158054125512907
2021-10-17 00:00:00+00:00,0.8005893782806632
2021-10-24 00:00:00+00:00,0.7596630381267334
2021-10-31 00:00:00+00:00,
2021-11-07 00:00:00+00:00,
2021-11-14 00:00:00+00:00,0.6013331032316706
2021-11-21 00:00:00+00:00,0.6158825048227851
