time,PI
2016-01-31,0.9462802886322049
2016-02-29,0.960113609898326
2016-03-31,0.9595583968462411
2016-04-30,0.9507090330404486
2016-05-31,0.9533121479946081
2016-06-30,0.9568857041384331
2016-07-31,0.9449614531740936
2016-08-31,0.9515285596853829
2016-09-30,0.9443645705723057
2016-10-31,0.9308497917044194
2016-11-30,0.9194614728113139
2016-12-31,0.8993737830987925
2017-01-31,0.9021266657628695
2017-02-28,0.9155893678097256
2017-03-31,0.9145891960753928
2017-04-30,0.9059663564521833
2017-05-31,0.9083604224098919
2017-06-30,0.9114920775529511
2017-07-31,0.8999772482446946
2017-08-31,0.9061542192524321
2017-09-30,0.8991730227135358
2017-10-31,0.8861703632946051
2017-11-30,0.8750979337993735
2017-12-31,0.8552202589884195
2018-01-31,0.8580201336728966
2018-02-28,0.8711354485372521
2018-03-31,0.8699213619241801
2018-04-30,0.8614924324498734
2018-05-31,0.863762014190588
2018-06-30,0.8665313995751149
2018-07-31,0.8553501918806711
2018-08-31,0.8612088198693149
2018-09-30,0.8543187635110199
2018-10-31,0.8417092357559248
2018-11-30,0.8308383978289775
2018-12-31,0.8110342279798294
2019-01-31,0.8139287266790906
2019-02-28,0.8268332340768835
2019-03-31,0.8254922016988411
2019-04-30,0.8172245279865217
2019-05-31,0.8194505606359571
2019-06-30,0.8219362218087655
2019-07-31,0.8110142237856216
2019-08-31,0.8166243475906081
2019-09-30,0.8097330801753945
2019-10-31,0.7973936091390502
2019-11-30,0.7866066181584541
2019-12-31,0.7667339092131419
2020-01-31,0.7697712139877666
2020-02-29,0.7821423540406477
2020-03-31,0.7812884343891643
2020-04-30,0.7739917150408941
2020-05-31,0.7755104545506039
2020-06-30,0.7761406909359484
2020-07-31,0.7682048084792077
2020-08-31,0.7720412587163468
2020-09-30,0.764329195961453
2020-10-31,0.7536064610854397
2020-11-30,0.7419574316108725
2020-12-31,0.7228358515408492
