time,PI
2018-03-23 00:00:00+00:00,0.7508542399492107
2018-03-24 00:00:00+00:00,0.7727275401420642
2018-03-25 00:00:00+00:00,0.7592425251300825
2018-03-26 00:00:00+00:00,0.7483271601590273
2018-03-27 00:00:00+00:00,
2018-03-28 00:00:00+00:00,0.7426531390280916
2018-03-29 00:00:00+00:00,
2018-03-30 00:00:00+00:00,
2018-03-31 00:00:00+00:00,0.793925143586673
2018-04-01 00:00:00+00:00,0.798434323226842
2018-04-02 00:00:00+00:00,0.7845784151532628
2018-04-03 00:00:00+00:00,
2018-04-04 00:00:00+00:00,0.7953752511398723
2018-04-05 00:00:00+00:00,
2018-04-06 00:00:00+00:00,
2018-04-07 00:00:00+00:00,0.7932728734064489
2018-04-08 00:00:00+00:00,0.7891681123865713
2018-04-09 00:00:00+00:00,
2018-04-10 00:00:00+00:00,
2018-04-11 00:00:00+00:00,0.7979433515846872
2018-04-12 00:00:00+00:00,0.8231642550467166
2018-04-13 00:00:00+00:00,0.8138214504941563
2018-04-14 00:00:00+00:00,0.8134649823341716
2018-04-15 00:00:00+00:00,0.8139900359548243
2018-04-16 00:00:00+00:00,0.8191856844283214
2018-04-17 00:00:00+00:00,0.8166461167617625
2018-04-18 00:00:00+00:00,0.8299978178125711
2018-04-19 00:00:00+00:00,0.8180760489660868
2018-04-20 00:00:00+00:00,
2018-04-21 00:00:00+00:00,0.86172251338429
2018-04-22 00:00:00+00:00,0.810069881219027
2018-04-23 00:00:00+00:00,0.8123530515114175
2018-04-24 00:00:00+00:00,0.8375727475127316
2018-04-25 00:00:00+00:00,0.837708681452054
2018-04-26 00:00:00+00:00,0.8411432527883798
2018-04-27 00:00:00+00:00,0.7942760051328195
2018-04-28 00:00:00+00:00,0.7844558735043206
2018-04-29 00:00:00+00:00,
2018-04-30 00:00:00+00:00,0.8970475859657995
2018-05-01 00:00:00+00:00,0.7906166349030679
2018-05-02 00:00:00+00:00,0.8217109224817069
2018-05-03 00:00:00+00:00,0.8075361523422792
2018-05-04 00:00:00+00:00,0.837525197867988
2018-05-05 00:00:00+00:00,0.8046586526910527
2018-05-06 00:00:00+00:00,0.8055432086396537
2018-05-07 00:00:00+00:00,0.8148125950754733
2018-05-08 00:00:00+00:00,0.7991946703918978
2018-05-09 00:00:00+00:00,0.8140850138588062
2018-05-10 00:00:00+00:00,0.8142796212194122
2018-05-11 00:00:00+00:00,0.8238156373635676
2018-05-12 00:00:00+00:00,0.8224894898464138
2018-05-13 00:00:00+00:00,0.8319103589612188
2018-05-14 00:00:00+00:00,0.8268207761572628
2018-05-15 00:00:00+00:00,0.8152593417276983
2018-05-16 00:00:00+00:00,0.828856459429755
2018-05-17 00:00:00+00:00,0.6492810423658413
2018-05-18 00:00:00+00:00,0.7643519780120644
2018-05-19 00:00:00+00:00,0.81785545361655
2018-05-20 00:00:00+00:00,0.8174983830327299
